960510, 5, 38, 2563, 7672, ?, ?, 0, DOWN
960510, 5, 39, 2563, 7355, ?, ?, 0, DOWN
960510, 5, 40, 2466, 7161, ?, ?, 0, DOWN
960510, 5, 41, 1585, 6957, ?, ?, 0, DOWN
960510, 5, 42, 1585, 6805, ?, ?, 0, DOWN
960510, 5, 43, 2426, 6641, ?, ?, 0, DOWN
960510, 5, 44, 1585, 6353, ?, ?, 0, DOWN
960510, 5, 45, 2426, 6838, ?, ?, 0, DOWN
960510, 5, 46, 2477, 7023, ?, ?, 0, DOWN
960510, 5, 47, 3118, 7222, ?, ?, 0, UP
960510, 5, 48, 4985, 7201, ?, ?, 0, UP
960511, 6, 1, 2563, 7211, ?, ?, 0, DOWN
960511, 6, 2, 2476, 7013, ?, ?, 0, DOWN
960511, 6, 3, 2566, 6750, ?, ?, 0, DOWN
960511, 6, 4, 2426, 6321, ?, ?, 0, DOWN
960511, 6, 5, 2395, 5930, ?, ?, 0, DOWN
960511, 6, 6, 1564, 5597, ?, ?, 0, DOWN
960511, 6, 7, 1564, 5300, ?, ?, 0, DOWN
960511, 6, 8, 1559, 5130, ?, ?, 0, DOWN
960511, 6, 9, 1564, 5019, ?, ?, 0, DOWN
960511, 6, 10, 1564, 4957, ?, ?, 0, DOWN
960511, 6, 11, 1564, 4982, ?, ?, 0, DOWN
960511, 6, 12, 2079, 5085, ?, ?, 0, DOWN
960511, 6, 13, 2079, 5281, ?, ?, 0, DOWN
960511, 6, 14, 2403, 5463, ?, ?, 0, DOWN
960511, 6, 15, 1569, 5713, ?, ?, 0, DOWN
960511, 6, 16, 2684, 6198, ?, ?, 0, DOWN
960511, 6, 17, 2403, 6588, ?, ?, 0, DOWN
960511, 6, 18, 2684, 6868, ?, ?, 0, DOWN
960511, 6, 19, 2684, 7121, ?, ?, 0, DOWN
960511, 6, 20, 2423, 7155, ?, ?, 0, DOWN
960511, 6, 21, 1578, 7077, ?, ?, 0, DOWN
960511, 6, 22, 1574, 6984, ?, ?, 0, DOWN
960511, 6, 23, 2403, 6846, ?, ?, 0, DOWN
960511, 6, 24, 1574, 6768, ?, ?, 0, DOWN
960511, 6, 25, 2403, 6657, ?, ?, 0, DOWN
960511, 6, 26, 1574, 6540, ?, ?, 0, DOWN
960511, 6, 27, 1574, 6464, ?, ?, 0, DOWN
960511, 6, 28, 2403, 6383, ?, ?, 0, DOWN
960511, 6, 29, 1574, 6267, ?, ?, 0, DOWN
960511, 6, 30, 1574, 6205, ?, ?, 0, DOWN
960511, 6, 31, 2403, 6187, ?, ?, 0, UP
960511, 6, 32, 2423, 6205, ?, ?, 0, UP
960511, 6, 33, 2684, 6233, ?, ?, 0, UP
960511, 6, 34, 2684, 6413, ?, ?, 0, UP
960511, 6, 35, 2423, 6715, ?, ?, 0, UP
960511, 6, 36, 2684, 7295, ?, ?, 0, UP
960511, 6, 37, 2423, 7353, ?, ?, 0, UP
960511, 6, 38, 2403, 7154, ?, ?, 0, UP
960511, 6, 39, 1574, 6864, ?, ?, 0, DOWN
960511, 6, 40, 1574, 6637, ?, ?, 0, DOWN
960511, 6, 41, 1574, 6461, ?, ?, 0, DOWN
960511, 6, 42, 1574, 6354, ?, ?, 0, DOWN
960511, 6, 43, 1569, 6170, ?, ?, 0, DOWN
960511, 6, 44, 1569, 6018, ?, ?, 0, DOWN
960511, 6, 45, 2403, 6274, ?, ?, 0, UP
960511, 6, 46, 1569, 6404, ?, ?, 0, DOWN
960511, 6, 47, 1574, 6542, ?, ?, 0, DOWN
960511, 6, 48, 1574, 6402, ?, ?, 0, DOWN
960512, 7, 1, 1569, 6307, ?, ?, 0, DOWN
960512, 7, 2, 1569, 6015, ?, ?, 0, DOWN
960512, 7, 3, 1569, 5848, ?, ?, 0, DOWN
960512, 7, 4, 1569, 5498, ?, ?, 0, DOWN
960512, 7, 5, 1564, 5220, ?, ?, 0, DOWN
960512, 7, 6, 2079, 5023, ?, ?, 0, UP
960512, 7, 7, 2079, 4860, ?, ?, 0, UP
960512, 7, 8, 2079, 4768, ?, ?, 0, UP
960512, 7, 9, 2079, 4665, ?, ?, 0, UP
960512, 7, 10, 2079, 4629, ?, ?, 0, UP
960512, 7, 11, 2128, 4706, ?, ?, 0, UP
960512, 7, 12, 2079, 4774, ?, ?, 0, UP
960512, 7, 13, 2079, 4884, ?, ?, 0, UP
960512, 7, 14, 1564, 4892, ?, ?, 0, DOWN
960512, 7, 15, 1564, 5134, ?, ?, 0, DOWN
960512, 7, 16, 1574, 5487, ?, ?, 0, DOWN
960512, 7, 17, 1574, 5826, ?, ?, 0, DOWN
960512, 7, 18, 1574, 6138, ?, ?, 0, DOWN
960512, 7, 19, 1578, 6476, ?, ?, 0, DOWN
960512, 7, 20, 1578, 6635, ?, ?, 0, DOWN
960512, 7, 21, 1574, 6662, ?, ?, 0, DOWN
960512, 7, 22, 1574, 6597, ?, ?, 0, DOWN
960512, 7, 23, 2388, 6541, ?, ?, 0, UP
960512, 7, 24, 1803, 6448, ?, ?, 0, DOWN
960512, 7, 25, 2388, 6346, ?, ?, 0, UP
960512, 7, 26, 2311, 6163, ?, ?, 0, UP
960512, 7, 27, 1574, 6046, ?, ?, 0, DOWN
960512, 7, 28, 1574, 5920, ?, ?, 0, DOWN
960512, 7, 29, 1574, 5854, ?, ?, 0, DOWN
960512, 7, 30, 1569, 5830, ?, ?, 0, DOWN
960512, 7, 31, 1574, 5837, ?, ?, 0, DOWN
960512, 7, 32, 1569, 5890, ?, ?, 0, DOWN
960512, 7, 33, 1574, 5892, ?, ?, 0, DOWN
960512, 7, 34, 1574, 6047, ?, ?, 0, DOWN
960512, 7, 35, 1575, 6365, ?, ?, 0, DOWN
960512, 7, 36, 1580, 6880, ?, ?, 0, DOWN
960512, 7, 37, 2311, 6989, ?, ?, 0, UP
960512, 7, 38, 1578, 6849, ?, ?, 0, DOWN
960512, 7, 39, 1574, 6739, ?, ?, 0, DOWN
960512, 7, 40, 1574, 6605, ?, ?, 0, DOWN
960512, 7, 41, 1574, 6484, ?, ?, 0, DOWN
960512, 7, 42, 1569, 6365, ?, ?, 0, DOWN
960512, 7, 43, 1569, 6160, ?, ?, 0, DOWN
960512, 7, 44, 1569, 5971, ?, ?, 0, DOWN
960512, 7, 45, 1569, 6206, ?, ?, 0, DOWN
960512, 7, 46, 1574, 6283, ?, ?, 0, DOWN
960512, 7, 47, 1574, 6401, ?, ?, 0, DOWN
960512, 7, 48, 1569, 6248, ?, ?, 0, DOWN
960513, 1, 01,  1569, 6174, ?, ?, 0, DOWN
960513, 1, 02,  1569, 5939, ?, ?, 0, DOWN
960513, 1, 03,  1569, 5846, ?, ?, 0, DOWN
960513, 1, 04,  1564, 5523, ?, ?, 0, DOWN
960513, 1, 05,  1564, 5315, ?, ?, 0, DOWN
960513, 1, 06,  1564, 5133, ?, ?, 0, DOWN
960513, 1, 07,  1564, 5028, ?, ?, 0, DOWN
960513, 1, 08,  1559, 4955, ?, ?, 0, DOWN
960513, 1, 09,  1559, 4962, ?, ?, 0, DOWN
960513, 1, 10,  1559, 5017, ?, ?, 0, DOWN
960513, 1, 11,  1559, 5236, ?, ?, 0, DOWN
960513, 1, 12,  1574, 5536, ?, ?, 0, DOWN
960513, 1, 13,  1574, 6153, ?, ?, 0, DOWN
960513, 1, 14,  1569, 6745, ?, ?, 0, DOWN
960513, 1, 15,  3489, 6798, ?, ?, 0, UP
960513, 1, 16,  3489, 7204, ?, ?, 0, UP
960513, 1, 17,  5192, 7402, ?, ?, 0, UP
960513, 1, 18,  5103, 7431, ?, ?, 0, UP
960513, 1, 19,  3489, 7718, ?, ?, 0, UP
960513, 1, 20,  3489, 7835, ?, ?, 0, UP
960513, 1, 21,  3489, 7763, ?, ?, 0, UP
960513, 1, 22,  2492, 7628, ?, ?, 0, UP
960513, 1, 23,  3489, 7602, ?, ?, 0, UP
960513, 1, 24,  3489, 7586, ?, ?, 0, UP
960513, 1, 25,  4365, 7558, ?, ?, 0, UP
960513, 1, 26,  3489, 7476, ?, ?, 0, UP
960513, 1, 27,  3489, 7491, ?, ?, 0, UP
960513, 1, 28,  4365, 7490, ?, ?, 0, UP
960513, 1, 29,  4365, 7455, ?, ?, 0, UP
960513, 1, 30,  4365, 7418, ?, ?, 0, UP
960513, 1, 31,  4365, 7346, ?, ?, 0, UP
960513, 1, 32,  4365, 7453, ?, ?, 0, UP
960513, 1, 33,  5982, 7563, ?, ?, 0, UP
960513, 1, 34,  5982, 7886, ?, ?, 0, UP
960513, 1, 35,  6969, 8251, ?, ?, 0, UP
960513, 1, 36,  6480, 8654, ?, ?, 0, UP
960513, 1, 37,  6438, 8506, ?, ?, 0, UP
960513, 1, 38,  5982, 8289, ?, ?, 0, UP
960513, 1, 39,  5982, 8027, ?, ?, 0, UP
960513, 1, 40,  4365, 7810, ?, ?, 0, UP
960513, 1, 41,  5192, 7615, ?, ?, 0, UP
960513, 1, 42,  3489, 7446, ?, ?, 0, UP
960513, 1, 43,  3640, 7151, ?, ?, 0, UP
960513, 1, 44,  3489, 6825, ?, ?, 0, UP
960513, 1, 45,  2942, 7131, ?, ?, 0, DOWN
960513, 1, 46,  2942, 7291, ?, ?, 0, DOWN
960513, 1, 47,  3640, 7423, ?, ?, 0, UP
960513, 1, 48,  2566, 7392, ?, ?, 0, DOWN
960514, 2, 01,  2566, 7364, ?, ?, 0, DOWN
960514, 2, 02,  2942, 7224, ?, ?, 0, DOWN
960514, 2, 03,  1574, 7027, ?, ?, 0, DOWN
960514, 2, 04,  1569, 6569, ?, ?, 0, DOWN
960514, 2, 05,  1569, 6151, ?, ?, 0, DOWN
960514, 2, 06,  1564, 5865, ?, ?, 0, DOWN
960514, 2, 07,  1564, 5576, ?, ?, 0, DOWN
960514, 2, 08,  2079, 5399, ?, ?, 0, DOWN
960514, 2, 09,  2598, 5333, ?, ?, 0, DOWN
960514, 2, 10,  2598, 5337, ?, ?, 0, DOWN
960514, 2, 11,  2598, 5525, ?, ?, 0, DOWN
960514, 2, 12,  2791, 5841, ?, ?, 0, DOWN
960514, 2, 13,  2845, 6451, ?, ?, 0, DOWN
960514, 2, 14,  5399, 7209, ?, ?, 0, UP
960514, 2, 15,  5399, 7280, ?, ?, 0, UP
960514, 2, 16,  5982, 7674, ?, ?, 0, UP
960514, 2, 17,  5982, 7825, ?, ?, 0, UP
960514, 2, 18,  5982, 7794, ?, ?, 0, UP
960514, 2, 19,  5982, 8030, ?, ?, 0, UP
960514, 2, 20,  5982, 8121, ?, ?, 0, UP
960514, 2, 21,  5399, 7996, ?, ?, 0, UP
960514, 2, 22,  3489, 7861, ?, ?, 0, DOWN
960514, 2, 23,  5399, 7746, ?, ?, 0, UP
960514, 2, 24,  4776, 7697, ?, ?, 0, UP
960514, 2, 25,  4365, 7616, ?, ?, 0, UP
960514, 2, 26,  4776, 7634, ?, ?, 0, UP
960514, 2, 27,  4776, 7649, ?, ?, 0, UP
960514, 2, 28,  4776, 7577, ?, ?, 0, UP
960514, 2, 29,  4776, 7499, ?, ?, 0, UP
960514, 2, 30,  4365, 7465, ?, ?, 0, UP
960514, 2, 31,  4365, 7420, ?, ?, 0, UP
960514, 2, 32,  4365, 7533, ?, ?, 0, UP
960514, 2, 33,  5399, 7628, ?, ?, 0, UP
960514, 2, 34,  5982, 7909, ?, ?, 0, UP
960514, 2, 35,  6480, 8389, ?, ?, 0, UP
960514, 2, 36,  6480, 8836, ?, ?, 0, UP
960514, 2, 37,  6480, 8750, ?, ?, 0, UP
960514, 2, 38,  6292, 8544, ?, ?, 0, UP
960514, 2, 39,  5982, 8208, ?, ?, 0, UP
960514, 2, 40,  5982, 8052, ?, ?, 0, UP
960514, 2, 41,  4776, 7876, ?, ?, 0, UP
960514, 2, 42,  4054, 7689, ?, ?, 0, DOWN
960514, 2, 43,  3489, 7387, ?, ?, 0, DOWN
960514, 2, 44,  3489, 7111, ?, ?, 0, DOWN
960514, 2, 45,  4365, 7359, ?, ?, 0, UP
960514, 2, 46,  4054, 7434, ?, ?, 0, DOWN
960514, 2, 47,  3023, 7557, ?, ?, 0, DOWN
960514, 2, 48,  4054, 7505, ?, ?, 0, DOWN
960515, 3, 01,  4054, 7543, ?, ?, 0, DOWN
960515, 3, 02,  4054, 7362, ?, ?, 0, DOWN
960515, 3, 03,  2845, 7174, ?, ?, 0, DOWN
960515, 3, 04,  2791, 6718, ?, ?, 0, DOWN
960515, 3, 05,  2791, 6365, ?, ?, 0, DOWN
960515, 3, 06,  2684, 6012, ?, ?, 0, DOWN
960515, 3, 07,  2598, 5734, ?, ?, 0, DOWN
960515, 3, 08,  2598, 5531, ?, ?, 0, DOWN
960515, 3, 09,  2079, 5452, ?, ?, 0, DOWN
960515, 3, 10,  2079, 5439, ?, ?, 0, DOWN
960515, 3, 11,  2598, 5634, ?, ?, 0, DOWN
960515, 3, 12,  2598, 5911, ?, ?, 0, DOWN
960515, 3, 13,  4054, 6595, ?, ?, 0, DOWN
960515, 3, 14,  4672, 7309, ?, ?, 0, UP
960515, 3, 15,  5399, 7375, ?, ?, 0, UP
960515, 3, 16,  6438, 7807, ?, ?, 0, UP
960515, 3, 17,  5982, 7932, ?, ?, 0, UP
960515, 3, 18,  5399, 7859, ?, ?, 0, UP
960515, 3, 19,  4672, 8063, ?, ?, 0, UP
960515, 3, 20,  3988, 8092, ?, ?, 0, DOWN
960515, 3, 21,  3988, 7979, ?, ?, 0, DOWN
960515, 3, 22,  3988, 7836, ?, ?, 0, DOWN
960515, 3, 23,  2991, 7758, ?, ?, 0, DOWN
960515, 3, 24,  3988, 7658, ?, ?, 0, DOWN
960515, 3, 25,  3988, 7583, ?, ?, 0, DOWN
960515, 3, 26,  2991, 7512, ?, ?, 0, DOWN
960515, 3, 27,  2991, 7453, ?, ?, 0, DOWN
960515, 3, 28,  2991, 7426, ?, ?, 0, DOWN
960515, 3, 29,  2991, 7342, ?, ?, 0, DOWN
960515, 3, 30,  2991, 7240, ?, ?, 0, DOWN
960515, 3, 31,  2991, 7198, ?, ?, 0, DOWN
960515, 3, 32,  1506, 7300, ?, ?, 0, DOWN
960515, 3, 33,  2991, 7387, ?, ?, 0, DOWN
960515, 3, 34,  3988, 7636, ?, ?, 0, UP
960515, 3, 35,  6779, 8107, ?, ?, 0, UP
960515, 3, 36,  6779, 8613, ?, ?, 0, UP
960515, 3, 37,  6779, 8527, ?, ?, 0, UP
960515, 3, 38,  6438, 8338, ?, ?, 0, UP
960515, 3, 39,  5399, 8076, ?, ?, 0, UP
960515, 3, 40,  4672, 7906, ?, ?, 0, UP
960515, 3, 41,  3988, 7768, ?, ?, 0, UP
960515, 3, 42,  3988, 7559, ?, ?, 0, UP
960515, 3, 43,  3988, 7287, ?, ?, 0, UP
960515, 3, 44,  3988, 6961, ?, ?, 0, UP
960515, 3, 45,  4672, 7291, ?, ?, 0, UP
960515, 3, 46,  4365, 7395, ?, ?, 0, UP
960515, 3, 47,  4484, 7552, ?, ?, 0, UP
960515, 3, 48,  4054, 7558, ?, ?, 0, UP
960516, 4, 01,  4672, 7570, ?, ?, 0, UP
960516, 4, 02,  4054, 7393, ?, ?, 0, UP
960516, 4, 03,  3698, 7156, ?, ?, 0, DOWN
960516, 4, 04,  3023, 6740, ?, ?, 0, DOWN
960516, 4, 05,  2598, 6340, ?, ?, 0, DOWN
960516, 4, 06,  2598, 6030, ?, ?, 0, DOWN
960516, 4, 07,  2079, 5720, ?, ?, 0, DOWN
960516, 4, 08,  2598, 5526, ?, ?, 0, DOWN
960516, 4, 09,  2494, 5419, ?, ?, 0, DOWN
960516, 4, 10,  2494, 5427, ?, ?, 0, DOWN
960516, 4, 11,  2702, 5615, ?, ?, 0, DOWN
960516, 4, 12,  2702, 5898, ?, ?, 0, DOWN
960516, 4, 13,  3799, 6547, ?, ?, 0, DOWN
960516, 4, 14,  4365, 7254, ?, ?, 0, UP
960516, 4, 15,  4365, 7335, ?, ?, 0, UP
960516, 4, 16,  4984, 7801, ?, ?, 0, UP
960516, 4, 17,  4984, 7929, ?, ?, 0, UP
960516, 4, 18,  4365, 7883, ?, ?, 0, UP
960516, 4, 19,  3688, 8153, ?, ?, 0, DOWN
960516, 4, 20,  3688, 8217, ?, ?, 0, DOWN
960516, 4, 21,  3589, 8115, ?, ?, 0, DOWN
960516, 4, 22,  3589, 7990, ?, ?, 0, DOWN
960516, 4, 23,  3589, 7884, ?, ?, 0, DOWN
960516, 4, 24,  2492, 7841, ?, ?, 0, DOWN
960516, 4, 25,  2492, 7796, ?, ?, 0, DOWN
960516, 4, 26,  2492, 7733, ?, ?, 0, DOWN
960516, 4, 27,  2492, 7636, ?, ?, 0, DOWN
960516, 4, 28,  3589, 7653, ?, ?, 0, DOWN
960516, 4, 29,  2492, 7605, ?, ?, 0, DOWN
960516, 4, 30,  2492, 7558, ?, ?, 0, DOWN
960516, 4, 31,  3589, 7538, ?, ?, 0, DOWN
960516, 4, 32,  3589, 7612, ?, ?, 0, DOWN
