@relation dataset

@attribute B {0.0, 1.0}
@attribute F {0.0, 1.0}
@attribute W {0.0, 1.0}
@attribute E real
@attribute D real
@attribute C real
@attribute L real
@attribute Min real
@attribute Mout real


@data
0.0,0.0,1.0,-3.2012635487645937,2.775555306785895,-2.272092392485353,1.8127221112351328,-0.3993264534014494,2.4212595617710724
0.0,0.0,1.0,-3.204393396480656,2.7443673045620987,-1.6894122708298416,1.0360282306747313,-0.5210673179677504,2.239179845772718
0.0,0.0,1.0,-3.1985887979042174,3.049172881420619,-1.364931620718543,0.5454035470844788,-0.6671163895662259,2.476600764826032
0.0,0.0,0.0,-3.8974041666787875,2.540660543113794,-1.6241911425345859,2.005172238395348,0.5666007411684562,3.0284088907527167
1.0,0.0,0.0,-3.8987037788294936,3.3073554806229173,-1.3500703446716065,1.5940889147773454,0.4556530403659581,3.8307892885736803
0.0,0.0,1.0,-3.2047388061770032,2.9455430796424396,-1.946545529945087,2.1435657415007294,-0.6053305974630182,2.345430990939568
0.0,0.0,0.0,-3.9021027914812607,2.860866601098793,-2.058037001320925,1.8442074678788385,0.471167629381515,3.33299329011578
1.0,0.0,1.0,-3.196954758874732,3.836225342127753,-2.0773595688947086,1.310011845028023,-0.47203307570425923,3.3224409676659965
0.0,0.0,0.0,-3.9024324366289966,2.432289821559077,-1.675528758523936,1.444895112711444,0.6227454225771234,3.0618400789463243
0.0,0.0,1.0,-3.202533982297754,2.7443337765388804,-2.3848193386068464,0.9410213745472119,-0.5876906545789662,2.2338062160513665
0.0,0.0,1.0,-3.2044503285353256,2.574103821420368,-2.3244778889118374,2.16711000103533,-0.4498853999315005,2.1023827823597463
0.0,0.0,1.0,-3.199430423798351,2.8202136171823824,-1.8033170077289395,1.8621851575276693,-0.5588572783321369,2.267798171456274
0.0,0.0,0.0,-3.895129569038203,2.773202031394373,-1.7889531428935195,1.2662721994842543,0.5410263832182791,3.30884645860623
0.0,0.0,1.0,-3.197101321369799,2.880017479375094,-1.8910486413441232,1.4887931086776898,-0.45895435063328155,2.441502058917491
0.0,0.0,0.0,-3.901904954270806,2.641984539859299,-2.3181719519101747,1.8022460725737568,0.5374855593222417,3.15320519067139
0.0,1.0,0.0,-0.39942774334366044,5.7604418895490435,-1.7525646738844918,0.30711124721099015,0.4856064651065286,6.33270322589893
0.0,0.0,1.0,-3.203738756784866,2.589143704171303,-2.2633580863712472,1.7283018219176804,-0.5486335295952535,1.9630336428160353
0.0,0.0,1.0,-3.202919565786134,2.426110972041816,-1.900249915263732,1.7598790099747792,-0.5214442372448751,1.914187381014158
0.0,0.0,1.0,-3.1943294111886007,2.7959650743094078,-2.0716255914395494,2.014662660627083,-0.47710481799739785,2.2697162428141326
0.0,0.0,1.0,-3.205576841561258,2.760970645021272,-2.7610557235848296,1.364451619965801,-0.44451607107624397,2.3651912475984047
0.0,0.0,0.0,-3.8990864478443474,2.7715540563698027,-1.8809148106326379,2.1199958642158143,0.6143912236694254,3.381420625639501
0.0,0.0,1.0,-3.1995525557731583,2.9905120662104254,-1.902862942464832,1.4247779640277516,-0.5014680356814872,2.5324815061735486
0.0,0.0,1.0,-3.2009093731115987,2.4349568839655307,-2.2222176811930274,0.7087925521813334,-0.5640669653605892,1.828206627340488
0.0,0.0,1.0,-3.1951379705919516,2.9102220967469417,-1.853085340627035,1.6389523224602807,-0.4796517773414817,2.4225839599340664
0.0,0.0,1.0,-3.1961990763940733,3.0415061313607077,-2.653824323249368,2.0796852163375954,-0.4856684980624728,2.552808309655535
0.0,0.0,0.0,-3.897527641519278,2.8228505484428634,-1.5344805423228673,1.6430568585894636,0.4458384476672929,3.2620654435116467
0.0,0.0,1.0,-3.1997840145921335,2.7500148375870457,-1.9883448371342527,1.2617934481171105,-0.4252809310665148,2.3081237250420616
1.0,0.0,1.0,-3.1980393320310374,3.7736311658126067,-0.7739328157057749,0.8656643232302613,-0.5616750473782594,3.1784814602945524
0.0,0.0,0.0,-3.8948436037039857,3.0110429029110604,-2.479906041484224,1.3357615472734887,0.5763501065166788,3.5529036216962604
0.0,0.0,0.0,-3.903402334419593,2.669373902876602,-1.7350038275106237,2.4731637902036727,0.7196484979845053,3.391918066953303
0.0,0.0,0.0,-3.8957103259653896,2.6302955552425757,-1.7833276216608336,1.609690642233097,0.5920333959159936,3.233175899713884
0.0,1.0,0.0,-0.4014583317212235,6.027845248998665,-2.0544385097528783,-0.27037267651015384,0.6640337660621464,6.637950167635303
0.0,0.0,0.0,-3.895353514717914,2.6945638063483726,-1.8541014981873458,2.06792576382484,0.5464393855773406,3.2586269057375934
0.0,0.0,1.0,-3.197659912426322,2.4930307856094145,-1.9332696830612666,1.4885275934556046,-0.4919625546852466,1.9882314627638003
0.0,0.0,1.0,-3.1990521681887585,3.0861143050007134,-1.7266357156979582,0.9165596209418192,-0.5832823118832514,2.459998816121698
0.0,0.0,0.0,-3.9012976638954777,2.5761537338077916,-2.0651341636168334,1.368099116917375,0.5471642205631426,3.1952504443233836
0.0,0.0,1.0,-3.1976459138091116,3.5399554580910038,-2.7248905981577236,0.4848797356649527,-0.5447898147213006,3.060376686016896
0.0,0.0,1.0,-3.2046543458033994,3.041627423253652,-1.6376238600226147,0.8246928437217054,-0.5490161562895973,2.520969459882052
0.0,0.0,1.0,-3.1964871570688023,2.8626333114384512,-2.495308042688731,2.0178076762608033,-0.37691679267139677,2.4728283112388034
0.0,0.0,1.0,-3.198561554427147,2.754624447745613,-2.209266711610102,1.4023461213312818,-0.4473588468510192,2.325330712768816
0.0,0.0,1.0,-3.1992406246843235,2.752307496507656,-1.2999058233657261,1.4555578831786897,-0.47557087288087535,2.262213609922811
0.0,0.0,1.0,-3.1947724066769596,2.6844579553934054,-1.8572864635174189,2.3879682698896887,-0.641713212848449,2.083379425687755
0.0,0.0,0.0,-3.9014390085181567,2.5280626777808033,-1.9636868762298358,2.0510560643753974,0.7121510125197339,3.227661020236136
0.0,0.0,1.0,-3.2013879902320346,2.688924504928466,-1.9986084824414636,1.5216860277996795,-0.4175640505976059,2.301240064056818
1.0,0.0,0.0,-3.8962771617724217,4.049075970484831,-0.48221840134002414,2.223089677288793,0.48680524970154987,4.517677484603408
0.0,0.0,1.0,-3.1995607192596016,3.1605510943423503,-2.2146054574326914,1.0631640516943053,-0.45817487794639705,2.7002883753306586
0.0,1.0,1.0,-0.4963798623081323,5.435358724433174,-1.6403314120569985,1.0934876603523704,-0.510892103453534,4.9469010659479755
1.0,0.0,0.0,-3.902377298004602,3.3206485355999527,-0.3700154393470577,1.3321438370244738,0.4655906678604519,3.8346691630598433
0.0,0.0,1.0,-3.19871519844213,2.998960949833343,-2.549295096783843,2.141079991716004,-0.5261996122138749,2.4166081688810506
0.0,0.0,1.0,-3.199227062598678,3.038931293772608,-1.6621911037696737,1.655170982166093,-0.5637359963378155,2.4068884238354284
0.0,0.0,0.0,-3.8956107906336324,2.4965659236101847,-2.1802867684059946,2.2899633866257836,0.4943380901037575,2.995006577570305
0.0,0.0,1.0,-3.19888171883445,2.680513861815489,-2.1764647724325275,1.3140589851724558,-0.47140423022111866,2.187137311489081
0.0,0.0,1.0,-3.1935347441302224,2.6764406943741674,-1.970685238585293,1.482499884816798,-0.4981769703231782,2.2594921403994053
0.0,0.0,0.0,-3.9040085961047497,2.654020488296395,-2.254424401265111,0.958821056033226,0.31751588987751433,2.979315244793746
0.0,0.0,1.0,-3.1990861827283013,2.6279217784613342,-2.20431547093057,1.598691394486129,-0.41287422892439146,2.285066018438547
0.0,0.0,1.0,-3.2066990065037135,2.822157042380262,-2.304942407167724,2.046920850768857,-0.6328301439743134,2.173747857413558
0.0,0.0,0.0,-3.8969213599048826,2.570292548355187,-1.878814459270886,1.3317141567965178,0.5127474421192909,3.154128100925205
0.0,0.0,0.0,-3.897197745304773,2.381542767993881,-2.259840776085206,2.0743110489456855,0.44315646320861735,2.8025901814266416
0.0,0.0,1.0,-3.20167498755369,2.724438467595482,-2.0235317151328367,0.7913787704295767,-0.3746784219679945,2.314438549442311
0.0,0.0,1.0,-3.203576308185422,2.7837592282218284,-1.7141777805303942,1.7573011288741833,-0.45905946982108214,2.4057631538468627
0.0,1.0,0.0,-0.40090214634875293,6.02257995784777,-1.368119165752566,-0.13865634307540115,0.42974721924426096,6.456109171753483
1.0,0.0,1.0,-3.2042045348102044,3.517281813504951,-0.8503643401425363,1.0731886284883594,-0.4102718186705779,3.1192047297839642
0.0,0.0,1.0,-3.196329361259532,2.608445425751488,-1.674498130260357,1.4203609065937726,-0.6054852336617957,2.0074218454493047
0.0,0.0,0.0,-3.9012498805711258,2.951665699867839,-2.1307447880206607,2.1328859094587465,0.48453213636639153,3.4394535428253126
0.0,0.0,1.0,-3.2028493199528634,2.7244885035026045,-2.00809342854539,1.8016760282164856,-0.4954239743816576,2.278105351278541
1.0,0.0,1.0,-3.197550633250357,3.864736087198457,-1.2283701557328413,1.3976041883661967,-0.5462945602980268,3.3621770578960684
0.0,0.0,1.0,-3.197373614188316,2.9124421560439235,-1.6808003780762109,1.2858871591476493,-0.6244684179638305,2.240215682065639
0.0,0.0,1.0,-3.1884218367592116,2.959385612762078,-2.3073126783821687,1.3111577049946508,-0.45668865480239623,2.4846294971271585
0.0,0.0,1.0,-3.202560307798385,2.7920590602882154,-2.032201861920558,1.0456646428056486,-0.5343866904927664,2.2982758723047376
1.0,0.0,1.0,-3.192346499512255,3.8523254314300748,-0.006368793338050183,0.6944497962672452,-0.4540855009698804,3.4681586636428205
0.0,0.0,0.0,-3.894674321393284,2.5595821778034082,-2.2029047503751977,1.541976599796923,0.3474167051481786,2.903155407487491
0.0,0.0,1.0,-3.198847616312324,2.787519931157438,-2.2213355596544737,1.8157394492371532,-0.41840803976079854,2.449199793191784
0.0,0.0,0.0,-3.9072172141630808,2.5262397043739537,-1.8753445780713678,1.5566170929603025,0.47012911597449003,2.997811076750653
0.0,1.0,0.0,-0.41400567819013384,6.0162056840336335,-2.4699172088351955,-0.8058351483770007,0.563613531919617,6.652014239648552
0.0,0.0,1.0,-3.2028649320328038,2.889529058781352,-2.01418308211717,1.3800129206765117,-0.49440813358907537,2.422234534921673
0.0,0.0,0.0,-3.906263011737671,2.622144601509236,-1.9980187613815557,1.6064098491875765,0.46944509080727703,3.0886262861231617
0.0,0.0,1.0,-3.206748533340478,2.545562121587811,-2.3264488296727577,1.3106193698203623,-0.5868571565403906,1.949370527437877
0.0,0.0,1.0,-3.2008723600846567,2.848347752794315,-2.4646132577291278,1.3810783998146892,-0.5855449308337471,2.243876163914511
0.0,0.0,1.0,-3.1912968624026856,2.6368148063686343,-2.080670214000142,1.4372224211048856,-0.3530785026050518,2.2511662503271666
1.0,0.0,1.0,-3.200353412887176,3.390823459649063,-1.229974396644012,1.4165303217052387,-0.49101989569967847,2.910543446877757
0.0,0.0,1.0,-3.198307563093076,2.5006692642680406,-1.3918519937056018,1.8315779988816385,-0.5871205411338973,1.960814292651618
0.0,0.0,1.0,-3.1930254398586566,3.1614660081873946,-2.067804830407537,0.7150328968357821,-0.45415337550194235,2.708973818152204
0.0,0.0,0.0,-3.904508606373897,2.680129364589889,-1.7001002649904278,1.019803449090669,0.48556523879898184,3.1673616746268065
0.0,0.0,1.0,-3.2013835981875585,3.0232403740408937,-1.3797355275160352,1.55473749604403,-0.6513564605256641,2.375480630460519
0.0,0.0,1.0,-3.1973921260702967,2.7694331918278485,-2.070908780340897,1.5640686871283136,-0.5234255986633383,2.320135448623153
1.0,0.0,0.0,-3.895454382842731,3.7815674736774403,-1.1404754540779525,1.7008852895646829,0.4960652366770939,4.206171995103521
1.0,0.0,0.0,-3.910986079990072,3.4903630557497047,-0.6686801679412883,0.9484166457448002,0.5705919059420483,4.1192081809217385
0.0,0.0,0.0,-3.898972156980114,2.2101567476448976,-1.8675117220280697,2.2619732988395445,0.44801266816516433,2.670481914562785
0.0,1.0,1.0,-0.4993219790970005,5.5018129527735,-1.9160956159092537,0.1909052579936686,-0.5839706607048514,4.933211334305017
0.0,0.0,1.0,-3.2071412665226027,2.777305822895848,-1.3349839391772922,1.1170903854545897,-0.646008302558027,2.1365460106787983
0.0,0.0,1.0,-3.2059707034894456,2.855319096203318,-1.673536556090943,1.2601054265943998,-0.43177820081399193,2.334064151561055
0.0,1.0,0.0,-0.3984506266366041,6.255331894439294,-2.0311183555840233,-0.8629240281727851,0.49810131466734914,6.761343053435031
0.0,0.0,1.0,-3.203221852994744,3.0280753015564934,-2.2842169809382495,1.0243270887336706,-0.4863972207783902,2.5198355204716534
1.0,0.0,1.0,-3.197096031128778,3.5645793828843613,-1.6955320225883685,1.3928536254547672,-0.597938598098153,2.873301660049865
0.0,0.0,0.0,-3.9024459107589187,2.47848845660081,-2.3649136926461125,2.0462794265140527,0.5031692194121967,3.0381477367350342
0.0,0.0,0.0,-3.8985608920606594,2.5135705401255213,-1.407253215530595,1.8253011405131605,0.4321882673064985,2.9442292961763106
0.0,0.0,1.0,-3.1970545847480643,2.8077875939356414,-1.4413683658684122,1.958820101584152,-0.416475922143348,2.355522759618916
0.0,0.0,0.0,-3.902560357360681,2.613140421930346,-2.4835670317273495,1.607841610534831,0.4286602460925368,3.0581564723389665
