@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute VAR7 real
@attribute VAR8 real
@attribute VAR10 real
@attribute VAR13 real


@data
1,5,0.3937663023293785,-1.2573553351151878,-0.6038532225043903,-2.7148473929337977
1,6,1.1181401204101173,-0.5150170623169197,-2.0272633725356672,4.127900482687043
1,7,0.3942700889356214,-0.5184969624137556,-0.11620681678119127,-1.559986828808245
1,8,1.1383887986252947,-1.3094181371103624,-2.835430387228238,3.409399441491498
1,9,2.264772074024018,-0.3365395006721414,-4.5235362827592,1.987551674487393
1,10,-1.0761938514057983,0.06584542194263276,3.2980041423248965,-4.299759723752997
1,11,2.279423355596817,1.1384196661961603,-5.339806391890932,9.5372431346864
1,12,1.5052601722264773,1.5695310277604282,-2.9971143450671875,-1.7329489190427207
1,13,1.334249045617889,-0.013987821139572088,-2.2842196310439324,6.388803746841941
1,14,-0.040863509284337796,0.8897986047638029,-0.5131034043999096,-1.9114205588222528
1,15,1.8932241411889998,0.5073726715708918,-3.1623796290429547,5.1947163231065465
1,16,0.5902385715888512,-0.032254079195523366,-0.7708518110002107,-1.0680829367228706
1,17,0.6159083546638137,-0.7017523856677059,-0.20258317471247178,0.6622540142759447
1,18,1.5161987169395308,-1.8673571891150282,-3.6051765151140875,1.1717620512466793
1,19,2.6481100024936675,-0.7930590138303683,-4.742188458994277,4.567725873693641
1,20,-0.628573857387703,-0.6135154035055425,-0.1949894990177442,-1.9182304541702422
1,21,2.580262806720803,0.8783397029505132,-6.998035745360697,10.565088308320169
1,22,0.8376837238958005,-0.8161526708867671,-1.781566583427687,-5.288419883385822
1,23,0.3211581346118655,0.8039596302553911,0.02426275610165085,6.138394417357929
1,24,1.5108903597627605,2.8090513142649214,-2.8216116743125323,1.7241442152913264
1,25,0.46878849443535375,2.374150134488942,1.3562892775179027,-0.17330344282603233
1,26,2.901753338012167,2.9415686633276756,-4.638545769030948,8.724324946965007
1,27,0.6390292143211309,2.075589488995544,-1.8954026372843908,-2.333262437823283
1,28,1.1556055782797483,0.009963671565569765,-1.3350771474516876,4.476807972304619
1,29,1.5705968825502605,-0.09271067034188724,-3.6842355771092623,0.22782659627163793
1,30,2.2247652924269814,0.6140131104621617,-3.5238876126598453,4.948269432304166
1,31,-0.37862857178687226,0.39615371543808325,0.6841594630748995,-2.3417218411730025
1,32,1.527652988167398,0.5573051656479988,-3.1659006599362507,4.375474014829424
1,33,0.7719335965509879,1.4715680649843876,-1.0482799791548745,0.2690464146676499
1,34,0.6105922836009026,0.4200370923251847,-2.514325452374874,6.258055043561389
1,35,0.4962054632107751,0.5260147504804056,-2.3292674789720325,-2.331433436388993
1,36,1.2199288794327487,2.0947710105022574,-0.7244008682541216,3.520000939633684
1,37,-0.5224472639238493,0.25089806786439595,0.2312412470481876,-0.35728619502978387
1,38,3.9439388289721773,0.14300795998020344,-6.287097850017757,7.616021287148337
1,39,-0.6730583364792133,0.1038773172003259,0.6271456086061706,-3.197709033219981
1,40,2.4339396878926283,1.5016461821787257,-5.489232205704138,8.200296851756535
1,41,0.5983603690021213,1.4417733071805636,-1.6953954484479894,-4.031378206844874
1,42,2.722397949420209,2.1349052838309452,-5.094492848706166,9.959893138309218
1,43,-0.5338852552026985,2.2013739921336244,-0.5828012738135095,-4.474096310800903
1,44,1.3147936864502974,2.8774553242295093,-1.6774551284852792,6.974083562640089
1,45,-0.021220529952808542,0.22203508745891054,-0.7240987152286862,-3.1585691444312536
1,46,1.5733020204361268,1.8371246203751013,-2.6635320681315857,6.2647710791126805
1,47,0.6607138002505231,0.2539942705523942,-0.35217015035274457,-3.399263991148131
1,48,1.166414069449785,0.2126753934410058,-2.36779856188567,4.785164512283122
1,49,1.5319660490496898,-0.9214251242172227,-3.5074821493304604,0.10576738216529824
2,0,3.1303246415717023,5.969160174823226,15.765259521341186,-9.48209890169006
2,1,-0.042808483743401404,2.8729532022832824,2.8394754927320838,5.165464392318123
2,2,1.2031523300452849,2.3094382293711306,-1.9860671834788897,-0.3254626251906597
2,3,0.9209821727781,1.5170433414610696,-1.5342347951321291,4.384125256336944
2,4,0.9725794168077441,2.896357077564386,-1.2714462107988451,1.0585612882828792
2,5,1.472639086773106,0.5888318593723483,-2.455748763636085,3.452245121726828
2,6,0.600815697247235,-0.9237634003705897,-2.297914399156541,2.013782711657309
2,7,1.1180562248662262,-0.6830133593289657,-2.8465008468755055,2.6940728633896587
2,8,1.2557018114257372,-1.0257991073803874,-2.0305022377112696,1.6690761298781802
2,9,0.5602073216382022,0.010136325392549383,-0.35336368562212095,3.090044898772878
2,10,1.4403261359942436,1.6341198017279246,-2.464695901071036,3.1317122164064113
2,11,0.13155940835280944,1.488156148522138,-1.076128436636011,-0.28163945975200577
2,12,1.1584322200095558,1.16630265632883,-2.091290645081394,1.5618411814935436
2,13,1.1012614348804406,1.0648527873878395,-2.000176923085755,3.752984028348752
2,14,1.1811578887482133,1.373052081362929,-2.6077521057894693,2.31534805530272
2,15,0.9610104527693059,2.4714959014237143,-2.5597552084906057,3.7020552665034563
2,16,2.1237577221349975,2.5196949834198326,-4.158627974104126,3.1692315020385893
2,17,-1.17213586364502,0.7592210634980616,1.9981005121903468,-1.4776769539661845
2,18,2.497517959080297,0.22077744630191343,-4.26097499380075,7.937158605344369
2,19,0.41841038962961685,0.5478208846182863,-1.6852404418799753,-4.254232015735681
2,20,1.496287695376834,1.0810665189984054,-3.271789780216749,8.049711890731803
2,21,0.8603173672736587,-0.35628340497266986,-1.3960473808636351,-4.06366069548292
2,22,2.4686635533152628,-0.26977231727895845,-4.2885059796292095,8.383243328864907
2,23,-0.5185510402968543,-0.8662906031642021,0.5710843652990942,-5.555454358369369
2,24,1.887410691186684,-0.43382955500713666,-3.267000572048694,9.513110492907291
2,25,1.0008192171649544,-0.12522959884573187,-3.381738292674229,-4.312844770229103
2,26,2.052214463705816,0.20416125268312735,-3.8360811644214805,7.6286547871312225
2,27,-1.3411696747146977,-0.21938216990604903,3.3651683429059247,-5.955582664907837
2,28,2.7906799896038734,0.5395756685142244,-6.637621661905902,12.442267436688192
2,29,-0.47360517152420406,1.1691199457693826,1.0571741368825576,-9.207259765609612
2,30,2.1442016981041134,2.265000708162404,-4.032267550067841,14.577404301823234
2,31,0.950141038938111,0.46150526653694124,-1.3202469716126184,-7.774599889495026
2,32,0.3833072236872961,1.471867914234599,-1.428279906844238,10.017320273105394
2,33,2.767987801908923,2.2699613269565524,-3.901465407576193,-2.031540081898084
2,34,-0.19823178430345756,1.25533865867227,-0.3655094566510726,4.0611101825824445
2,35,0.8048856608735983,0.4165348392204455,-2.161946167949696,-1.416249527643675
2,36,1.413957560613698,0.6533232591268341,-2.1804409183379456,4.355491102188744
2,37,0.5729261176648124,0.9633467378893629,-0.34116624573758814,0.0570034709749383
2,38,1.8666634532031563,0.7715584670040646,-2.9866922398395386,4.6510529579613555
2,39,1.1477725937444032,1.803094394777109,-2.830466153113835,0.600507683719778
2,40,1.533320519152135,2.225288002708046,-5.567521442847881,8.73006276691723
2,41,1.201265414054826,2.1519967576716845,-2.359926089297492,-2.6572212279519696
2,42,1.3526943013709845,1.0097114184561664,-4.449066115903317,8.599264878251251
2,43,0.49448558339468296,0.3641561656759077,-1.626145396166451,-4.990561437763672
2,44,2.332823449911611,0.45989519727436473,-4.355112210181649,10.901474399696168
2,45,-0.08772126074497921,0.44964222762642636,0.538233189184031,-5.331224880272126
2,46,2.8555177802245506,-1.0163724014001625,-4.985805741574613,8.431942486923134
2,47,0.3315077458281115,0.10473222453694819,-0.17446679573806678,-6.406068188066165
2,48,2.5209853247480085,0.29092045607651396,-5.072937778323022,10.015778114738229
2,49,-1.0088908801770216,-1.1253231254632678,0.848417653234469,-9.401906622595275
3,0,4.858605098100351,8.681384895838866,24.991336204462097,-12.179936721988717
3,1,-1.5450818139925127,1.724122095215738,3.76800345194717,5.988702520130049
3,2,2.2812885720924987,1.5909682267208982,-4.671746401312195,2.7299123490724924
3,3,0.4616069019915609,0.8844890533127172,-2.0291297620328086,2.161295922226464
3,4,1.391612090647505,2.5119009474339546,-2.8392904363177704,4.702136506230188
3,5,-0.584328456707287,1.2278569432651596,1.623295732641447,-6.300196386856742
3,6,1.6854982344428133,2.067412102867777,-4.991022354003627,13.52724590519697
3,7,0.18204627655953742,0.8892119446101185,-0.9582859959979859,-7.366337945790659
3,8,1.469055497096272,1.6690471008890906,-2.437474086937936,8.855778583385485
3,9,0.7143762254911711,1.4679521656812082,-1.0504641714137597,-3.2663042066979284
3,10,1.376121604024699,1.0841715746439502,-3.127798048672281,8.39020570242273
3,11,-0.6430052740606614,2.3411850883083716,-0.0822137613122621,-3.2951457748557895
3,12,1.1635292162602575,1.0446254500423542,-3.5337258399670075,7.059863025545871
3,13,0.6180912635934022,0.5680256283970564,-1.522180344433024,-1.7308428199019272
3,14,1.4199763665781653,0.343971268063043,-2.5845071476776904,3.666253701568523
3,15,0.01272758695677112,-0.9265346998574872,-0.3285424669299235,-1.4484239741668512
3,16,1.7156461112010752,-0.4506659408966837,-4.024697413296256,3.4273005655945146
3,17,2.248786088296619,-0.1340363150384118,-5.0173762788640195,2.752673378036163
3,18,0.4684823522200741,0.24527794336121275,-0.793679370915364,0.5117599256640828
3,19,0.859481419550963,1.5488311611202137,-0.6524131675199967,0.46692825301500607
3,20,0.8379372741808621,0.8951231523144024,-2.9272414911951756,2.523356195935772
3,21,0.6989755466155809,0.4351936380019966,-0.6323547408452828,-0.07362279713132434
3,22,2.20637416885695,2.574721317473145,-4.01208407146312,6.6672488407124675
3,23,-0.2905181163399815,0.3459346444391611,-0.25328333423367666,-4.112273074317242
3,24,2.0356043422309185,1.7040164653000092,-4.745247663086675,9.268387224613862
3,25,-1.2553292485487182,0.9027132905528298,0.17410198504007113,-4.902923131479083
3,26,2.3970344473526235,1.980119500575241,-5.121322629094658,13.515444681140258
3,27,1.5842398606543155,1.9069589276197034,-4.1413123587022405,-5.318387008218911
3,28,-0.3895586957487355,0.2655939703289828,0.3270046251358524,6.11304720476853
3,29,1.4591717937491602,1.0221785966462256,-3.4909204902818516,-0.934464737843171
3,30,1.1085424099505028,1.0071071407018632,-2.871441627951378,5.1346042002927215
3,31,0.9875082555869845,0.8211321596876788,-2.8356559908646877,0.13825911762950963
3,32,1.4322170296283652,0.4833177886971246,-4.5730437526180125,5.690614845017421
3,33,0.8183247386950373,0.8269786756125763,-3.2834856448115683,1.7582840865502978
3,34,0.7160015678963274,1.7252312843686637,-3.0151697562752826,4.1955732615189705
3,35,1.8445460464420043,0.6364152334620626,-2.8226268818118463,0.7215227677803108
3,36,1.043260193264069,-1.4076706779533616,-1.5687056375028121,0.3450372451325211
3,37,0.7341682379508052,0.02125518620524114,-3.3076258879515006,6.152579688890037
3,38,1.491002294593454,-1.0862691001024762,-3.1908564088403275,-2.9023980258987274
3,39,-0.9040875587089986,-0.6159888339491516,2.0192415855779906,1.6303112719079365
3,40,2.33438230193478,-0.46090823291296995,-5.233082554098646,6.176183086079474
3,41,-0.018550312520539097,-0.28194710607349105,1.4720043596473409,-9.33608021755561
3,42,2.2880839452306687,-1.8630050403959402,-3.8834688009440317,10.478403975583111
3,43,0.07507770539890121,-1.707697536272251,1.3389394513919135,-8.248790440234435
3,44,3.0094112170232123,-0.798630377652464,-6.90250955421629,13.872538127491598
3,45,-2.2936399460974073,-0.5987754109527232,4.592687378749976,-15.581427175926452
3,46,4.034814900714689,1.176011470896224,-8.4727312802912,20.950905843790796
3,47,-2.084975605084286,0.9400566566350287,2.6139970468422127,-17.00500342814953
3,48,2.299930123663976,0.3425555746176582,-2.8004357378551585,19.63060084115426
3,49,-0.7902385424563211,0.5063188810670445,0.28011908852267164,-15.060996256029833
4,0,4.461371611065681,8.587830732156256,24.732091759105316,-12.623052362088414
4,1,-1.3806544914411794,5.357170493656392,4.49071119192994,8.959867321877232
4,2,2.1350499240963887,3.024410363384934,-3.446037254205006,0.5517768497992321
4,3,-0.04131004914372549,2.6086713968299806,-1.172075431334119,3.5988462835930246
4,4,2.3559538480106026,1.7565854553595446,-4.775596926860222,1.786018087019432
4,5,-1.7333523087103888,0.5684566815547629,3.5466378474665445,-2.1360859813655813
4,6,2.1974189301590363,0.05213215941732652,-5.073229707739548,8.977938309181706
4,7,-0.8290398859129999,-1.3193240138041926,0.29133209025150997,-5.672127862803318
4,8,2.2707142761949917,-0.2921797286488095,-3.5784604368659387,8.88442694674422
4,9,-0.1869753790316559,-1.7408744771720435,-1.1728686720575716,-6.626996412656939
4,10,1.8223369609729163,-0.17505176213284324,-3.395483780097135,8.875812759215723
4,11,1.501372830617505,0.36088207379427384,-3.8449966430501146,-0.24780787322556241
4,12,-0.23857777710356742,-0.6081248200973756,0.6512024269953265,0.20815894341915742
4,13,1.4701195220324497,0.407652837188621,-3.701889011606341,3.9253658881640643
4,14,0.06199911465589891,-0.4360540547971047,-0.176927787033408,-1.1496878231789864
4,15,2.2219798932433825,0.8899208489008699,-3.6091984672003115,6.825010858801702
4,16,-0.505565453114128,0.9256536518173508,0.5578172042221702,-5.297799811399384
4,17,2.8041852062167436,0.39667952939183293,-6.714875840471713,12.667371902113112
4,18,0.08008382768210115,0.40639932966419107,1.0044823318570202,-10.464498847039202
4,19,1.0076154514718785,0.5678201675897272,-1.3905839767580401,9.987329923625841
4,20,0.8784320255716738,0.3843268758335857,-2.855549124060693,-2.3177352012036265
4,21,2.0086976278348794,2.238561752158118,-4.414548678916889,8.890813334818148
4,22,-0.8034698217267071,2.855781636802117,0.13283572532158994,-3.9910379499573496
4,23,2.53702838024901,3.8155679100190447,-5.568667382118392,13.77492433537276
4,24,0.7244124455572739,2.9010734446292075,-1.0921127188082467,-7.000776481969415
4,25,-1.2310228504618435,2.3815795470861145,1.500998047912361,5.426239110992681
4,26,1.0936873393125994,1.939848426963927,-2.0227999946948927,-0.8035086887773253
4,27,-0.7980345814746435,0.26433415977673735,2.3101144684218875,1.4583002717356162
4,28,2.555468198405008,0.6621782179226736,-4.803714010250379,4.148515842454036
4,29,0.4199688810893601,-0.7901818313348958,-2.0592854363264443,-0.2561831391563934
4,30,2.304466913533311,0.9021270915457333,-4.273039211820416,6.691511788743416
4,31,-1.1033785689375786,0.44944511407282417,2.269395686958556,-5.676276132872737
4,32,0.711964200053951,0.15490305002803334,-0.6731918784881114,7.24903837609253
4,33,1.8347326849460246,0.8494283687637021,-3.7411406785953094,-2.2003824082967585
4,34,0.13037272267523242,-0.41008363344460996,0.03734552151692183,3.6831130847971814
4,35,1.778602773086393,-0.7261847856990774,-3.6040142597915765,0.8390752061398217
4,36,-1.133993711453482,-1.2710561092048804,1.3884914002337452,-1.4533974977016073
4,37,3.163005133176062,-1.3248782015567597,-5.356214153575484,7.6550792315912295
4,38,-0.109213999555277,-0.8215679665452127,-1.111935982105119,-3.616763699969659
4,39,1.2972813051725334,-0.6243550808677959,-2.5171819005400073,6.228235791661297
4,40,1.4083908588274854,-1.1151734061803626,-3.384641793749408,-2.7903132026997657
4,41,0.09798259427073275,-1.6428385001007282,-0.5179775864546666,2.5877193916031844
4,42,1.6588818604806579,-1.8915576229976974,-3.6621346270683093,-0.3545164778990013
4,43,0.11163239588137985,-1.4076739768481028,-0.6487597530490798,3.8772784550071755
4,44,2.0236372449157587,0.38958330551634024,-4.660021481821491,1.631934872021301
4,45,1.239065746846757,-0.428578613524045,-2.040640055905091,2.05187138652276
4,46,0.7256590780528261,-0.17188827060219558,-1.6863578839614966,-0.4086867930271141
4,47,0.42253086922511707,-0.8219231270874121,0.39258133970607334,0.693740127948234
4,48,2.8478320348230826,-0.27664956166150145,-5.255943812208117,4.564950915498566
4,49,-0.2093639133723691,-0.3152152692104368,-0.6077736259973198,-4.42221064547977
5,0,4.406959303178913,8.004815334065073,24.898221607738396,-13.742757298132592
5,1,-1.3630321569070265,5.6456241788504515,3.7747611438426465,11.944691568753779
5,2,2.240898923589228,3.0950183352461376,-5.166240368926881,-2.827797708823566
5,3,1.356833514646318,2.6685722129709073,-3.201613481326921,6.992698257639232
5,4,0.5553158198505196,3.0084241018301143,-0.8497235565750605,-2.1277537728489757
5,5,2.763943500668249,3.1294699518327658,-5.437372575478589,9.493680377141247
5,6,-0.10697435863598957,1.4266109133872393,-0.20684301017778653,-3.2177296576596426
5,7,1.366611659803649,1.3187351631520496,-2.379843659505117,7.424946203832049
5,8,0.7702711397595005,0.212745285390464,-0.744961516938651,-2.584506001386011
5,9,1.4514524813720944,-0.2520192280023904,-2.971009379048687,6.947666484026755
5,10,-0.6642241398253858,-1.3276356175429487,0.9479831747594486,-5.540257191295259
5,11,1.564895481190421,0.30997066241813787,-2.8413258355197373,9.485273969671656
5,12,1.4045087303677743,0.1952059402780925,-3.4432316695846907,-2.127982542492528
5,13,-0.09234135263760013,-0.454475361427554,-1.0916093512853604,2.491997176586451
5,14,1.3018144669906633,1.891381868441623,-0.8682086388096117,0.5425769116947889
5,15,1.3036097143029897,0.02276363720657315,-2.9173355305453113,1.7301406580932666
5,16,1.0551124933311233,-0.3461580170469329,-2.5477216376686234,2.0707505388677907
5,17,1.502988453842006,0.660307511092888,-2.481576785638219,1.8839803719086814
5,18,0.6788402438757971,1.8729907760308424,-0.49549933188131146,1.3116326821836108
5,19,-0.36918638249082547,0.27180034263944897,0.2535761499118356,-0.9026397532912476
5,20,1.040824908415305,0.6252332227783137,-3.4961417592400394,5.261434880793159
5,21,0.5376338044053155,1.2606668106316485,-2.291667732921822,-0.17996473866287582
5,22,1.312354050383278,1.3497430025702535,-1.5735370974235618,3.605851744796157
5,23,2.484437652758931,1.966648193828946,-6.160789799924876,4.435483269861619
5,24,0.5498329053693807,0.9332801344767157,-1.134217394499055,-0.9279087358632472
5,25,0.8007411382933277,-0.1452350734883845,-0.6493313046267486,3.4494546596980076
5,26,-0.09181255922077991,-0.5538683350275924,-0.8974986146032768,-0.7106499497088938
5,27,2.7510622715830597,1.4195943132682276,-5.184249202770439,8.737073876154769
5,28,-0.32376223847975905,4.7922941127542806E-5,-0.02919454824318471,-5.378349455199641
5,29,-0.1338193097739968,-0.06456163857189487,-0.5653309686600727,7.137469846163137
5,30,1.4066265731754062,1.1499926878044118,-1.6522551478341148,-0.49415741155009263
5,31,1.7721207921028008,1.3997150314320226,-3.1746037695819744,7.347807974156989
5,32,0.28673475907423496,0.2156118038547702,-1.3700213897337137,-3.5203673423438855
5,33,0.28206892612130097,-1.47440391675245,-0.6983658502715324,3.571620961568896
5,34,2.199386662164217,-0.7764491027186352,-3.901220618301646,1.8689323909647504
5,35,1.1065776850870734,0.2781690307660273,-2.294106170322201,2.2261058003017737
5,36,1.7912336708409313,0.6667985455275875,-2.297350732070362,-0.23988871502040277
5,37,0.27771849598352494,0.1986496026588821,-1.5490395275435467,4.330004942440253
5,38,2.6623693641378217,-0.1765313697950609,-5.639825749686475,3.3490648216250953
5,39,-0.7635723095130996,-0.5101880228470443,0.7708639030911605,-1.9930525110492816
5,40,1.6792536802179523,-0.6309171682040865,-3.0507258459754385,4.294740616636824
5,41,1.496090384210343,-0.5612971241586596,-3.58148653644492,0.08877794376001746
5,42,0.9838200332350409,-1.1603102996759562,-2.117302337202496,3.137995027476593
5,43,1.7512833460947643,-1.0313492944894493,-3.249627444558368,0.43419053903474186
5,44,0.829535395210228,0.39158190948847194,-2.4689483938724384,1.7827096407616578
5,45,1.1415878498124505,0.6519161778453704,-1.81342134872996,2.1417862688860696
5,46,2.0712867551969314,2.2052858266097815,-3.0127756752893227,3.5341153632850593
5,47,0.5780780835709964,1.6360584801429978,-2.555728740746729,3.9006195255061247
5,48,0.6888908822356015,2.147608854077426,-0.8857780799941994,-0.14087267878952092
5,49,-0.4827957276288375,2.5000355583784315,-0.07937174838087113,4.785359956774284
6,0,4.433519390310971,7.4377522374251,20.429582789045178,-9.952526700175552
6,1,-0.49228124427425923,4.699919492477768,0.5954820487307537,11.296426236876746
6,2,0.929803691106393,2.419623995711349,-2.4941776305742507,-3.175429086257023
6,3,-0.1163896098967877,0.7767662756885226,-0.18643043201831638,6.826395160679976
6,4,1.7423478697976913,0.3027945142067694,-3.9624401118973513,-0.06423579454688821
6,5,1.681707000003858,0.468257224640569,-4.740407460992689,7.222659647886849
6,6,-0.12167277069176008,0.377445008576006,-4.6580244119989733E-4,-3.8947815107248047
6,7,1.5199044216717192,0.9733286209306667,-2.2232309523906797,8.442124012337397
6,8,1.8860738081323234,0.8019662090248909,-4.047528213745538,-2.650683842694632
6,9,0.40828655229321503,0.1809903979827775,-1.7485493249383586,5.139512325486584
6,10,1.6846771561931801,-1.7650010851652924,-3.414777097698709,-1.5852046053136688
6,11,-0.46776060718558776,-0.23169298987686937,0.4072175721115014,3.5963458769673124
6,12,0.6552533376559149,1.5674234270209633,-0.6763910210683779,-0.5632070450447232
6,13,-0.6372588223598357,0.1592967535911458,1.5501788417697668,1.072731158130328
6,14,0.6042909718312068,-0.9643267765890292,-0.305440270148302,0.10362959451538795
6,15,1.113950087930472,-1.3553246987947736,0.18256233795399357,1.4499007124362977
6,16,1.1820377963555364,0.25081858877455665,-2.268989394355793,-0.5960577476241413
6,17,1.3440603478083126,0.25989249348363636,-2.7844503899503956,2.708602669426625
6,18,1.0578627879597422,1.466463931943085,-2.315551569958196,2.7993359853912363
6,19,-0.4743181448308741,1.3723085698694155,2.3468162248742415,-4.585108834446596
6,20,1.7133450879189793,2.0416942013974886,-3.298154482056415,9.070421328115547
6,21,-0.9044378439312772,1.9309512374971083,-0.14987926329706203,-5.69766642820788
6,22,1.3750683146863696,2.256352966381603,-1.2771346549885605,5.937185260426485
6,23,0.3040345461835303,2.4331228963734217,-0.4467148284901634,-3.320578315264456
6,24,0.7209546902518343,1.9214447861476907,-0.43331979583887503,7.266436108004857
6,25,1.6605240063986713,2.272751129765403,-3.641743131011476,2.0574672934671736
6,26,-0.00759719714758178,1.199163762589707,-0.6853813067787451,0.203594965178594
6,27,1.8033428474445812,0.8413234452899049,-3.9981016512670378,5.864557645064083
6,28,0.6187975953197671,-0.5758810990541195,-0.4818509815698522,-4.564239225153331
6,29,1.1501362588056756,-0.320598545944543,-2.399624685306292,4.5208333211405485
6,30,-1.3750609092870407,-1.1891822461839863,2.704499235499406,-5.719462880512544
6,31,2.312622573698514,-0.020478182317141547,-3.344003428206185,9.25848704297233
6,32,-1.1761536655971456,-2.433006395189005,3.542652980816189,-10.412475548907208
6,33,1.5511842020376463,-2.4307618666833717,-1.6776959002074345,8.703291027694899
6,34,-0.24460067892479764,-0.1754512081925408,0.15461117981746117,-5.254285607889975
6,35,2.14686543895486,0.03635173756898155,-4.829640426285163,10.911296017224252
6,36,0.28841773804932846,-0.08491384437957647,0.647054766837408,-8.322884438862996
6,37,1.021399824971711,1.5054685861839086,-1.652218887775542,11.074872579438402
6,38,0.30203569686924914,1.6016153922864604,0.7625998241819446,-8.542723359124388
6,39,0.6250845754333438,1.202230101060485,-0.931583242088426,8.37151785104092
6,40,2.044910693170942,1.9139576425635867,-4.536795325106395,-0.7215968669461795
6,41,0.9427787340286238,1.939907458019822,-0.6605723239582164,3.5726397718479066
6,42,3.1554650805107283,1.1190672119224243,-6.644345106982444,4.580365320935096
