@relation dataset

@attribute SEQUENCE_ID real
@attribute TIME_ID real
@attribute DiscreteVar0 {0.0, 1.0}
@attribute DiscreteVar1 {0.0, 1.0}
@attribute GaussianVar0 real
@attribute GaussianVar1 real
@attribute GaussianVar2 real


@data
0,42,0.0,0.0,-0.1771395293007627,-2.317204843953031,474782.08319791575
0,43,0.0,0.0,-3.0994280472380784,-11.615663395037602,-710651.0045251951
0,44,1.0,0.0,-0.004733746859040822,2.586890953856844,584002.7971978895
0,45,1.0,0.0,1.410817416959525,-2.058857601201123,-479924.8323038201
0,46,1.0,1.0,2.128695847082776,-0.7764666912990796,394395.79020513396
0,47,0.0,1.0,-1.7086673857807293,-5.779822855358099,-590336.8343673378
0,48,1.0,1.0,-4.269652669866671,1.0720047244310194,485129.7823911196
0,49,1.0,0.0,-0.5526691457855581,-1.3375401462168977,-398674.0591322129
1,0,0.0,0.0,6.366780955570976,-1.3879613550263787,-7.084454205593982
1,1,0.0,0.0,-2.0321297696717915,-6.878287409585593,18.14902831366175
1,2,0.0,1.0,2.22485555377256,0.5213753369893381,-28.688816090063863
1,3,1.0,0.0,2.624353478993397,-3.971635827382355,22.31978787179242
1,4,1.0,0.0,3.5754258020942187,-1.7709371133480332,-18.054303033316188
1,5,1.0,0.0,3.8046025883717003,-2.749466844665137,15.13990205943383
1,6,1.0,1.0,6.381332928642977,-3.9932904893136305,-11.899093325922436
1,7,1.0,1.0,10.424648738862963,-3.779785897667562,12.222987340304897
1,8,0.0,0.0,-2.4402943610637333,-8.838783351212323,-3.5434189503541145
1,9,0.0,0.0,-2.620068113105156,-11.639712505984967,22.348840465434638
1,10,0.0,0.0,-0.7966335640393827,-6.783655859657041,-24.15094609306385
1,11,0.0,0.0,-1.322478215384908,-6.448846931182974,43.26014192200037
1,12,0.0,0.0,-2.698456028295476,-9.98756867465957,-51.36826055241833
1,13,1.0,0.0,-0.16120347167674065,2.6393815069951168,41.59038389438073
1,14,1.0,0.0,1.6620826667290705,-3.351673903758293,-34.194433203418285
1,15,1.0,1.0,2.613123614510409,-1.8573700817351109,27.477487105318115
1,16,1.0,0.0,3.3025923449709778,-3.706192670174075,-23.116261942640996
1,17,1.0,0.0,2.441704768496601,1.4805001846651877,19.53775181674014
1,18,1.0,1.0,3.7125429628017215,-3.2384088260537216,-16.898159890671124
1,19,1.0,1.0,6.736639906900813,-5.310107000843013,15.927557738435352
1,20,1.0,0.0,6.216696262628036,-1.0623308375397555,-12.519606222011252
1,21,1.0,0.0,6.655733459230893,-2.3343689583614218,12.191617701102356
1,22,1.0,1.0,11.524037809055137,-3.9678602568589874,-7.237887492125504
1,23,1.0,0.0,9.661214233107087,-1.6057236550787286,9.766050160757105
1,24,1.0,1.0,17.204813166568066,-7.085230199948757,-3.783107030413041
1,25,1.0,0.0,13.201148026101803,-2.3612426661473256,7.282274126640819
1,26,1.0,0.0,9.812903825808794,-4.816418341033851,-1.5719278465096318
1,27,1.0,1.0,16.997157119856283,-6.743781157309328,5.99848829088658
1,28,1.0,1.0,28.48472820900201,-9.522662657284071,2.980688238019555
1,29,1.0,1.0,46.78247365061957,-14.586666508647118,12.007454515869552
1,30,0.0,0.0,0.44073651846513073,-5.740645554702049,-12.719903709993156
1,31,0.0,0.0,-0.0925982114015933,-4.943893377902644,23.887933480279443
1,32,1.0,0.0,1.0707207809866208,1.8066417944091295,-17.034543536252638
1,33,1.0,1.0,1.0853058686965718,-4.041131352510796,12.381664673472741
1,34,0.0,1.0,1.2718188000927326,0.356945686841478,-18.080252820754254
1,35,1.0,1.0,2.9129398625820713,-2.73531431694722,16.924569145609055
1,36,1.0,1.0,4.245126987003063,-3.25990578215242,-12.619116868770076
1,37,1.0,0.0,4.510264984488982,-0.04351542610834702,12.396012922933794
1,38,0.0,0.0,-1.3347328446371385,-5.17791764066072,-12.258944395272442
1,39,0.0,0.0,-1.1313494599010636,-6.924010583123794,29.210197160663444
1,40,1.0,0.0,1.4027084271616448,-0.3021320728129586,-25.043356159954566
1,41,0.0,0.0,-3.127018668628453,-10.12151294356645,53.60476033382592
1,42,1.0,0.0,-0.9412205373929081,1.5394704590946062,-43.05946215523897
1,43,1.0,0.0,0.5541160470618626,-2.120459760233478,33.68504539153668
1,44,1.0,0.0,1.2131789517545863,-0.893743445372122,-28.71669595031014
1,45,0.0,1.0,-1.6868006759498844,-6.368278406534722,51.83466867427009
1,46,0.0,1.0,1.0652318318227918,-1.1451028139411168,-76.81318088882232
1,47,1.0,0.0,0.7413481912375839,-2.3470752528556798,62.8502162339197
1,48,0.0,0.0,-2.1644028529243555,-9.203130698583383,-78.35286685196013
1,49,1.0,1.0,-4.399622821854164,5.393072018173309,64.07595348022761
2,0,0.0,1.0,23.691208576158147,51.07786612363043,-0.256569357866206
2,1,0.0,0.0,-1.2264077524193016,13.039685251786008,-16.58011336621989
2,2,0.0,0.0,-1.6944225644211597,-1.9689082731131407,27.717802555075487
2,3,1.0,1.0,-2.7267126461571802,0.33310429580259665,-22.00230053893085
2,4,1.0,1.0,-3.946268487697739,-1.5793191362619199,16.865391827349054
2,5,0.0,1.0,4.199461490680065,10.083225858272593,-42.493953445284156
2,6,0.0,1.0,-5.711513965921039,-11.906659269107447,81.0456527837154
2,7,0.0,1.0,5.07879597675442,9.45472921157707,-137.2765323783957
2,8,1.0,1.0,8.471912962555617,-7.220408318344994,115.80707345714289
2,9,1.0,0.0,9.216605123608883,-1.9813351729106006,-91.04199851702558
2,10,1.0,1.0,15.127398705284998,-5.8105697650639305,78.12331694536238
2,11,0.0,1.0,-16.401147627614883,-49.24435794030406,-48.05184884668613
2,12,0.0,0.0,-2.6261832318432154,-25.86088369439329,107.41562270986066
2,13,1.0,1.0,-3.3017701790355574,8.96727771407772,-88.23179881407022
2,14,0.0,1.0,3.090790982871044,12.506703007553943,113.05293352103311
2,15,1.0,1.0,5.551881527146417,-7.732658108129316,-92.69660535874634
2,16,1.0,1.0,8.12015402355591,-2.336392348377062,78.45284489029959
2,17,0.0,0.0,-0.7205595521451943,-3.750058199041924,-113.40924748910673
2,18,0.0,0.0,-1.5742880373385766,-6.492480271880662,177.7660301650109
2,19,0.0,1.0,0.07386752042827549,-3.021300306234223,-261.8693874541717
2,20,0.0,0.0,-1.6830356278191239,-8.29167520955148,404.0205988840797
2,21,0.0,0.0,-1.8612103539059373,-7.574855524196272,-594.9066465880708
2,22,1.0,1.0,-3.521009630026382,2.0473163197195223,487.4202832267092
2,23,1.0,0.0,-0.6530187200600179,-1.3239979178881076,-399.9530381085894
2,24,1.0,1.0,-2.1168828677551863,-1.1076769213884765,328.78118430458994
2,25,0.0,0.0,-1.9844481838039796,-6.662776353492554,-483.3736846685004
2,26,0.0,0.0,-0.7813739312095074,-3.8107407799102946,728.9861673789588
2,27,0.0,0.0,-1.6635790456505315,-7.650383353513436,-1079.6178167570586
2,28,1.0,0.0,0.30347438027579204,2.6402289875097997,887.2144527123177
2,29,1.0,0.0,2.18559788228025,-2.011320783478166,-727.9713107143051
2,30,0.0,0.0,-2.231052050086409,-7.8708738240358125,1102.5090104102567
2,31,1.0,0.0,0.4753978031463393,1.1793969965552729,-906.3624528561727
2,32,0.0,0.0,-2.6724143791956214,-8.827812106149905,1368.2426494157608
2,33,0.0,1.0,0.7071241045554595,-1.8664506373919338,-2046.014709503816
2,34,0.0,1.0,0.021307088387269912,-1.91654912533669,3064.402661353456
2,35,1.0,1.0,0.6422374793922656,0.40372422765296045,-2517.1096743661624
2,36,1.0,0.0,2.3385152468661676,-1.9185745882245175,2069.5654645844274
2,37,0.0,0.0,-0.7285342335072533,-3.061282078325678,-3092.779089189233
2,38,0.0,1.0,-2.9051104438387783,-9.400649292931899,4643.302937848948
2,39,1.0,0.0,-0.3102084192455754,2.74635632873104,-3816.723422180275
2,40,0.0,0.0,-2.1285639269866232,-6.5568733538334,5721.612915849111
2,41,1.0,0.0,-1.154687544542353,1.782421312552968,-4700.997456626197
2,42,0.0,0.0,-1.1691898126280917,-1.7175318818831506,7040.566317898501
2,43,1.0,1.0,-3.270458918910793,1.1417952285814903,-5787.720288111821
2,44,1.0,1.0,-4.425266358686434,-1.0766679668681371,4755.681057497559
2,45,0.0,0.0,-2.233038808167692,-9.171544681889689,-7107.279159791624
2,46,0.0,0.0,-2.3174248229390284,-8.720252415234686,10651.69958870863
2,47,0.0,0.0,-3.534040005478356,-13.918667820759675,-15924.481840828168
2,48,1.0,0.0,-1.2128074125284953,6.049294748131892,13087.340845335242
2,49,0.0,0.0,-1.8130478096784772,-3.547452431950046,-19585.488438752065
3,0,1.0,1.0,-29.20430169018825,22.75433825851059,48.242524199667244
3,1,1.0,0.0,-22.186587512443374,-1.411270751860487,-47.47243290530104
3,2,0.0,1.0,21.029078471896042,58.848120861700814,-15.485930310159523
3,3,0.0,1.0,-21.35486692764693,-40.55257359170504,87.16515465824669
3,4,0.0,1.0,19.14422522569744,38.34778735130011,-188.11325343121462
3,5,1.0,1.0,30.15146668207366,-26.676153265095497,162.91697366418998
3,6,0.0,1.0,-30.683371568760816,-97.96511157241167,-102.34794829024095
3,7,0.0,1.0,30.578151037463552,51.2960359515732,71.33791725323096
3,8,0.0,1.0,-29.82573470868874,-66.74976987754238,-6.594584709153829
3,9,0.0,1.0,29.22070036887827,56.10459272430459,-74.23783735331426
3,10,0.0,0.0,-1.1075890307995144,15.804045609230107,88.87761235262113
3,11,1.0,1.0,-2.2009103371620777,-7.722471366331974,-75.69338736152707
3,12,0.0,0.0,-2.0118142598982236,-8.798399760820466,125.62384209666018
3,13,1.0,0.0,-0.380058666477974,1.094127456753247,-105.01456435128297
3,14,1.0,1.0,-0.32544848930242815,-1.7009339913634098,84.68968908193848
3,15,1.0,0.0,-0.6096485120632158,-1.0384934107017845,-70.48764404180355
3,16,1.0,1.0,-0.3187625895264192,-0.2761660954159737,56.77904620237758
3,17,1.0,0.0,2.110860189215074,-2.299237211251778,-46.84854498042959
3,18,1.0,0.0,1.4380946293365953,-2.592657590602585,37.80109704485827
3,19,1.0,0.0,2.0050521572243687,0.12013772691427693,-30.837175323706912
3,20,1.0,1.0,3.8656953555854794,-2.6566171396182976,25.2506773911013
3,21,0.0,0.0,-2.6758517109513242,-9.305223793884673,-23.298327591894793
3,22,0.0,0.0,-3.513720042125758,-14.346686441120152,52.196559843102264
3,23,0.0,0.0,-1.8911608543788332,-11.523340889998437,-61.146690866889365
3,24,0.0,0.0,-0.6130275385788917,-6.466570008842724,98.82008300566486
3,25,0.0,0.0,-2.602314133997143,-12.070288708595763,-132.40962077903674
3,26,0.0,1.0,1.8034681537152308,0.4429531100894083,195.49676846626315
3,27,1.0,1.0,2.3713959969160743,-2.966588959058441,-160.7216555341355
3,28,1.0,1.0,3.476004375721817,-1.7938853916003652,133.19266304276488
3,29,0.0,0.0,-1.8500212295552492,-6.874448458386442,-189.42268874018276
3,30,0.0,0.0,-2.3163444175761834,-8.845675503690956,293.72098171951365
3,31,1.0,0.0,-0.23614476629661232,3.158754794674863,-241.53605447865127
3,32,1.0,0.0,1.7451260571460647,-3.6422207070090433,197.99885723439806
3,33,1.0,0.0,3.143154352673713,-3.4283721768739923,-160.58733587264152
3,34,1.0,0.0,3.715166250023187,-2.942032852008889,132.39825108953218
3,35,0.0,0.0,-2.564556885006012,-8.57915233952209,-185.84422481476372
3,36,1.0,1.0,-3.9399593188579014,2.778320522248902,150.08270363269702
3,37,1.0,1.0,-5.111336997753435,-0.6252150896191946,-125.51053429782331
3,38,1.0,1.0,-6.497059186543627,-2.182956688309508,101.18526441060925
3,39,1.0,0.0,-5.071374629744766,1.2111646512340748,-85.77242970535669
3,40,1.0,0.0,-0.4223368131082892,-0.34727062928762353,71.7365029281653
3,41,0.0,0.0,-2.0013172094911034,-9.500710168453274,-94.04887439182254
3,42,1.0,0.0,0.6475765166173373,0.5093424591708784,78.44942901005045
3,43,0.0,0.0,-0.9906550724998672,-5.286698397170106,-109.78300157886908
3,44,0.0,0.0,-2.435036802494998,-10.568768518578798,181.13151865243856
3,45,0.0,0.0,-0.13228129554358126,-6.495571036851363,-264.11701471539226
3,46,0.0,0.0,-3.0492788644785014,-13.93457816937154,411.9264561049249
3,47,1.0,0.0,-1.6134806496504495,4.029078764184005,-336.8577310344317
3,48,0.0,1.0,1.16238182148981,2.2586305611498716,499.9066792469764
3,49,1.0,1.0,0.8499666847091378,-4.107934242037867,-410.7885831441635
4,0,0.0,0.0,0.7480814561420928,0.29293300913411746,-0.22562694716211068
4,1,0.0,0.0,-1.264484160875568,-3.8572324596978063,3.8128673750787723
4,2,0.0,0.0,-2.205458033335251,-9.541277256050742,8.037960555706578
4,3,0.0,1.0,3.2542251598961367,3.4501119716074333,-18.584360288138843
4,4,1.0,0.0,3.3044402346042907,-5.5839055132296345,12.986436855440243
4,5,0.0,0.0,-1.8875648551559316,-7.520184397521428,-8.35856626746529
4,6,0.0,0.0,-2.991292357938657,-10.877261534692163,26.1735370295966
4,7,0.0,0.0,-3.0591374836895415,-13.428808005299036,-20.278311195680992
4,8,1.0,1.0,-5.333912075080197,3.8110513811038356,13.170908782806071
4,9,1.0,1.0,-9.460142856675025,1.166058877525029,-14.645583518363503
4,10,1.0,1.0,-16.427446267492343,5.9951707035105555,5.4892041031478325
4,11,1.0,0.0,-10.877182904040962,1.3425614689858565,-8.639987683850013
4,12,1.0,1.0,-18.353460997533453,5.756654942131027,-0.10924520018577977
4,13,0.0,0.0,-3.4789558358769823,-8.54481989695984,13.307502466007088
4,14,1.0,1.0,-4.940692917388535,4.566070000578077,-13.548133058213885
4,15,1.0,0.0,-1.8229947101533706,-1.172017071422462,9.269317032604661
4,16,0.0,1.0,-0.36633179300687857,-1.696912113755432,-11.657273847312855
4,17,1.0,0.0,1.0911457750709979,-1.777329378896808,9.538549393650179
4,18,1.0,0.0,1.8622638248054308,-1.4893279266507164,-9.164396274969505
4,19,1.0,1.0,4.2640865917112745,-2.840681594778893,8.599219465323042
4,20,0.0,1.0,-5.909669557334096,-19.19877657133357,15.153564038044061
4,21,0.0,1.0,7.495988458772006,14.12294697819177,-44.33695940194231
4,22,1.0,0.0,4.105836264601934,-7.095414173085146,35.82698988871036
4,23,0.0,0.0,-2.8538088408869706,-11.630490705696118,-38.35556096201863
4,24,0.0,0.0,-0.9731195487018789,-6.545914434798297,66.72168453958759
4,25,0.0,0.0,-1.803306762764851,-8.566194450695258,-88.75276134667065
4,26,1.0,1.0,-2.4794731439676716,1.2771104309887533,70.60534233848954
4,27,0.0,1.0,2.4577950430485074,7.508211700492814,-115.7024396192009
4,28,1.0,1.0,3.0883017536542994,-5.098289591717368,95.96249046209054
4,29,0.0,0.0,-1.6393153290613272,-6.691826747470429,-133.4961952956788
4,30,1.0,1.0,-2.696546422301117,0.6622112379274392,107.98123148423645
4,31,1.0,1.0,-5.1731835615604105,0.7076057123102757,-91.67828380091089
4,32,0.0,0.0,-3.694323736689872,-12.03613589403143,153.60489157999933
4,33,1.0,1.0,-6.0798091795191915,6.330222484763746,-129.2362018729151
4,34,1.0,1.0,-9.821560688793374,0.17727489780667954,101.28367230851264
4,35,0.0,0.0,-2.0714115426895368,-6.7715800343503645,-141.80789015080595
4,36,1.0,1.0,-2.717629218204304,1.1096460712934717,114.65580372460364
4,37,1.0,0.0,-1.6752121245873037,-1.8628832138258815,-96.48412605197382
4,38,0.0,0.0,-1.9642250532464967,-7.523129140702131,154.91779590894768
4,39,0.0,0.0,-2.8851423215342176,-12.486914718695084,-216.1317360095298
4,40,1.0,1.0,-5.111381663316597,4.841369857041204,175.78677182411406
4,41,1.0,1.0,-6.501768663277946,-1.505813259869976,-148.1569384758119
4,42,1.0,0.0,-2.594242077479197,0.8305379587166453,120.3770880818763
4,43,1.0,0.0,-0.5852470406541452,-2.2830123779364278,-100.66302568038343
4,44,1.0,1.0,0.6453190427516005,-0.9311810481175171,82.68557114055733
4,45,0.0,0.0,-2.102153024755416,-8.172001706180936,-115.16637445713064
4,46,0.0,0.0,-3.2832407240857466,-13.912024276441787,190.27614680659454
4,47,1.0,0.0,-0.8267748634346328,3.3649616027938327,-156.20045088204992
4,48,1.0,1.0,-2.059553705139515,-1.2916240600725333,126.83893024532436
4,49,1.0,0.0,-0.5533539373247225,0.33789048084781026,-104.85004080058552
5,0,0.0,1.0,29.712795598258765,63.47159281073971,-1.2286034171608695
5,1,1.0,0.0,22.478698641785048,-32.634271353684326,4.5092249529385295
5,2,1.0,1.0,37.80982700666791,-4.803620115415629,6.6361789512251
5,3,1.0,1.0,62.74446543712083,-21.835280973689486,13.642194357414326
5,4,0.0,0.0,1.666870930351346,-2.736684359670264,-17.102070734552996
5,5,1.0,1.0,2.5500679623205262,-1.3869551281321983,14.060859518911185
5,6,1.0,0.0,3.0080421802157624,-0.37405257025391103,-11.394695200974834
5,7,1.0,1.0,5.438617528561153,-2.81093112317134,11.18794631259291
5,8,1.0,0.0,5.973344062081982,-1.3292784639104671,-7.34191704658763
5,9,1.0,1.0,9.720342632905353,-6.169401051303978,7.039704574823278
5,10,1.0,1.0,16.120414588300658,-4.139157442933463,-0.9859366442208508
5,11,1.0,0.0,13.288561133533346,-5.504501036874533,5.092910773143442
5,12,1.0,0.0,9.618178538221418,-3.5773322058396024,-3.0304252202235804
5,13,1.0,1.0,15.467185474248987,-3.5637921921284197,6.463917924792773
5,14,1.0,0.0,11.628766483845911,-5.922266395962493,-2.0965248282423667
5,15,0.0,0.0,-1.5907581293665336,-7.034407850017681,13.52824823487363
5,16,1.0,0.0,0.1003977096539161,2.6683808772282194,-9.831254628228223
5,17,0.0,0.0,-1.8424795132129481,-7.340301010974365,23.66105125545993
5,18,0.0,0.0,-2.686644626411029,-10.97452205683702,-22.369546089235847
5,19,0.0,0.0,-2.2968803005647427,-12.809457648768038,50.59906253435106
5,20,0.0,1.0,3.588687857585918,4.6111288682486995,-81.33823014226337
5,21,0.0,0.0,-1.0025284835313284,-1.7306582279597722,123.49035186344229
5,22,1.0,0.0,0.0673184892068675,-1.6632297088417467,-100.63025775456813
5,23,0.0,0.0,-1.0122473141050476,-5.808092835865621,158.48512273946622
5,24,1.0,1.0,-1.3412330310019929,2.607965010564765,-131.1914857220898
5,25,0.0,1.0,0.04085583111619695,-2.5022577089743354,199.2054314094114
5,26,0.0,1.0,-0.682748210841014,-2.794714456526653,-292.9183479504252
5,27,1.0,1.0,0.35665225344546303,0.03504534248529123,242.345440840276
5,28,0.0,0.0,-2.353053034351805,-8.19639154661691,-352.97524163130345
5,29,1.0,1.0,-5.189826099309619,4.4999528167433605,288.1480784691629
5,30,1.0,1.0,-7.7254545253428075,0.6690103987368353,-239.5714098180209
5,31,1.0,1.0,-12.61145550949829,4.237467861481345,192.8899566601346
5,32,1.0,0.0,-7.759664988129024,-0.1941877605701523,-162.62890568986282
5,33,1.0,0.0,-3.291608413038748,-0.5560559985791138,132.68227132678084
5,34,0.0,0.0,-2.2591198340147636,-7.430246289180802,-188.82225486397192
5,35,1.0,0.0,-0.8383473295512598,2.7675209767447804,154.28962158937998
5,36,0.0,0.0,-1.6219818363010197,-5.801079948748182,-222.9476556597392
5,37,1.0,0.0,0.7316512523387407,0.8551564226069963,182.73554586920363
5,38,1.0,1.0,0.8128448966977493,-3.42535870614053,-150.59948028150552
5,39,1.0,1.0,1.7723754114740942,0.6562730540185613,125.72059239198755
5,40,1.0,0.0,2.6685169211802227,-2.382750319692776,-104.68838150610972
5,41,0.0,1.0,-1.1864870313245113,-6.023031245003047,166.03066647342817
5,42,1.0,0.0,-1.21523567229179,2.6396588827740115,-138.15049247862046
5,43,0.0,0.0,-0.9225581190324317,-4.119242293712898,209.98964119264974
5,44,0.0,0.0,-4.234199036100162,-15.105725631753264,-292.2601966013267
5,45,1.0,1.0,-6.479349914958731,7.614859375668738,240.1101296816709
5,46,1.0,1.0,-10.826219676612526,0.10563151356823307,-203.67191924772254
5,47,1.0,1.0,-18.0283023397284,7.612085840422107,161.31919045175482
5,48,1.0,1.0,-29.394660403580506,7.348782118117327,-141.32109774445
5,49,1.0,1.0,-50.326821877583534,14.573627588262765,101.53086648283926
6,0,1.0,0.0,-2.1432714748861104,4.063051984671116,6.157799569801853
6,1,0.0,0.0,-1.9409878986058264,-6.384172309174112,-1.3216489611373172
6,2,0.0,0.0,-3.035046043322759,-12.823204350528593,19.56644749112571
6,3,1.0,0.0,0.7558253532790702,2.2572191152844594,-15.745330925417425
6,4,1.0,1.0,0.215106223575396,-1.1067410162279747,11.581266649340451
6,5,1.0,1.0,0.6526341001078677,-1.3508634193786833,-9.260777095324446
6,6,1.0,1.0,2.4461808800102887,-1.8546489918497535,7.4765746890355995
6,7,1.0,0.0,1.9239292022193168,-2.1883830519783514,-6.136515095844132
6,8,1.0,0.0,2.5177290931024947,-1.9598343843259534,3.9358328289309044
6,9,1.0,1.0,5.280523064403667,-4.090022420729031,-0.38986681015545344
6,10,1.0,0.0,3.100941411107112,-1.8309038121150663,1.4435770496263
6,11,0.0,0.0,-1.1822864052786177,-3.9561433652776063,3.4208948302301883
6,12,0.0,0.0,0.49528164518329065,0.6076337323778573,-6.199460729996352
6,13,0.0,0.0,-1.0078406436661886,-3.1661273113779234,13.32191631495425
6,14,0.0,0.0,-1.6492091567118636,-5.579751666468476,-12.387058689557547
6,15,0.0,0.0,-1.5140416964155188,-5.078336330772016,23.11883047693989
6,16,0.0,1.0,1.0789941146670774,0.11194146241180264,-37.65903959156718
6,17,0.0,0.0,-1.1202254704230847,-5.220137093919121,64.36876853012845
6,18,1.0,1.0,-0.22316253948146647,-1.299117176079538,-54.115647417089995
6,19,1.0,0.0,1.8994203697716319,-2.4057828753717883,44.76110870207486
6,20,1.0,1.0,3.864741995314742,-1.014539615632681,-36.53189735933582
6,21,0.0,0.0,-0.4323913079103434,-3.196114511474845,57.66420970250337
6,22,1.0,0.0,0.44693821059819955,0.24220501820766083,-47.498795832095325
6,23,1.0,0.0,0.468617893196553,-1.665777994092541,38.46467444783496
6,24,0.0,1.0,-0.8778328274382686,-6.212317202777288,-52.59385024062087
6,25,1.0,0.0,-0.07075868470105662,0.7816252709299711,43.3073252778773
6,26,1.0,1.0,1.0600414452801985,-1.208357989479531,-37.52971670052991
6,27,1.0,1.0,0.037851838236080626,-1.8230340562273208,28.963686343189586
6,28,1.0,0.0,0.3684598603372178,0.7784148845580124,-24.16113196652679
6,29,1.0,0.0,1.8560622210577797,-3.178435862431198,20.88431415833344
6,30,1.0,0.0,4.13972853552345,-1.8459353566115184,-16.897792235038583
6,31,1.0,1.0,8.389346750291546,-4.62991469507011,16.530728558234795
6,32,1.0,0.0,6.265917115292045,-1.9089789654531242,-11.668785633025188
6,33,1.0,1.0,9.923585239336987,-5.037476472005755,11.303934979166481
6,34,1.0,1.0,18.408741899526095,-6.357585994431071,-1.4413942085855798
6,35,0.0,0.0,-1.2549172930537207,-7.669818560825144,11.922316214246377
6,36,0.0,0.0,-3.164725766432171,-12.408637059723418,-3.1764120212202624
6,37,1.0,0.0,-0.25204866732117337,4.1260433809801595,3.636740652921831
6,38,0.0,0.0,-1.1980617242221232,-3.867959632809014,2.108935471098538
6,39,1.0,1.0,-2.4777204032525226,1.0354785244856934,-4.1869284262425905
6,40,0.0,0.0,-1.3105507978663644,-5.52841174556133,15.439428811899433
6,41,0.0,0.0,-1.856142730336729,-7.8753017897018385,-11.94279229994246
6,42,0.0,0.0,-2.279428422332379,-10.317161201269393,31.911634622663186
6,43,0.0,0.0,-2.041983372603874,-11.404827413068016,-32.009412290332044
6,44,1.0,1.0,-3.191299084337219,3.257521676639466,26.066549381706068
6,45,0.0,0.0,-3.2841402152287467,-9.60417995315757,-25.036795062930587
6,46,1.0,0.0,-2.681614411958628,2.914170676224837,19.209181041916835
6,47,1.0,1.0,-3.719420253793915,-1.934615797471157,-18.563597229727478
6,48,0.0,0.0,-1.950943575707778,-7.42919744792722,36.498496663320445
6,49,0.0,0.0,-1.6443029551833939,-8.31685967416382,-43.53354342104665
7,0,1.0,0.0,5.131748716274432,-3.441045023144412,-6.5229109410609585
7,1,1.0,1.0,9.563011402772092,-4.29911454935665,7.958831753135929
7,2,0.0,1.0,-10.075492119286997,-28.898997730830985,31.055502905987474
