@relation stream
@attribute attr0	 numeric
@attribute attr1	 numeric
@attribute attr2	 numeric
@attribute attr3	 numeric
@attribute attr4	 numeric
@attribute attr5	 numeric
@attribute attr6	 numeric
@attribute attr7	 numeric
@attribute attr8	 numeric
@attribute attr9	 numeric
@attribute output	{0,1}

@data
0.015608,0.443715,0.140595,0.790339,0.817802,0.65642,0.385988,0.573382,0.593611,0.317873,0
0.103819,0.175356,0.713748,0.019347,0.705807,0.222501,0.936811,0.929387,0.906721,0.755842,0
0.917779,0.850527,0.487289,0.246731,0.335868,0.448585,0.3945,0.243657,0.493328,0.435634,1
0.252508,0.842264,0.171563,0.826077,0.685918,0.419295,0.983688,0.159547,0.426021,0.795166,1
0.50813,0.883501,0.133979,0.577107,0.328661,0.564747,0.347906,0.996229,0.917541,0.558519,1
0.636111,0.141584,0.448259,0.040322,0.621569,0.88663,0.032156,0.986106,0.044389,0.361622,0
0.569493,0.547945,0.795305,0.276765,0.036395,0.907638,0.993351,0.034089,0.755362,0.645027,0
0.228778,0.445817,0.480127,0.586422,0.988474,0.955153,0.474198,0.615157,0.585067,0.4309,0
0.780147,0.152675,0.430478,0.642467,0.815691,0.555426,0.238585,0.779646,0.780274,0.827178,1
0.256035,0.473431,0.293822,0.434086,0.902744,0.709365,0.958499,0.928946,0.883708,0.197359,1
0.244959,0.619063,0.022168,0.11545,0.467172,0.690273,0.492007,0.781642,0.340295,0.666246,0
0.044566,0.276711,0.650031,0.801096,0.147079,0.673936,0.487295,0.007357,0.402354,0.765669,1
0.93845,0.188989,0.270623,0.317722,0.476715,0.512015,0.174624,0.347249,0.972574,0.093955,0
0.72198,0.771997,0.242295,0.72199,0.077657,0.881322,0.803211,0.305276,0.36433,0.413044,1
0.733338,0.997678,0.543045,0.429674,0.751741,0.049302,0.327942,0.926737,0.50857,0.347846,1
0.134995,0.213577,0.316902,0.082785,0.66878,0.930852,0.611023,0.224875,0.439291,0.888323,0
0.707698,0.282332,0.071215,0.77128,0.213475,0.186214,0.281638,0.423128,0.560518,0.157222,0
0.934155,0.792245,0.636002,0.203348,0.595625,0.919531,0.035453,0.608138,0.468465,0.134767,1
0.737679,0.154648,0.246696,0.479359,0.294933,0.079814,0.546998,0.253605,0.316575,0.122842,0
0.243128,0.021645,0.475959,0.673207,0.857352,0.275012,0.948048,0.625489,0.895374,0.989388,1
0.569644,0.180375,0.517214,0.966124,0.853032,0.290392,0.842488,0.13092,0.462351,0.027323,0
0.699766,0.182782,0.735775,0.352118,0.04348,0.255528,0.834329,0.370892,0.528486,0.808194,0
0.126862,0.584567,0.106851,0.89238,0.513723,0.514899,0.984328,0.185855,0.854091,0.879205,0
0.479918,0.674268,0.422476,0.343733,0.032743,0.826071,0.944545,0.583856,0.627349,0.001179,0
0.414064,0.886549,0.754709,0.982619,0.985631,0.486103,0.257315,0.537337,0.528812,0.043704,1
0.546193,0.179564,0.524893,0.871636,0.069307,0.572578,0.851701,0.617949,0.487889,0.212361,1
0.133251,0.61009,0.252285,0.485535,0.27628,0.852724,0.460933,0.603204,0.406521,0.356054,0
0.201739,0.551163,0.124231,0.535774,0.717058,0.496128,0.800512,0.548904,0.167678,0.349536,0
0.782549,0.405114,0.541011,0.076126,0.073441,0.213753,0.666533,0.99695,0.948296,0.704804,1
0.770024,0.835671,0.106178,0.530049,0.876053,0.828644,0.488598,0.070603,0.496789,0.028614,1
0.265188,0.247381,0.962452,0.685115,0.282211,0.764484,0.558362,0.485876,0.33251,0.064921,0
0.108689,0.955351,0.918857,0.356246,0.630697,0.243967,0.091738,0.143113,0.370056,0.84318,0
0.748189,0.188998,0.310452,0.105508,0.977688,0.590804,0.221746,0.202852,0.822662,0.25352,0
0.738869,0.924919,0.894262,0.095389,0.25799,0.988632,0.390161,0.734507,0.614764,0.467742,1
0.962259,0.549057,0.16493,0.289105,0.907032,0.686916,0.214841,0.662871,0.768864,0.970783,1
0.717777,0.743311,0.945604,0.786628,0.874448,0.932544,0.031485,0.110418,0.623263,0.14167,1
0.279912,0.140855,0.560785,0.32895,0.388684,0.48187,0.467072,0.489431,0.627635,0.718298,0
0.385754,0.056514,0.243472,0.229267,0.357121,0.420105,0.083769,0.06666,0.879176,0.920224,0
0.623791,0.607562,0.004118,0.095299,0.667715,0.550859,0.9105,0.503805,0.939729,0.496683,1
0.709897,0.559172,0.331379,0.050993,0.79936,0.088142,0.69156,0.037618,0.481816,0.001777,0
0.58958,0.706256,0.755069,0.017635,0.823855,0.313812,0.114671,0.66885,0.983686,0.360865,1
0.852474,0.781129,0.184055,0.081953,0.614488,0.681072,0.498477,0.834769,0.576236,0.900195,1
0.587326,0.262299,0.887513,0.295538,0.443656,0.738987,0.577531,0.55123,0.855738,0.838604,1
0.587918,0.203798,0.855041,0.519087,0.7859,0.93093,0.487802,0.736117,0.062877,0.604616,1
0.453175,0.880133,0.067781,0.885643,0.883324,0.272378,0.663292,0.511905,0.718913,0.326339,1
0.348659,0.555655,0.565406,0.559152,0.782915,0.046621,0.511113,0.040672,0.224903,0.703141,0
0.923877,0.507895,0.096575,0.506053,0.908747,0.601158,0.583026,0.841331,0.541438,0.093854,1
0.61546,0.053397,0.611766,0.794949,0.467419,0.461665,0.314105,0.976464,0.653605,0.712141,1
0.834265,0.823602,0.781368,0.976076,0.320766,0.174194,0.817438,0.906819,0.604889,0.729955,1
0.497383,0.364596,0.124708,0.802061,0.353088,0.583088,0.665382,0.882034,0.550328,0.190505,1
0.550534,0.648885,0.573615,0.86736,0.29522,0.184962,0.187899,0.005632,0.625522,0.316585,0
0.13193,0.169847,0.090896,0.759706,0.84014,0.1481,0.881954,0.917576,0.661611,0.191695,0
0.318656,0.258003,0.960794,0.378722,0.19913,0.558875,0.517324,0.746095,0.389576,0.446847,0
0.736027,0.570448,0.812851,0.337355,0.323984,0.88411,0.805018,0.672807,0.583887,0.95129,1
0.138533,0.387661,0.864267,0.804352,0.618783,0.261863,0.784733,0.184784,0.168504,0.318165,0
0.059064,0.816202,0.066061,0.299102,0.202885,0.857182,0.089056,0.065707,0.323404,0.58105,1
0.893503,0.866469,0.198635,0.983723,0.956558,0.390744,0.586051,0.70193,0.83835,0.497309,1
0.732675,0.183589,0.116752,0.612518,0.921476,0.73231,0.550528,0.933009,0.980975,0.771419,0
0.616224,0.267894,0.407056,0.788257,0.847039,0.245963,0.960527,0.317785,0.986207,0.82797,1
0.727756,0.505896,0.775435,0.252002,0.964468,0.125417,0.600988,0.93512,0.461683,0.843947,1
0.472351,0.59057,0.732099,0.398503,0.607154,0.198136,0.540468,0.254783,0.424817,0.139695,0
0.263709,0.204119,0.118144,0.234483,0.635588,0.943572,0.331297,0.492143,0.69555,0.866019,0
0.731347,0.224751,0.417219,0.786812,0.189531,0.212743,0.017258,0.495919,0.455003,0.52177,0
0.061134,0.472931,0.042857,0.765483,0.045173,0.649812,0.283904,0.7631,0.052078,0.2874,0
0.279477,0.960547,0.085864,0.171884,0.544505,0.510487,0.996013,0.637536,0.087537,0.596581,0
0.577336,0.99374,0.623647,0.175833,0.807198,0.487718,0.060766,0.428127,0.292049,0.697968,1
0.145883,0.41606,0.511366,0.02752,0.727746,0.929269,0.013816,0.790435,0.856022,0.410226,1
0.650855,0.552893,0.257152,0.735344,0.880937,0.015613,0.674165,0.656345,0.423391,0.777107,1
0.762565,0.442392,0.590926,0.579592,0.502719,0.079385,0.323312,0.749302,0.086918,0.747045,1
0.940663,0.785197,0.889413,0.502848,0.949091,0.660103,0.512186,0.984894,0.410636,0.41794,1
0.889242,0.025199,0.962693,0.231051,0.987231,0.605156,0.667304,0.276492,0.730602,0.159136,1
0.358291,0.910934,0.487315,0.347729,0.914877,0.154563,0.312404,0.413951,0.572645,0.896061,1
0.102173,0.223478,0.669676,0.429531,0.160416,0.589477,0.785654,0.57827,0.458474,0.1189,0
0.834512,0.429962,0.24584,0.813497,0.034124,0.603065,0.015847,0.276857,0.230835,0.016882,0
0.691845,0.336818,0.063437,0.597831,0.781501,0.965239,0.569845,0.883073,0.478009,0.085888,1
0.760774,0.842863,0.465357,0.91825,0.930467,0.848731,0.504831,0.984111,0.327197,0.544022,0
0.629598,0.890716,0.661237,0.643,0.647546,0.378621,0.30146,0.252101,0.864294,0.10943,1
0.120534,0.321732,0.303857,0.550965,0.124859,0.844273,0.255988,0.597228,0.201472,0.181217,0
0.761225,0.090613,0.501867,0.550622,0.728704,0.230206,0.138954,0.199596,0.529029,0.843222,0
0.04528,0.00932,0.716437,0.249412,0.644217,0.759977,0.903738,0.067309,0.93092,0.671787,0
0.551676,0.081129,0.18861,0.759652,0.833037,0.093881,0.234682,0.507205,0.793979,0.551683,0
0.459279,0.114025,0.393996,0.679644,0.954381,0.731023,0.696504,0.499712,0.821435,0.584301,1
0.946515,0.916231,0.935543,0.549318,0.257059,0.670569,0.525204,0.464643,0.875303,0.161699,1
0.827921,0.940513,0.757504,0.595289,0.632863,0.973907,0.221984,0.778227,0.069923,0.384236,1
0.311705,0.404528,0.640476,0.999357,0.733223,0.210948,0.218585,0.134871,0.059479,0.52555,0
0.30573,0.374521,0.452927,0.875538,0.397102,0.695092,0.509336,0.519397,0.866126,0.934506,1
0.964773,0.543961,0.060761,0.201458,0.673864,0.572214,0.350318,0.650724,0.524327,0.476439,1
0.847327,0.47032,0.02106,0.034331,0.921116,0.899732,0.412848,0.521703,0.385501,0.529914,1
0.690098,0.751402,0.255534,0.093193,0.686647,0.939301,0.964671,0.822548,0.365184,0.688908,1
0.950401,0.686989,0.72939,0.391793,0.191227,0.182271,0.817888,0.43868,0.158561,0.531012,0
0.433853,0.471259,0.439963,0.392895,0.97541,0.718338,0.641997,0.841206,0.583807,0.811495,0
0.543497,0.923551,0.98971,0.606829,0.400697,0.56371,0.756999,0.325052,0.148011,0.122474,1
0.366544,0.506372,0.556059,0.768693,0.090244,0.223884,0.298531,0.762677,0.415243,0.373751,0
0.309476,0.923558,0.43241,0.112655,0.791141,0.823781,0.600044,0.387894,0.781956,0.352791,1
0.871585,0.844197,0.154616,0.257823,0.521425,0.85297,0.668699,0.97153,0.156633,0.936839,1
0.190895,0.389007,0.950037,0.973008,0.689885,0.873906,0.502418,0.799659,0.985049,0.51055,1
0.127351,0.188563,0.479878,0.541039,0.485096,0.336316,0.298204,0.44934,0.54457,0.25579,0
0.496538,0.465723,0.789412,0.005408,0.838332,0.01375,0.721332,0.797789,0.522198,0.824424,1
0.579816,0.48585,0.000426,0.495807,0.487723,0.045338,0.558242,0.47654,0.048988,0.548321,0
0.505573,0.263469,0.790967,0.590832,0.075035,0.317775,0.000978,0.679228,0.370831,0.127725,0
0.207335,0.63492,0.506285,0.322247,0.616839,0.924622,0.388172,0.224583,0.228086,0.563152,0
0.631305,0.05193,0.920352,0.219891,0.443576,0.487559,0.288521,0.292363,0.313998,0.364311,0
0.434397,0.270175,0.434954,0.825715,0.144502,0.422239,0.608534,0.449259,0.459177,0.050009,0
0.490812,0.448064,0.382078,0.49959,0.801479,0.781643,0.676965,0.500199,0.990862,0.912987,1
0.404997,0.031041,0.361412,0.314524,0.776482,0.360198,0.563382,0.371621,0.034718,0.540854,0
0.857391,0.672727,0.466159,0.468992,0.270944,0.770291,0.827398,0.025535,0.543584,0.626505,1
0.048489,0.400309,0.824591,0.242395,0.485295,0.377122,0.06689,0.573639,0.323523,0.441224,0
0.724258,0.118486,0.271485,0.725917,0.200968,0.752415,0.648201,0.451758,0.096995,0.094658,0
0.602946,0.87625,0.52241,0.70178,0.251809,0.784201,0.58276,0.881235,0.648308,0.232397,1
0.151458,0.521371,0.035816,0.051056,0.30581,0.482677,0.695704,0.723971,0.233667,0.996804,1
0.566609,0.604343,0.718532,0.211714,0.552844,0.099988,0.866296,0.344813,0.848247,0.827143,1
0.321739,0.874338,0.740718,0.103387,0.956293,0.076909,0.399509,0.728559,0.562675,0.977043,1
0.162376,0.34568,0.717289,0.79492,0.087695,0.412785,0.980437,0.44054,0.477008,0.578352,0
0.210224,0.43848,0.256089,0.946415,0.174386,0.453853,0.643192,0.800887,0.403006,0.396897,0
0.480622,0.809419,0.901784,0.003005,0.973238,0.101276,0.362675,0.935087,0.952503,0.182217,1
0.438956,0.300395,0.645651,0.914926,0.210916,0.712968,0.581132,0.868656,0.536654,0.659077,1
0.341129,0.481809,0.938589,0.521867,0.565585,0.41157,0.095475,0.709862,0.115895,0.363988,0
0.499657,0.563699,0.521419,0.835305,0.961397,0.395905,0.525486,0.351972,0.25325,0.787296,1
0.336413,0.496666,0.84742,0.01522,0.718404,0.325802,0.516594,0.502412,0.887813,0.199756,0
0.391939,0.543898,0.957884,0.229254,0.232473,0.509093,0.771295,0.552327,0.375692,0.248069,0
0.409248,0.211403,0.154071,0.482384,0.868048,0.994473,0.017148,0.563872,0.514482,0.674012,1
0.442261,0.025525,0.448699,0.643227,0.645385,0.544576,0.866902,0.634582,0.289847,0.940423,0
0.021288,0.674788,0.900209,0.204057,0.969619,0.469352,0.206024,0.770259,0.182912,0.35886,0
0.290649,0.426999,0.500066,0.108184,0.93368,0.995569,0.902473,0.174387,0.912737,0.109146,0
0.504116,0.341026,0.906415,0.210613,0.293732,0.340496,0.382889,0.677172,0.131411,0.232183,0
0.703737,0.462361,0.542645,0.322319,0.537708,0.163707,0.249616,0.76517,0.031639,0.079644,0
0.48716,0.239255,0.0794,0.562066,0.150972,0.220962,0.443695,0.333843,0.290548,0.731508,0
0.48733,0.872294,0.041524,0.011052,0.7427,0.460143,0.00503,0.183235,0.086782,0.012317,0
0.479159,0.435267,0.346457,0.804829,0.131208,0.454292,0.349788,0.632413,0.633088,0.317069,0
0.619403,0.973514,0.672198,0.023643,0.471675,0.147866,0.382541,0.84744,0.605385,0.848221,1
0.273388,0.406879,0.787857,0.042193,0.741764,0.357947,0.203229,0.367342,0.884113,0.537945,0
0.1422,0.02189,0.687136,0.715703,0.097209,0.215081,0.969708,0.704312,0.524112,0.704094,0
0.055806,0.826548,0.940765,0.694297,0.887113,0.222309,0.788077,0.620616,0.811141,0.852411,1
0.973576,0.748282,0.646867,0.605279,0.942342,0.138299,0.173017,0.565008,0.2568,0.784047,1
0.045676,0.932171,0.957931,0.347468,0.360592,0.918645,0.33266,0.220235,0.66695,0.037614,0
0.803775,0.376774,0.35277,0.912381,0.212425,0.939965,0.172112,0.333808,0.817839,0.439412,1
0.487746,0.943869,0.134429,0.017188,0.994651,0.636046,0.816322,0.788719,0.355518,0.771565,1
0.611759,0.114429,0.464141,0.554942,0.945351,0.591746,0.187848,0.437405,0.638787,0.031698,0
0.563707,0.92221,0.25132,0.635516,0.841459,0.069403,0.652115,0.798123,0.816045,0.015744,1
0.089632,0.573265,0.074675,0.307517,0.743043,0.305899,0.037623,0.200352,0.003632,0.362122,0
0.689751,0.680057,0.633679,0.881376,0.402941,0.467421,0.21308,0.368472,0.925692,0.850193,1
0.72582,0.084264,0.675089,0.883365,0.904795,0.109837,0.547519,0.447002,0.660418,0.422761,0
0.030253,0.27088,0.860882,0.406284,0.593467,0.767726,0.794342,0.624356,0.784295,0.892292,0
0.335594,0.047133,0.948103,0.59884,0.522524,0.751812,0.95431,0.448109,0.074258,0.318623,1
0.370207,0.643072,0.700543,0.671541,0.565857,0.588473,0.998571,0.893663,0.611875,0.889874,1
0.106424,0.657208,0.784996,0.365982,0.815453,0.048677,0.548328,0.597049,0.696781,0.298548,1
0.658265,0.031166,0.236745,0.654866,0.450754,0.902571,0.652423,0.073528,0.131859,0.340286,0
0.457356,0.813505,0.632,0.051399,0.720415,0.292348,0.364268,0.194105,0.314031,0.72923,0
0.137165,0.85665,0.922987,0.551348,0.310921,0.628622,0.58245,0.079239,0.371272,0.417515,0
0.204862,0.162137,0.669333,0.675476,0.553819,0.983928,0.151951,0.15723,0.070211,0.536222,0
0.520022,0.435802,0.677247,0.778544,0.478091,0.265642,0.448454,0.456381,0.347137,0.254742,0
0.238244,0.911956,0.591993,0.615991,0.509328,0.589371,0.380368,0.755774,0.766495,0.525678,1
0.822159,0.789029,0.33907,0.388574,0.874466,0.757402,0.320061,0.296274,0.361369,0.941423,0
0.488015,0.790975,0.642618,0.456564,0.235229,0.006069,0.920401,0.893235,0.917474,0.170039,1
0.313652,0.761921,0.187129,0.728099,0.800093,0.474141,0.430106,0.417866,0.251705,0.961143,1
0.820311,0.731247,0.582978,0.587148,0.677965,0.215389,0.885824,0.53162,0.274643,0.890687,1
0.384174,0.495746,0.552398,0.503921,0.038721,0.069092,0.109583,0.030788,0.272861,0.274639,0
0.30553,0.186883,0.068681,0.246909,0.510962,0.063705,0.00658,0.460607,0.855367,0.773799,0
0.597442,0.81446,0.311086,0.488231,0.468314,0.825786,0.038914,0.486113,0.561068,0.694106,1
0.333171,0.436937,0.295474,0.697281,0.565019,0.077267,0.778006,0.348581,0.252691,0.606814,0
0.718083,0.16346,0.57872,0.910829,0.799608,0.327872,0.796277,0.262328,0.789276,0.499583,1
0.317398,0.506115,0.245582,0.344353,0.809566,0.659714,0.436613,0.370673,0.248774,0.388789,0
0.301088,0.475918,0.800194,0.160353,0.670495,0.020978,0.074793,0.579765,0.494399,0.612184,0
0.345995,0.077643,0.606503,0.286689,0.221047,0.352353,0.815852,0.364054,0.661921,0.23685,0
0.497525,0.43648,0.609788,0.073973,0.330974,0.708119,0.627575,0.339763,0.168507,0.805316,0
0.452977,0.771958,0.736903,0.260704,0.730752,0.13566,0.139847,0.507654,0.370575,0.243398,1
0.925609,0.536667,0.96188,0.703272,0.220063,0.734912,0.905711,0.844619,0.99146,0.94388,1
0.172757,0.64202,0.486129,0.776123,0.83134,0.016712,0.421779,0.728753,0.570316,0.116804,1
0.831602,0.596164,0.670658,0.668233,0.191636,0.634188,0.824044,0.667162,0.653364,0.679691,1
0.389095,0.582398,0.353362,0.28608,0.098043,0.554342,0.995901,0.091087,0.321904,0.816253,0
0.789919,0.880383,0.381038,0.76326,0.241491,0.16395,0.139597,0.34775,0.103677,0.282768,0
0.999349,0.378552,0.314854,0.09919,0.152593,0.116432,0.774379,0.178431,0.176701,0.245072,0
0.007974,0.94557,0.280374,0.367758,0.746037,0.887481,0.496302,0.341671,0.973947,0.783365,1
0.645227,0.320024,0.614673,0.915384,0.56799,0.808486,0.575388,0.236487,0.254125,0.94414,1
0.97211,0.053232,0.380539,0.994708,0.288429,0.906005,0.38748,0.908248,0.478917,0.566257,1
0.333379,0.074063,0.164956,0.026355,0.029602,0.348011,0.607267,0.528222,0.274812,0.597662,0
0.931783,0.627727,0.703536,0.33636,0.637469,0.80587,0.646742,0.808177,0.604022,0.271183,1
0.597838,0.943371,0.741314,0.459742,0.179084,0.045534,0.251857,0.869705,0.200453,0.669138,1
0.227262,0.293343,0.113803,0.836074,0.796551,0.863713,0.802524,0.68845,0.555761,0.882847,1
0.403459,0.714363,0.490431,0.430421,0.965498,0.272629,0.302312,0.692713,0.821214,0.189392,1
0.050571,0.57561,0.201531,0.825836,0.864731,0.651461,0.847461,0.612166,0.676788,0.358592,1
0.013843,0.21331,0.039316,0.080796,0.802627,0.80411,0.957298,0.696741,0.685544,0.356314,0
0.141152,0.238655,0.550276,0.863024,0.781859,0.282091,0.979034,0.10801,0.123137,0.95686,0
0.854505,0.021757,0.655574,0.505304,0.219945,0.591638,0.132071,0.34807,0.553197,0.334762,0
0.579708,0.355392,0.857257,0.11789,0.568774,0.067479,0.382095,0.442498,0.552294,0.556793,0
0.094722,0.826248,0.948439,0.744521,0.130668,0.407193,0.041976,0.220796,0.235454,0.293965,0
0.100533,0.766616,0.826554,0.591681,0.047711,0.548916,0.538675,0.175383,0.284956,0.95745,0
0.399054,0.779182,0.811309,0.755575,0.004508,0.356896,0.866624,0.689419,0.478774,0.039752,0
0.71106,0.321762,0.055937,0.968197,0.035264,0.983468,0.179273,0.859958,0.959458,0.220015,1
0.508196,0.387832,0.025069,0.193784,0.602683,0.150164,0.481604,0.432148,0.958222,0.512853,0
0.325659,0.74828,0.491563,0.949586,0.860148,0.99646,0.318052,0.45727,0.59692,0.170336,1
0.991831,0.609505,0.801252,0.223663,0.032838,0.779616,0.414065,0.917372,0.530601,0.277072,1
0.199509,0.755073,0.557189,0.72776,0.662198,0.360275,0.749225,0.405264,0.41005,0.861796,1
0.463456,0.466505,0.725882,0.985137,0.533086,0.658818,0.050855,0.77397,0.506943,0.928996,1
0.219559,0.922237,0.073623,0.57047,0.091115,0.647301,0.502478,0.626305,0.213995,0.056005,0
0.595766,0.98109,0.046094,0.914762,0.965565,0.43518,0.711801,0.11199,0.739155,0.062438,1
0.277612,0.494828,0.289783,0.427035,0.72858,0.792232,0.562579,0.171844,0.200147,0.104371,0
0.558801,0.115671,0.046823,0.925402,0.655695,0.473107,0.051921,0.308491,0.972528,0.126521,0
0.64108,0.610365,0.140393,0.601179,0.212968,0.644761,0.325151,0.840736,0.302031,0.297281,0
0.702404,0.656991,0.715211,0.716415,0.165764,0.13891,0.727392,0.020644,0.937704,0.758236,0
0.248106,0.022464,0.540555,0.312439,0.730875,0.20369,0.881717,0.414013,0.776505,0.126262,0
0.897145,0.246404,0.854154,0.877355,0.349188,0.436772,0.750303,0.672963,0.582482,0.152745,1
0.405004,0.607798,0.609591,0.835021,0.255206,0.000168,0.069152,0.117083,0.725852,0.61198,0
0.458111,0.595202,0.948554,0.290406,0.650583,0.589089,0.163003,0.998138,0.262585,0.883474,1
0.347116,0.978645,0.092769,0.622658,0.828326,0.690539,0.970046,0.340317,0.550953,0.067856,1
0.825179,0.069543,0.120311,0.881399,0.94914,0.841202,0.827266,0.423647,0.504849,0.597051,1
0.352615,0.283554,0.499061,0.705595,0.90564,0.274445,0.071556,0.357716,0.128639,0.372967,0
0.529712,0.441156,0.43969,0.439001,0.188085,0.038543,0.286671,0.893142,0.557044,0.905211,0
0.557853,0.726226,0.096706,0.78383,0.556419,0.964565,0.863393,0.914633,0.395303,0.043286,1
0.606109,0.506666,0.247033,0.861369,0.787607,0.483776,0.909338,0.718621,0.573094,0.968299,1
0.719825,0.726163,0.579172,0.988583,0.353266,0.890664,0.234641,0.790064,0.963738,0.438315,1
0.719178,0.231234,0.332477,0.31575,0.145632,0.764901,0.23642,0.074381,0.225353,0.02669,0
0.985237,0.789803,0.026592,0.687985,0.429678,0.859475,0.490195,0.254227,0.04247,0.18909,1
0.383728,0.993881,0.22171,0.847679,0.930324,0.856583,0.579982,0.986443,0.358045,0.972443,1
0.25758,0.660202,0.508689,0.966246,0.228879,0.947029,0.198588,0.262585,0.830058,0.048332,1
0.806703,0.747293,0.119223,0.562972,0.94703,0.96218,0.159864,0.033194,0.11616,0.871193,1
0.176313,0.816218,0.993002,0.298242,0.360632,0.952148,0.873527,0.074343,0.456394,0.556172,0
0.93717,0.470505,0.510109,0.659778,0.004423,0.580859,0.217039,0.267806,0.7171,0.722647,0
0.630477,0.845024,0.997186,0.310323,0.102036,0.66638,0.823212,0.124905,0.596009,0.194092,0
0.164976,0.127309,0.057241,0.013706,0.840485,0.872636,0.662287,0.085996,0.639989,0.188178,0
0.389467,0.107628,0.938648,0.497121,0.971233,0.541153,0.437976,0.582951,0.914006,0.621255,1
0.961066,0.556632,0.339631,0.342468,0.02619,0.945628,0.531756,0.301043,0.748784,0.188648,0
0.034633,0.746038,0.342709,0.033777,0.439218,0.978633,0.963197,0.295472,0.274489,0.50371,0
0.344708,0.845984,0.543615,0.995336,0.117794,0.517865,0.2403,0.630825,0.54555,0.279534,1
0.277389,0.779727,0.848027,0.860918,0.866136,0.006789,0.078211,0.277184,0.06692,0.757526,1
0.934911,0.979252,0.37196,0.346867,0.748734,0.995951,0.811219,0.149943,0.972317,0.310264,1
0.734585,0.441784,0.342852,0.550288,0.718133,0.186703,0.701968,0.589836,0.432684,0.427938,1
0.08242,0.031711,0.904554,0.515249,0.957507,0.271906,0.67602,0.186602,0.592982,0.758853,1
0.754383,0.192411,0.04768,0.903451,0.774191,0.952883,0.623611,0.234563,0.618679,0.161392,1
0.068307,0.206002,0.702464,0.486898,0.753519,0.046848,0.585693,0.243579,0.537219,0.161842,1
0.321568,0.996622,0.07052,0.162636,0.526844,0.214275,0.23374,0.446095,0.085512,0.335771,1
0.026236,0.282606,0.16607,0.695807,0.69071,0.746665,0.758304,0.061854,0.769392,0.515376,0
0.968021,0.488692,0.963841,0.286578,0.145156,0.500324,0.6546,0.727473,0.465312,0.483239,1
0.325346,0.988777,0.655909,0.085925,0.307604,0.773377,0.755894,0.112919,0.347083,0.360145,0
0.941798,0.889212,0.342622,0.17708,0.95398,0.575421,0.451458,0.841324,0.530324,0.053613,1
0.913922,0.68431,0.576843,0.756583,0.507848,0.031261,0.182958,0.961594,0.693008,0.356842,1
0.288342,0.859857,0.338075,0.542748,0.313038,0.665759,0.291413,0.31845,0.202592,0.754812,0
0.141751,0.10637,0.974045,0.455732,0.899991,0.145522,0.122414,0.867756,0.154481,0.557532,0
0.533415,0.541074,0.890553,0.310583,0.397554,0.941391,0.010242,0.44374,0.433012,0.398123,0
0.969597,0.616105,0.951948,0.616199,0.438458,0.241904,0.062904,0.146713,0.447023,0.751727,0
0.064668,0.530865,0.879001,0.996448,0.705662,0.916119,0.584741,0.0167,0.802849,0.144322,0
0.152493,0.025941,0.710339,0.921307,0.355861,0.438436,0.760504,0.560065,0.950587,0.355524,0
