@relation stream
@attribute attr0	 numeric
@attribute attr1	 numeric
@attribute attr2	 numeric
@attribute attr3	 numeric
@attribute attr4	 numeric
@attribute attr5	 numeric
@attribute attr6	 numeric
@attribute attr7	 numeric
@attribute attr8	 numeric
@attribute attr9	 numeric
@attribute output	{0,1}

@data
0.095245,0.523024,0.820734,0.913136,0.59787,0.824424,0.352858,0.489739,0.181964,0.420565,1
0.111553,0.5418,0.732275,0.499445,0.562364,0.553583,0.30975,0.051113,0.991423,0.107543,0
0.228285,0.782227,0.330917,0.608448,0.646852,0.858889,0.025454,0.341578,0.978998,0.727158,1
0.642394,0.566088,0.262901,0.823666,0.246679,0.70741,0.632995,0.949013,0.925429,0.492825,1
0.915293,0.329169,0.849176,0.441379,0.862917,0.103603,0.678284,0.523037,0.163473,0.194222,0
0.62764,0.018476,0.957704,0.663286,0.461978,0.162542,0.554379,0.413605,0.140804,0.913563,1
0.340778,0.878622,0.72361,0.293801,0.467154,0.037752,0.20165,0.320779,0.28429,0.797466,0
0.796023,0.896689,0.643569,0.008899,0.546082,0.518106,0.468629,0.360614,0.304719,0.35159,0
0.145113,0.106392,0.154924,0.73691,0.890158,0.337023,0.469892,0.174742,0.071823,0.655575,0
0.235847,0.603417,0.418931,0.724909,0.291564,0.74081,0.817736,0.085106,0.613834,0.512959,1
0.17254,0.316664,0.666311,0.6455,0.195421,0.2493,0.897882,0.95309,0.900059,0.479919,1
0.29294,0.002915,0.162001,0.892115,0.770041,0.227161,0.385085,0.381598,0.547702,0.29422,0
0.183374,0.903875,0.960053,0.150309,0.949599,0.116851,0.331453,0.851499,0.561057,0.596006,1
0.731067,0.423402,0.810979,0.484199,0.712162,0.301358,0.866601,0.852615,0.507572,0.322123,0
0.135239,0.025616,0.62788,0.051442,0.852196,0.468681,0.912167,0.132785,0.535804,0.543498,0
0.817109,0.129337,0.57432,0.087244,0.772363,0.536131,0.338491,0.119487,0.174033,0.145156,0
0.388343,0.029202,0.367107,0.885227,0.186987,0.256941,0.82938,0.244794,0.776935,0.04913,0
0.993549,0.407769,0.892227,0.627581,0.736747,0.024698,0.6432,0.051527,0.551166,0.473903,1
0.007706,0.014521,0.833032,0.806453,0.285627,0.282714,0.217813,0.902833,0.976675,0.82054,0
0.291176,0.345082,0.982283,0.273272,0.65323,0.407831,0.885727,0.567588,0.629202,0.681401,1
0.718143,0.161892,0.230028,0.838501,0.853694,0.247774,0.233172,0.424585,0.187155,0.63375,0
0.948557,0.080261,0.573508,0.487187,0.714325,0.192991,0.48884,0.862676,0.537456,0.362695,1
0.996898,0.657783,0.64397,0.985031,0.33862,0.138052,0.632737,0.996511,0.783998,0.946994,1
0.783938,0.258688,0.734795,0.038438,0.353542,0.298899,0.774745,0.131307,0.729533,0.877386,1
0.98018,0.874375,0.865887,0.178117,0.889565,0.358998,0.077281,0.026632,0.146034,0.24256,0
0.511725,0.260785,0.915353,0.011395,0.634122,0.159715,0.108604,0.54259,0.75769,0.457181,0
0.013478,0.921747,0.704437,0.157506,0.72781,0.629373,0.164924,0.304371,0.076949,0.309123,0
0.320619,0.711701,0.675904,0.109859,0.431268,0.453283,0.901309,0.647966,0.276413,0.133771,0
0.726066,0.423663,0.170622,0.592091,0.503474,0.634629,0.700377,0.207836,0.165546,0.172247,0
0.904377,0.69487,0.448392,0.944522,0.812813,0.137313,0.480212,0.833743,0.149748,0.646533,1
0.876574,0.858903,0.31418,0.135134,0.035469,0.739192,0.42292,0.64642,0.701705,0.661944,1
0.638888,0.881403,0.727054,0.355535,0.194587,0.029816,0.111119,0.364188,0.615106,0.824854,1
0.052031,0.658409,0.253738,0.575914,0.526219,0.163719,0.875996,0.134665,0.900742,0.084637,1
0.470115,0.571004,0.682112,0.983941,0.431085,0.433916,0.516563,0.978377,0.929888,0.14082,1
0.745295,0.412172,0.16293,0.848592,0.204688,0.312953,0.047621,0.304554,0.489975,0.913038,0
0.165006,0.024816,0.475907,0.325516,0.754282,0.045053,0.667121,0.621086,0.457455,0.113548,1
0.757178,0.586259,0.727436,0.779525,0.409006,0.865698,0.075311,0.07937,0.862468,0.20117,0
0.089812,0.797148,0.836129,0.922168,0.007859,0.587572,0.616731,0.404935,0.7563,0.669962,1
0.126339,0.506294,0.182911,0.102023,0.386196,0.643883,0.657763,0.564252,0.173019,0.81241,1
0.434679,0.366646,0.347413,0.447722,0.664302,0.789291,0.761357,0.252326,0.550473,0.065861,0
0.473084,0.565313,0.274901,0.306853,0.808183,0.604832,0.798273,0.726966,0.843907,0.864481,1
0.476726,0.787629,0.715806,0.489467,0.741367,0.632597,0.284053,0.270432,0.969869,0.417974,1
0.327539,0.556647,0.87752,0.301239,0.911933,0.851656,0.306395,0.027202,0.850319,0.754923,1
0.852144,0.373064,0.054826,0.311201,0.644608,0.519216,0.229046,0.92382,0.754276,0.648605,1
0.508117,0.221244,0.080482,0.951776,0.732982,0.742149,0.773634,0.043059,0.98989,0.051038,0
0.036755,0.360225,0.260518,0.789257,0.7058,0.487489,0.752721,0.625102,0.173331,0.790363,1
0.216443,0.897926,0.051175,0.329879,0.565993,0.767246,0.919252,0.688002,0.713774,0.586378,1
0.068704,0.86126,0.36923,0.755828,0.424354,0.844866,0.619651,0.836134,0.792992,0.214541,1
0.248478,0.048043,0.131249,0.663928,0.237935,0.245906,0.661359,0.018401,0.349015,0.587729,0
0.600943,0.160654,0.61804,0.864163,0.1706,0.177544,0.045674,0.017385,0.3446,0.742443,0
0.601037,0.225897,0.401509,0.541261,0.187829,0.283398,0.628326,0.718268,0.998845,0.207656,1
0.36838,0.071442,0.805672,0.742266,0.00615,0.311617,0.995502,0.371889,0.361236,0.568442,1
0.025376,0.225569,0.29493,0.066106,0.615269,0.213096,0.192704,0.790634,0.628523,0.713001,0
0.178131,0.817803,0.642505,0.044757,0.80652,0.297624,0.086824,0.877862,0.833352,0.994938,1
0.47648,0.955036,0.939917,0.346373,0.975604,0.596002,0.325073,0.570414,0.873297,0.893384,1
0.273533,0.973463,0.602357,0.199679,0.633615,0.229643,0.263127,0.400242,0.406428,0.665543,0
0.39384,0.481016,0.443487,0.592082,0.984925,0.104715,0.45374,0.046993,0.720508,0.229583,0
0.935278,0.787919,0.476029,0.316066,0.258402,0.781729,0.409563,0.00998,0.962037,0.030651,0
0.777222,0.423171,0.680147,0.109881,0.659335,0.446174,0.137567,0.401076,0.182222,0.582417,0
0.127279,0.694527,0.366381,0.241056,0.444595,0.823827,0.495751,0.049244,0.26369,0.420647,0
0.773598,0.834112,0.724589,0.779468,0.091037,0.166416,0.257362,0.233829,0.385406,0.82104,1
0.891231,0.569619,0.355604,0.988699,0.499199,0.675855,0.641215,0.973436,0.543284,0.302104,1
0.138131,0.121329,0.476971,0.016232,0.983987,0.376224,0.884542,0.920603,0.644758,0.957021,1
0.672169,0.037421,0.975363,0.297146,0.211398,0.266345,0.577497,0.824202,0.895242,0.001602,1
0.37605,0.797313,0.385013,0.43684,0.993548,0.393918,0.25682,0.939612,0.264861,0.148317,0
0.306833,0.663944,0.98701,0.481921,0.533071,0.209283,0.299545,0.072818,0.435266,0.58492,0
0.501288,0.59278,0.308112,0.236883,0.681926,0.134715,0.876672,0.600215,0.243457,0.905909,1
0.626113,0.610483,0.75883,0.849869,0.707068,0.112149,0.59066,0.986313,0.780154,0.345179,1
0.283767,0.052438,0.320489,0.807642,0.192282,0.008941,0.630586,0.87765,0.150932,0.105176,0
0.470078,0.314849,0.746452,0.015275,0.387476,0.026817,0.512596,0.059647,0.284887,0.88537,0
0.206817,0.329883,0.672516,0.117369,0.322159,0.706666,0.721531,0.712383,0.161476,0.963414,1
0.95666,0.111032,0.636614,0.54473,0.093181,0.084357,0.676954,0.11075,0.013035,0.466362,0
0.460073,0.79415,0.765798,0.475479,0.538194,0.736661,0.813868,0.173095,0.162253,0.092828,0
0.509572,0.695362,0.60835,0.463367,0.924982,0.98061,0.067128,0.520185,0.855734,0.752895,1
0.476685,0.900622,0.126642,0.209375,0.100529,0.004515,0.043592,0.942699,0.705808,0.532858,0
0.973744,0.793213,0.763507,0.52912,0.299831,0.052029,0.63201,0.716975,0.901652,0.433811,1
0.346141,0.818377,0.246892,0.596205,0.072615,0.219615,0.86633,0.155857,0.170128,0.374277,0
0.02289,0.803299,0.054111,0.555176,0.815105,0.385139,0.703578,0.25441,0.803566,0.259516,0
0.939618,0.658814,0.297859,0.798181,0.780565,0.033766,0.254247,0.2929,0.206512,0.13676,0
0.498658,0.109276,0.32031,0.899525,0.662427,0.407098,0.239415,0.806458,0.803697,0.654793,1
0.551699,0.040214,0.093617,0.101814,0.690232,0.66568,0.648601,0.576873,0.47868,0.487853,0
0.678506,0.897823,0.291945,0.994763,0.034785,0.112462,0.806924,0.753296,0.44666,0.287959,1
0.0533,0.732781,0.000178,0.119767,0.608914,0.344333,0.699194,0.694977,0.902399,0.589865,1
0.223501,0.939986,0.400933,0.145567,0.092615,0.88022,0.316446,0.05411,0.111835,0.352102,0
0.962765,0.451027,0.457079,0.799416,0.245147,0.309199,0.031918,0.099766,0.393063,0.337067,0
0.540751,0.844219,0.911712,0.944506,0.513212,0.347332,0.593046,0.152063,0.981674,0.118946,1
0.956803,0.54684,0.33239,0.724605,0.112324,0.794411,0.671705,0.175165,0.312909,0.863015,1
0.950509,0.725459,0.473561,0.452404,0.792078,0.137055,0.628202,0.279624,0.183894,0.823537,0
0.376042,0.56847,0.889981,0.785709,0.411754,0.464513,0.885719,0.073214,0.90836,0.930417,1
0.676877,0.239193,0.611495,0.645016,0.002488,0.232841,0.559091,0.776298,0.717747,0.625471,1
0.431661,0.908311,0.862357,0.426555,0.234875,0.08825,0.910142,0.544385,0.553909,0.496716,1
0.694642,0.17189,0.640928,0.66542,0.968176,0.267027,0.230159,0.673541,0.621472,0.25121,0
0.52441,0.195754,0.131263,0.313121,0.273311,0.870129,0.577321,0.961458,0.319205,0.819919,1
0.63358,0.662599,0.86402,0.747607,0.940235,0.017156,0.354079,0.605883,0.242386,0.668037,1
0.264301,0.689792,0.193566,0.975528,0.294684,0.20257,0.29673,0.448081,0.481902,0.732847,0
0.645489,0.042713,0.890616,0.63227,0.179321,0.51583,0.421253,0.070248,0.625461,0.473531,0
0.081635,0.788017,0.788113,0.178404,0.240941,0.659401,0.175757,0.401168,0.086258,0.081121,0
0.617435,0.843897,0.341266,0.205749,0.973528,0.660555,0.332396,0.658385,0.992248,0.53969,1
0.38552,0.352267,0.371185,0.011498,0.728551,0.688388,0.541988,0.183645,0.44665,0.061234,0
0.716001,0.844457,0.710813,0.517197,0.825677,0.320994,0.330401,0.346251,0.2009,0.246909,0
0.926785,0.923799,0.128966,0.857771,0.504475,0.650115,0.478664,0.662479,0.800582,0.190034,1
0.679495,0.942776,0.58453,0.311152,0.935648,0.179329,0.878052,0.439129,0.480248,0.53334,1
0.714474,0.989207,0.714752,0.995135,0.551042,0.925869,0.675342,0.987551,0.796458,0.624922,1
0.855756,0.988076,0.850319,0.531225,0.907232,0.886549,0.21896,0.776935,0.746306,0.10726,1
0.609962,0.298588,0.190311,0.984736,0.78388,0.720484,0.376584,0.320306,0.560589,0.38386,0
0.888903,0.523252,0.794917,0.668152,0.407926,0.289281,0.131493,0.219356,0.427514,0.896216,0
0.655145,0.225114,0.763259,0.666798,0.881229,0.719378,0.167316,0.506989,0.113401,0.893778,0
0.475404,0.245794,0.623648,0.339157,0.496478,0.178362,0.859921,0.908682,0.044027,0.993156,1
0.59086,0.295085,0.858202,0.357634,0.686184,0.833081,0.933308,0.189145,0.518587,0.042601,0
0.38365,0.149201,0.725677,0.576841,0.558563,0.166405,0.013485,0.986958,0.26449,0.597471,0
0.682516,0.174063,0.085773,0.160806,0.785863,0.148225,0.482368,0.902278,0.457489,0.20063,0
0.216632,0.031513,0.002893,0.190483,0.416867,0.33596,0.851727,0.195563,0.868412,0.31296,0
0.420284,0.541306,0.512042,0.473376,0.47769,0.780877,0.893908,0.040358,0.76514,0.297566,1
0.308723,0.846637,0.48299,0.440859,0.728601,0.365977,0.421997,0.46597,0.900105,0.464792,1
0.413675,0.754578,0.746864,0.195855,0.051964,0.335676,0.803771,0.476513,0.669331,0.137474,1
0.908454,0.209577,0.797592,0.576163,0.380939,0.079655,0.440414,0.310988,0.347486,0.127535,0
0.602147,0.942804,0.213817,0.612316,0.554872,0.961025,0.133853,0.305533,0.099274,0.460514,0
0.992664,0.964219,0.585759,0.430053,0.232294,0.133679,0.178247,0.621553,0.311205,0.344542,0
0.985849,0.966777,0.221014,0.775142,0.334849,0.764613,0.583113,0.897823,0.020064,0.431346,1
0.875788,0.782217,0.502153,0.936889,0.323419,0.743585,0.358337,0.674568,0.851545,0.57815,1
0.409591,0.469263,0.290111,0.746154,0.339785,0.432222,0.83311,0.872826,0.581251,0.973566,0
0.27318,0.218329,0.897664,0.711205,0.054965,0.503485,0.716968,0.556439,0.37655,0.007318,0
0.458872,0.266047,0.523785,0.561211,0.429379,0.952808,0.446843,0.96736,0.20535,0.760274,1
0.810277,0.920237,0.88748,0.640815,0.864824,0.085726,0.341084,0.333062,0.538534,0.615939,1
0.433781,0.488396,0.487326,0.006665,0.73689,0.180414,0.898399,0.205246,0.081982,0.405275,0
0.660714,0.932685,0.026166,0.111782,0.56599,0.706951,0.653709,0.662816,0.470472,0.556961,1
0.323825,0.914535,0.269922,0.540718,0.182692,0.704073,0.840948,0.492543,0.856995,0.029311,1
0.175951,0.384522,0.129228,0.109877,0.76002,0.015255,0.356229,0.901689,0.761237,0.484797,0
0.117522,0.671538,0.682245,0.137563,0.668131,0.905321,0.364768,0.350686,0.329294,0.562152,0
0.025996,0.674873,0.483359,0.102184,0.017869,0.517166,0.218375,0.320402,0.640867,0.105912,0
0.032631,0.157621,0.279704,0.763265,0.805969,0.773657,0.612215,0.1503,0.391247,0.904938,0
0.603828,0.437698,0.199724,0.603696,0.823902,0.835614,0.16841,0.808202,0.335284,0.273825,0
0.968252,0.4455,0.400583,0.255164,0.551702,0.746692,0.184417,0.973063,0.206142,0.047634,0
0.713397,0.653279,0.322504,0.471213,0.474427,0.217998,0.119433,0.326955,0.724535,0.453469,0
0.765115,0.257069,0.234734,0.826155,0.05077,0.627039,0.51065,0.268984,0.127104,0.90324,0
0.929702,0.865793,0.403895,0.768715,0.182788,0.528374,0.674779,0.587006,0.179664,0.188493,1
0.55611,0.634232,0.135449,0.365565,0.907335,0.194413,0.95621,0.312251,0.279512,0.581961,0
0.416479,0.367801,0.101779,0.027482,0.902002,0.925424,0.697161,0.611719,0.499917,0.445868,0
0.420567,0.815881,0.732985,0.38335,0.892261,0.030867,0.352554,0.220338,0.19094,0.043034,0
0.448337,0.718994,0.311602,0.627571,0.775334,0.998556,0.473206,0.444245,0.072868,0.991385,1
0.782616,0.321479,0.665643,0.426897,0.557078,0.970497,0.763568,0.977554,0.731099,0.096593,1
0.805453,0.106356,0.883216,0.086287,0.467039,0.992598,0.236993,0.615329,0.943121,0.608234,1
0.060093,0.451962,0.910304,0.282115,0.007114,0.493099,0.307337,0.594336,0.77555,0.009736,0
0.594975,0.838613,0.929621,0.219874,0.820705,0.066258,0.372665,0.757136,0.217998,0.333963,0
0.254185,0.07213,0.250453,0.304748,0.145405,0.933735,0.371437,0.695311,0.02204,0.035748,0
0.768342,0.94657,0.550007,0.396901,0.611844,0.203941,0.045475,0.02144,0.837706,0.518356,0
0.734045,0.718503,0.581733,0.974786,0.448181,0.066474,0.463563,0.529909,0.8422,0.929045,1
0.621505,0.164123,0.766068,0.610397,0.484445,0.322494,0.021076,0.582021,0.979123,0.439984,1
0.912047,0.475103,0.723151,0.747198,0.926138,0.039187,0.584814,0.565757,0.753796,0.435358,1
0.218439,0.958178,0.019288,0.529581,0.227309,0.405948,0.341528,0.29587,0.391986,0.240856,0
0.805592,0.228581,0.610841,0.615788,0.500997,0.745267,0.490854,0.493525,0.34353,0.221613,0
0.909845,0.209636,0.468395,0.45438,0.20393,0.768897,0.51043,0.625404,0.538827,0.809262,1
0.356278,0.514566,0.119624,0.502975,0.95604,0.084912,0.59176,0.037626,0.285968,0.206153,0
0.730257,0.306546,0.940223,0.574532,0.207255,0.133489,0.184683,0.728281,0.139713,0.957698,1
0.526985,0.219783,0.938941,0.735467,0.758954,0.619844,0.844146,0.435275,0.503177,0.600681,1
0.359033,0.963471,0.963142,0.751967,0.085475,0.43142,0.722351,0.480965,0.333399,0.287196,1
0.556561,0.539005,0.561598,0.922053,0.996087,0.397264,0.603169,0.681013,0.739174,0.622817,1
0.794449,0.931358,0.198635,0.306858,0.853585,0.670325,0.549611,0.379454,0.240802,0.717136,0
0.739345,0.291725,0.398426,0.582502,0.974493,0.106861,0.555434,0.608563,0.614721,0.084223,0
0.7952,0.797424,0.49146,0.834975,0.454136,0.877476,0.299322,0.252854,0.94724,0.990996,1
0.865877,0.579092,0.66566,0.812581,0.551274,0.743806,0.059494,0.929873,0.047278,0.315055,0
0.22927,0.416882,0.999653,0.742026,0.004797,0.831144,0.262753,0.513961,0.358343,0.978073,1
0.149787,0.765184,0.095581,0.145621,0.232901,0.945018,0.225534,0.414714,0.218087,0.921489,0
0.585084,0.774161,0.618993,0.009053,0.0249,0.773909,0.467609,0.971735,0.692073,0.197804,1
0.445764,0.465469,0.769796,0.981374,0.578489,0.61929,0.101431,0.275054,0.728113,0.069167,0
0.251983,0.581388,0.468759,0.245635,0.382432,0.569823,0.842036,0.743536,0.566453,0.350428,1
0.691481,0.046091,0.778143,0.503011,0.453341,0.237091,0.364496,0.42772,0.375787,0.580868,0
0.583886,0.011631,0.202017,0.622938,0.270462,0.3,0.497512,0.464938,0.359176,0.382919,0
0.372873,0.616559,0.758427,0.757232,0.459332,0.625404,0.897065,0.917145,0.015508,0.480109,1
0.898139,0.19314,0.599339,0.069286,0.490892,0.304765,0.32459,0.220731,0.240603,0.624498,0
0.992725,0.530993,0.201479,0.50429,0.14846,0.628561,0.734215,0.267085,0.104382,0.411852,0
0.217265,0.502656,0.413805,0.653874,0.385915,0.375175,0.364861,0.565677,0.61437,0.148074,0
0.826455,0.50418,0.224911,0.887215,0.870913,0.958887,0.782232,0.635428,0.937775,0.944261,1
0.88004,0.06906,0.981278,0.3611,0.465614,0.607021,0.930112,0.805414,0.597861,0.843447,1
0.970401,0.96264,0.07466,0.865079,0.769464,0.741441,0.820409,0.218135,0.818317,0.278413,1
0.884927,0.995875,0.276023,0.184421,0.79468,0.275371,0.174776,0.738719,0.205616,0.80024,0
0.855041,0.661174,0.137275,0.505532,0.192537,0.035331,0.003852,0.595086,0.838982,0.652052,0
0.59771,0.629489,0.070324,0.344952,0.542897,0.62056,0.888933,0.178458,0.489088,0.802909,1
0.021148,0.735173,0.703824,0.548164,0.827784,0.229007,0.003499,0.449379,0.913781,0.364475,1
0.97973,0.220973,0.699513,0.400744,0.402676,0.295006,0.124506,0.360981,0.572087,0.830683,0
0.287949,0.670505,0.068399,0.403047,0.059811,0.007425,0.157769,0.999372,0.719185,0.127271,0
0.85655,0.768658,0.801916,0.476735,0.321788,0.276419,0.964059,0.397459,0.198407,0.960353,1
0.210391,0.457972,0.95512,0.817952,0.31748,0.282943,0.409085,0.34545,0.359512,0.474169,1
0.641411,0.886625,0.817148,0.966116,0.789161,0.663262,0.216746,0.025443,0.581229,0.501996,1
0.393406,0.869154,0.416181,0.57248,0.620112,0.386602,0.183123,0.896765,0.618452,0.466379,1
0.905424,0.655334,0.115842,0.96899,0.704194,0.023602,0.115401,0.378584,0.377374,0.304216,0
0.254832,0.115528,0.633145,0.586334,0.764262,0.10898,0.798583,0.861833,0.36946,0.49045,1
0.907994,0.493848,0.388517,0.815737,0.2229,0.943907,0.58815,0.335379,0.976801,0.17762,1
0.889939,0.512913,0.872187,0.970167,0.954457,0.145975,0.014533,0.07521,0.086889,0.756275,0
0.68722,0.801734,0.439546,0.126973,0.334018,0.429489,0.392097,0.24665,0.832068,0.268971,0
0.9583,0.40779,0.813173,0.618302,0.497561,0.790434,0.209216,0.914059,0.908986,0.215158,1
0.190627,0.090475,0.272009,0.58013,0.811246,0.637119,0.189816,0.723314,0.696053,0.923821,1
0.891322,0.879557,0.699056,0.619861,0.010723,0.570181,0.701408,0.816372,0.568988,0.192981,1
0.691032,0.431213,0.378114,0.459764,0.509393,0.601126,0.495278,0.422321,0.690914,0.287146,0
0.093832,0.321244,0.07661,0.834576,0.48129,0.081113,0.369942,0.639212,0.931792,0.591988,1
0.979048,0.64419,0.394451,0.974222,0.227401,0.659805,0.647371,0.865212,0.508172,0.278413,1
0.307763,0.238116,0.147449,0.587339,0.241797,0.724134,0.980407,0.342375,0.285546,0.186345,0
0.5109,0.836332,0.777882,0.519258,0.914186,0.946182,0.52883,0.710765,0.509347,0.042979,1
0.52665,0.665552,0.978994,0.336238,0.246971,0.009896,0.206032,0.911567,0.859016,0.310844,1
0.385062,0.73212,0.301755,0.587889,0.317609,0.807653,0.437797,0.265325,0.438807,0.913463,1
0.137128,0.780887,0.58257,0.976665,0.959597,0.737968,0.932649,0.065848,0.919977,0.21734,1
0.150633,0.04881,0.968339,0.877907,0.105739,0.328457,0.24964,0.520429,0.114524,0.934739,0
