@relation stream
@attribute attr0	 numeric
@attribute attr1	 numeric
@attribute attr2	 numeric
@attribute attr3	 numeric
@attribute attr4	 numeric
@attribute attr5	 numeric
@attribute attr6	 numeric
@attribute attr7	 numeric
@attribute attr8	 numeric
@attribute attr9	 numeric
@attribute output	{0,1}

@data
0.460283,0.777415,0.769325,0.999185,0.859001,0.954489,0.342887,0.02971,0.076795,0.739581,1
0.196434,0.148257,0.377858,0.151187,0.989153,0.329054,0.236358,0.175789,0.665582,0.728276,0
0.185663,0.114569,0.194527,0.734058,0.834607,0.569995,0.310901,0.070659,0.479233,0.751947,1
0.256141,0.073642,0.110359,0.530002,0.649407,0.083156,0.851197,0.208499,0.553164,0.719008,0
0.25379,0.269853,0.417991,0.266331,0.865967,0.413654,0.769339,0.776453,0.035604,0.624958,1
0.211231,0.748556,0.29171,0.926154,0.872613,0.472734,0.746289,0.805202,0.484265,0.708752,1
0.867212,0.460642,0.492782,0.170647,0.062575,0.325055,0.002645,0.883509,0.219874,0.782039,0
0.331596,0.959342,0.016658,0.113616,0.181183,0.441506,0.76706,0.260921,0.726706,0.189453,0
0.271163,0.448942,0.063965,0.576818,0.219427,0.661256,0.967862,0.289029,0.059371,0.772169,1
0.642754,0.059773,0.619207,0.662424,0.5243,0.759594,0.662049,0.932888,0.691764,0.988111,1
0.651204,0.654216,0.321839,0.822017,0.803507,0.495268,0.331431,0.707428,0.237212,0.731266,1
0.637163,0.173249,0.330491,0.863662,0.584984,0.702608,0.962105,0.811404,0.812386,0.84843,1
0.215575,0.425757,0.834403,0.699577,0.167331,0.835064,0.916063,0.643542,0.638018,0.180372,1
0.086395,0.398848,0.188036,0.333732,0.843128,0.638009,0.720122,0.130417,0.713791,0.492669,1
0.539797,0.738557,0.257235,0.020619,0.115795,0.90839,0.72947,0.979786,0.790957,0.662739,0
0.378956,0.574267,0.510606,0.10322,0.048255,0.184192,0.022461,0.767439,0.965155,0.947174,0
0.525485,0.696997,0.570132,0.41708,0.055713,0.258689,0.330089,0.135707,0.959238,0.146211,0
0.375691,0.624061,0.170854,0.595872,0.310751,0.876702,0.989591,0.117259,0.951035,0.21591,1
0.645462,0.507633,0.685765,0.581318,0.338722,0.658453,0.864353,0.846826,0.368459,0.944362,0
0.579602,0.552598,0.498141,0.214286,0.061248,0.145505,0.188686,0.033236,0.822567,0.270075,1
0.643184,0.15374,0.974512,0.548976,0.104,0.962252,0.049719,0.872399,0.200059,0.589812,0
0.862867,0.576364,0.532506,0.447643,0.713989,0.632119,0.747677,0.896881,0.79696,0.449732,1
0.515348,0.242102,0.018669,0.26346,0.332831,0.020841,0.151297,0.610112,0.302256,0.310757,0
0.468516,0.937747,0.868715,0.789294,0.545522,0.069984,0.985707,0.093268,0.969622,0.765869,1
0.531071,0.253205,0.175371,0.821774,0.947487,0.672846,0.44045,0.63569,0.000513,0.685703,1
0.129727,0.419507,0.801849,0.943751,0.343167,0.839334,0.540387,0.188369,0.221022,0.878174,1
0.687103,0.300428,0.826796,0.286526,0.486349,0.868657,0.173598,0.547027,0.193109,0.585314,0
0.032506,0.162626,0.472441,0.068601,0.051134,0.971987,0.993644,0.08578,0.158968,0.194483,0
0.433656,0.067119,0.424105,0.285993,0.139304,0.89367,0.09037,0.360411,0.974836,0.541524,1
0.828329,0.866263,0.253834,0.251143,0.442958,0.514327,0.075443,0.905005,0.489792,0.190843,1
0.656318,0.65225,0.093015,0.325825,0.065251,0.910894,0.213409,0.749555,0.082369,0.335038,0
0.807476,0.962519,0.505422,0.285959,0.758549,0.310096,0.092757,0.401399,0.896532,0.644525,1
0.80225,0.909524,0.028107,0.549525,0.879456,0.086196,0.107937,0.039903,0.347105,0.4692,0
0.730779,0.665693,0.795509,0.681076,0.978432,0.099452,0.208952,0.428305,0.790858,0.573418,1
0.089037,0.539779,0.633612,0.841488,0.794147,0.077809,0.107662,0.458621,0.283292,0.641998,0
0.231262,0.50978,0.773682,0.869218,0.666847,0.367774,0.239373,0.323386,0.054414,0.710907,0
0.937019,0.704902,0.203503,0.632121,0.032401,0.834015,0.573874,0.317,0.748372,0.663708,1
0.416056,0.832886,0.5264,0.888771,0.033927,0.246597,0.370251,0.641846,0.685474,0.851564,1
0.984882,0.520348,0.315583,0.489509,0.0835,0.352568,0.375378,0.673013,0.965518,0.055078,0
0.585663,0.72591,0.696635,0.48744,0.46404,0.459276,0.522007,0.426336,0.693388,0.275459,1
0.257479,0.184215,0.344746,0.750782,0.007362,0.199988,0.166161,0.428446,0.881327,0.84387,0
0.339239,0.92777,0.089167,0.210851,0.385941,0.413973,0.321151,0.123764,0.445863,0.202305,0
0.58715,0.179404,0.99071,0.727829,0.06572,0.290564,0.012841,0.582407,0.990245,0.634337,1
0.732455,0.57226,0.352048,0.6983,0.158322,0.0345,0.90808,0.369,0.266616,0.205443,0
0.187752,0.392,0.235948,0.819472,0.307021,0.290106,0.661747,0.550786,0.14621,0.617582,0
0.314567,0.23356,0.540768,0.107798,0.983695,0.352678,0.166286,0.550162,0.431665,0.203315,0
0.145799,0.808096,0.079957,0.563492,0.568545,0.378968,0.522008,0.613301,0.115686,0.817699,0
0.493702,0.398928,0.588117,0.431091,0.600853,0.691056,0.721453,0.354666,0.834169,0.875688,1
0.436807,0.851887,0.975875,0.888955,0.500404,0.307968,0.921846,0.944448,0.428133,0.010655,1
0.698693,0.948083,0.557301,0.894534,0.232074,0.978127,0.020558,0.233689,0.727428,0.56581,1
0.167579,0.313253,0.473223,0.688628,0.338647,0.268964,0.625279,0.584625,0.533244,0.625804,0
0.64094,0.928467,0.920627,0.740849,0.551144,0.255144,0.489692,0.888933,0.844733,0.22966,1
0.966639,0.070939,0.85439,0.16368,0.044734,0.123025,0.089813,0.610092,0.071175,0.743971,0
0.784121,0.482692,0.337504,0.37673,0.101605,0.259122,0.697642,0.812412,0.299176,0.190657,0
0.534624,0.569919,0.859628,0.023566,0.231755,0.761738,0.72614,0.646611,0.754373,0.475741,1
0.040806,0.166857,0.594328,0.188074,0.925417,0.464896,0.367309,0.539929,0.436376,0.123086,0
0.172762,0.864958,0.102652,0.612545,0.768744,0.58378,0.071398,0.457429,0.608559,0.457875,1
0.105156,0.663643,0.590374,0.663858,0.188711,0.613798,0.210309,0.413658,0.932953,0.200015,0
0.838632,0.337769,0.772508,0.924592,0.707636,0.246661,0.500434,0.321963,0.14646,0.598024,1
0.556445,0.468774,0.817528,0.836176,0.326284,0.380671,0.877395,0.199973,0.072493,0.940817,1
0.751595,0.257409,0.34275,0.538967,0.936327,0.483857,0.926717,0.241625,0.0809,0.165771,0
0.519907,0.04978,0.481626,0.301972,0.916895,0.876857,0.7688,0.145807,0.191881,0.328258,1
0.46236,0.742576,0.520941,0.021908,0.809107,0.076284,0.046927,0.082657,0.913078,0.743536,0
0.824542,0.13747,0.777535,0.21528,0.878867,0.456344,0.218923,0.860363,0.662082,0.943448,1
0.398267,0.44388,0.684471,0.793111,0.63467,0.234386,0.581653,0.746003,0.755983,0.77063,1
0.061673,0.71806,0.371736,0.960113,0.105626,0.196464,0.327773,0.518123,0.570681,0.506145,0
0.343441,0.172564,0.786106,0.8301,0.86381,0.117582,0.788553,0.478689,0.029837,0.528323,0
0.017072,0.311704,0.611964,0.676165,0.793981,0.233973,0.860641,0.142421,0.115246,0.484779,0
0.866063,0.521997,0.757765,0.595218,0.774901,0.910388,0.263421,0.882168,0.763704,0.498622,1
0.651767,0.7249,0.605042,0.213742,0.138592,0.231878,0.56533,0.354499,0.93768,0.64113,0
0.977637,0.256856,0.985959,0.918917,0.42582,0.442583,0.797155,0.886871,0.581588,0.393984,1
0.154892,0.482938,0.047068,0.352086,0.943262,0.871276,0.584845,0.778134,0.555317,0.144521,1
0.025168,0.363469,0.529009,0.193906,0.256017,0.42187,0.280884,0.539783,0.578766,0.593344,0
0.833131,0.026501,0.504925,0.496962,0.936601,0.754301,0.479391,0.951577,0.234271,0.484408,1
0.059441,0.37934,0.555655,0.546435,0.471207,0.813852,0.414742,0.468244,0.10007,0.760049,1
0.467019,0.795601,0.919124,0.458924,0.064127,0.17719,0.555479,0.902653,0.148275,0.942708,0
