@relation stream
@attribute attr0	 numeric
@attribute attr1	 numeric
@attribute attr2	 numeric
@attribute attr3	 numeric
@attribute attr4	 numeric
@attribute attr5	 numeric
@attribute attr6	 numeric
@attribute attr7	 numeric
@attribute attr8	 numeric
@attribute attr9	 numeric
@attribute output	{0,1}

@data
0.044062,0.011239,0.632632,0.840776,0.930082,0.588738,0.761276,0.607101,0.315227,0.852828,1
0.099524,0.843535,0.739599,0.963985,0.226102,0.330568,0.697482,0.390959,0.321804,0.528233,1
0.180852,0.355645,0.843547,0.009162,0.892001,0.329271,0.238945,0.57428,0.716717,0.586487,0
0.166226,0.158143,0.832349,0.39084,0.814634,0.281175,0.020793,0.703939,0.893356,0.237179,0
0.780154,0.405754,0.27103,0.018438,0.347998,0.731627,0.959041,0.88054,0.16284,0.908297,1
0.062503,0.538126,0.519382,0.465169,0.070064,0.382588,0.04699,0.113039,0.404144,0.565743,0
0.907382,0.31128,0.489632,0.328314,0.738789,0.396959,0.331685,0.775168,0.945144,0.160265,1
0.694384,0.051394,0.681037,0.825694,0.088458,0.920147,0.144897,0.028828,0.060673,0.328255,0
0.043962,0.141621,0.837095,0.570566,0.112513,0.835253,0.708032,0.698994,0.661129,0.436497,1
0.669708,0.122158,0.767188,0.169324,0.650414,0.023141,0.853058,0.640202,0.1303,0.998668,1
0.481588,0.706459,0.277381,0.440275,0.293068,0.288481,0.627535,0.23011,0.132181,0.14974,0
0.999045,0.588864,0.520451,0.252501,0.911167,0.483459,0.965458,0.582146,0.679827,0.300127,1
0.411266,0.113148,0.663805,0.457511,0.105641,0.067638,0.396377,0.188479,0.08462,0.372668,0
0.995531,0.250938,0.477079,0.277782,0.347388,0.000435,0.538885,0.620514,0.302993,0.577335,0
0.846276,0.26705,0.283901,0.660406,0.606543,0.946559,0.32771,0.538702,0.793052,0.338204,1
0.982614,0.323179,0.936807,0.378906,0.266627,0.73133,0.996678,0.547597,0.653057,0.556145,1
0.860623,0.290367,0.053307,0.494621,0.042614,0.982569,0.335076,0.134618,0.509243,0.43447,0
0.152265,0.221603,0.359762,0.071567,0.502084,0.072979,0.402412,0.804248,0.875379,0.967207,0
0.462417,0.57973,0.334768,0.776143,0.091712,0.973555,0.950876,0.292468,0.911977,0.718256,1
0.006915,0.825547,0.564501,0.066245,0.095067,0.477513,0.124597,0.500604,0.370028,0.516892,0
0.740016,0.904683,0.591479,0.726747,0.076579,0.10617,0.524136,0.795097,0.561755,0.420601,1
0.431234,0.626896,0.22199,0.588516,0.006459,0.923994,0.59663,0.123777,0.933381,0.220667,0
0.125153,0.827085,0.614064,0.863657,0.488396,0.490529,0.290281,0.898464,0.398418,0.450501,1
0.786813,0.739487,0.318356,0.837834,0.939908,0.960552,0.07881,0.095266,0.504938,0.485097,1
0.790527,0.600948,0.982425,0.413346,0.663719,0.549986,0.076112,0.711425,0.321478,0.386049,1
0.012576,0.522848,0.894031,0.876325,0.743286,0.202315,0.181902,0.692934,0.052412,0.020071,0
0.340667,0.195974,0.503989,0.907059,0.611604,0.274077,0.653468,0.474493,0.405512,0.541458,0
0.602059,0.919168,0.154693,0.685032,0.168233,0.944965,0.142015,0.573776,0.682702,0.589863,0
0.236892,0.82533,0.297028,0.492686,0.240651,0.329128,0.655071,0.59455,0.061917,0.125483,0
0.368083,0.52744,0.233354,0.388519,0.893974,0.430092,0.218896,0.037944,0.783726,0.349425,0
0.41487,0.295412,0.822099,0.10086,0.964339,0.932033,0.657115,0.168328,0.620634,0.27032,1
0.995184,0.882463,0.50315,0.433866,0.091874,0.996285,0.195385,0.246836,0.844137,0.561778,1
0.572956,0.125603,0.788495,0.066512,0.415352,0.252538,0.579002,0.313002,0.200528,0.365976,0
0.716764,0.479253,0.483689,0.442853,0.648775,0.260789,0.402952,0.255806,0.823445,0.526387,0
0.819924,0.99937,0.429895,0.81111,0.745201,0.239448,0.186483,0.129306,0.115602,0.035799,0
0.78049,0.317553,0.434046,0.334422,0.754611,0.913934,0.40186,0.024258,0.359794,0.661734,1
0.131963,0.041413,0.030349,0.213118,0.366055,0.034614,0.867506,0.060053,0.349302,0.633774,0
0.221973,0.340758,0.613332,0.357971,0.464236,0.157889,0.866696,0.523582,0.308951,0.644505,0
0.163392,0.302697,0.83591,0.859142,0.570719,0.210393,0.309576,0.830369,0.165288,0.02964,0
0.440134,0.23449,0.642684,0.778366,0.183161,0.189713,0.127297,0.849359,0.755574,0.001352,0
0.837286,0.856852,0.078623,0.297132,0.979443,0.653441,0.494146,0.918014,0.726995,0.917009,1
0.041755,0.930334,0.195035,0.924172,0.716874,0.995364,0.497403,0.453284,0.672658,0.437502,1
0.187364,0.045002,0.909589,0.074033,0.366108,0.028963,0.960589,0.50214,0.608477,0.972484,0
0.828086,0.549412,0.442317,0.136865,0.525646,0.587193,0.091033,0.50892,0.32047,0.75168,0
0.678603,0.676111,0.650048,0.898418,0.940159,0.950597,0.424101,0.273125,0.405763,0.997267,1
0.860677,0.81024,0.922055,0.247926,0.399884,0.355396,0.429139,0.202144,0.562291,0.383077,1
0.671173,0.717684,0.159181,0.935922,0.3557,0.60446,0.075327,0.097806,0.833563,0.070634,0
0.541146,0.429139,0.161649,0.641873,0.720941,0.508618,0.222757,0.752401,0.867785,0.339391,0
0.451704,0.065225,0.941808,0.530353,0.508041,0.030964,0.682828,0.863605,0.920597,0.667615,1
0.141752,0.244705,0.980926,0.737322,0.401315,0.416998,0.276896,0.006795,0.509642,0.513111,0
0.901379,0.023366,0.207522,0.602003,0.905572,0.251106,0.573236,0.458594,0.324254,0.368852,0
0.3485,0.60765,0.640538,0.008113,0.155772,0.730947,0.281683,0.959748,0.515866,0.675955,0
0.13701,0.878903,0.695992,0.459349,0.087676,0.178226,0.71022,0.666266,0.669397,0.993204,1
0.041199,0.572955,0.221213,0.066911,0.887469,0.29109,0.180932,0.912472,0.296399,0.890337,0
0.506459,0.404893,0.124005,0.670522,0.135961,0.821701,0.136318,0.19432,0.896705,0.784687,0
0.697222,0.113525,0.909211,0.111294,0.173678,0.351469,0.966885,0.746574,0.542905,0.755353,1
0.972576,0.861161,0.43314,0.172805,0.906759,0.752684,0.607277,0.343721,0.274675,0.302752,1
0.726577,0.616397,0.376013,0.375474,0.394417,0.46326,0.82425,0.914589,0.325952,0.048427,1
0.931219,0.402613,0.139197,0.695317,0.729806,0.54754,0.134642,0.231998,0.299572,0.313918,0
0.530879,0.418674,0.62165,0.499993,0.300916,0.385931,0.014246,0.888621,0.152556,0.589652,0
0.801726,0.171929,0.444339,0.371834,0.175429,0.88277,0.57861,0.584541,0.664782,0.725219,1
0.730489,0.857373,0.494183,0.708985,0.403345,0.654846,0.274621,0.520114,0.764227,0.873147,1
0.647195,0.434028,0.980472,0.714418,0.216336,0.853457,0.291317,0.017703,0.732255,0.194564,1
0.47187,0.933752,0.392867,0.824301,0.649119,0.408463,0.635817,0.784359,0.363111,0.429303,1
0.643679,0.149077,0.140096,0.787899,0.998157,0.700097,0.914139,0.37283,0.063232,0.805706,1
0.957368,0.08878,0.246241,0.823626,0.442061,0.906137,0.784796,0.869964,0.760422,0.426602,1
0.360364,0.419005,0.622703,0.900956,0.20488,0.527253,0.766688,0.98285,0.064115,0.208512,1
0.825355,0.034424,0.862707,0.413745,0.142983,0.912558,0.611504,0.355228,0.202704,0.536336,1
0.647385,0.366237,0.706776,0.639147,0.052915,0.400137,0.237103,0.02155,0.349109,0.048065,0
0.039978,0.03954,0.860644,0.909986,0.115347,0.022418,0.560517,0.041134,0.700133,0.084797,0
0.986293,0.596587,0.647459,0.8831,0.584134,0.826844,0.272226,0.105823,0.108794,0.785151,1
0.863597,0.405199,0.075355,0.230166,0.003511,0.706211,0.390829,0.807429,0.956473,0.443632,1
0.644517,0.39154,0.71765,0.152536,0.639296,0.536549,0.473096,0.695499,0.369699,0.138964,1
0.915088,0.130302,0.135576,0.589583,0.920931,0.704231,0.975653,0.968617,0.178696,0.07063,1
0.01535,0.896038,0.647317,0.311977,0.585897,0.406327,0.598945,0.213291,0.222744,0.150512,1
0.444288,0.433833,0.624109,0.258145,0.293283,0.631826,0.704132,0.047362,0.368863,0.642269,1
0.416905,0.590885,0.385677,0.281996,0.127893,0.676962,0.066071,0.135234,0.748405,0.10911,0
0.754427,0.006934,0.25366,0.668692,0.255716,0.707658,0.777305,0.592173,0.211701,0.0201,0
0.086947,0.335123,0.198836,0.882494,0.839842,0.333763,0.563379,0.072857,0.755901,0.438281,0
0.204885,0.679341,0.965082,0.076231,0.299986,0.222796,0.417925,0.754705,0.455196,0.991468,1
0.536943,0.851534,0.5289,0.55068,0.117666,0.861456,0.382337,0.372303,0.536676,0.782064,1
0.747316,0.836266,0.002933,0.61196,0.658496,0.24857,0.480895,0.341824,0.122446,0.61894,0
0.131763,0.122708,0.858361,0.231717,0.117156,0.958814,0.836056,0.329593,0.484964,0.445613,1
0.357218,0.070447,0.351333,0.876637,0.097877,0.573713,0.698201,0.172786,0.921398,0.841942,0
0.22634,0.227866,0.046891,0.836973,0.72621,0.212209,0.002348,0.399006,0.708079,0.549553,0
0.685535,0.529221,0.477192,0.519589,0.07075,0.576729,0.406275,0.92845,0.562735,0.590035,0
0.324737,0.440632,0.409291,0.952935,0.375939,0.9675,0.423054,0.933776,0.10604,0.577079,1
0.482614,0.468843,0.980535,0.569252,0.78411,0.709933,0.968372,0.575347,0.129213,0.903516,1
0.1093,0.230786,0.77796,0.909296,0.399713,0.543794,0.702609,0.022538,0.985833,0.794425,1
0.848791,0.080868,0.392268,0.556914,0.726194,0.201264,0.650597,0.6022,0.233757,0.398901,0
0.319126,0.271392,0.207558,0.37077,0.980041,0.634166,0.720678,0.895627,0.153422,0.474125,1
0.697496,0.552915,0.184648,0.817691,0.637812,0.094775,0.6651,0.111908,0.076492,0.271645,0
0.010615,0.795823,0.021902,0.593824,0.435092,0.918277,0.37634,0.493656,0.832,0.158347,0
0.330783,0.085123,0.812015,0.293991,0.202639,0.648497,0.732162,0.581437,0.077891,0.975172,0
0.803226,0.123544,0.934019,0.723647,0.565535,0.047362,0.056407,0.985034,0.345112,0.875321,0
0.122898,0.642629,0.819152,0.910827,0.794541,0.608929,0.405632,0.320918,0.988099,0.755029,1
0.067301,0.872115,0.771808,0.632086,0.056193,0.777807,0.931559,0.954194,0.607228,0.321101,0
0.681183,0.1937,0.328805,0.26533,0.186289,0.8762,0.671711,0.238723,0.010132,0.522458,0
0.336392,0.085813,0.368102,0.994712,0.975345,0.946702,0.466222,0.370276,0.333179,0.394251,1
0.74857,0.095073,0.432257,0.272601,0.967206,0.376654,0.88436,0.030481,0.832713,0.717776,0
0.384362,0.075524,0.801054,0.552035,0.379106,0.569561,0.339032,0.295515,0.934341,0.02178,0
0.567992,0.844619,0.587996,0.256227,0.608967,0.555346,0.903561,0.857925,0.649429,0.107078,1
0.679777,0.313774,0.946472,0.8207,0.972557,0.76184,0.139064,0.159447,0.158377,0.137253,1
0.53331,0.252661,0.311111,0.156122,0.276786,0.197181,0.614182,0.640918,0.394281,0.064641,0
0.270876,0.943775,0.197822,0.236519,0.938559,0.65392,0.480097,0.661673,0.167225,0.709436,1
0.087542,0.984956,0.48437,0.362173,0.022878,0.36102,0.628759,0.347762,0.995597,0.178123,0
0.439759,0.819544,0.863646,0.69054,0.076746,0.492586,0.483589,0.371769,0.373464,0.412325,1
0.927895,0.622339,0.112357,0.654949,0.382151,0.067237,0.519829,0.901535,0.434105,0.756625,0
0.742075,0.020068,0.729579,0.327168,0.628027,0.756456,0.265631,0.566339,0.57839,0.461696,1
0.366043,0.755706,0.390722,0.751592,0.375335,0.188616,0.035875,0.212197,0.576536,0.476936,0
0.788303,0.295304,0.308395,0.021419,0.845195,0.21076,0.140564,0.023225,0.808462,0.203359,0
0.945463,0.004127,0.488524,0.595125,0.818,0.351919,0.375679,0.255928,0.980508,0.346779,0
0.466189,0.273764,0.553724,0.149608,0.930599,0.287813,0.662489,0.421705,0.434251,0.654591,0
0.206917,0.193547,0.404792,0.289735,0.737505,0.829582,0.222287,0.336829,0.26337,0.943527,1
0.314542,0.655539,0.110443,0.669783,0.242155,0.199759,0.476136,0.761892,0.303627,0.600471,1
0.436418,0.67114,0.919567,0.145951,0.763422,0.576169,0.15969,0.635781,0.877779,0.47234,1
0.671798,0.242787,0.268133,0.487448,0.18581,0.51275,0.772537,0.20038,0.526557,0.305321,0
0.742254,0.934925,0.820425,0.75281,0.026581,0.102898,0.649787,0.753024,0.717705,0.220597,1
0.695677,0.030773,0.596376,0.998202,0.404341,0.07688,0.146902,0.833109,0.432193,0.987535,0
0.350904,0.430783,0.850475,0.105637,0.370829,0.567915,0.567931,0.232567,0.414544,0.029363,0
0.712055,0.752063,0.116648,0.267914,0.349559,0.800638,0.961897,0.967943,0.971612,0.041907,1
0.344598,0.682347,0.842353,0.276487,0.339853,0.744141,0.563081,0.487754,0.295561,0.192768,1
0.852794,0.087146,0.821855,0.776279,0.119665,0.666329,0.227091,0.093061,0.275011,0.492157,0
0.491634,0.468079,0.221215,0.779899,0.285931,0.78644,0.200767,0.26968,0.133955,0.8898,0
0.006578,0.125817,0.329571,0.051043,0.259908,0.034394,0.234387,0.134121,0.175794,0.279656,0
0.446854,0.810878,0.971191,0.941708,0.192067,0.503395,0.988198,0.897214,0.186631,0.679271,1
0.578512,0.781539,0.559115,0.944736,0.688714,0.907424,0.131364,0.321616,0.692943,0.001136,1
0.573314,0.28714,0.554406,0.177223,0.084234,0.115882,0.292164,0.134487,0.804063,0.498529,0
0.949976,0.468778,0.08804,0.137233,0.820954,0.693329,0.583095,0.474704,0.796574,0.40408,1
0.403454,0.954791,0.486242,0.003254,0.713989,0.896443,0.710084,0.516026,0.61538,0.922759,1
0.288422,0.99108,0.474437,0.616562,0.534799,0.692857,0.153619,0.211215,0.270472,0.936109,0
0.312161,0.825582,0.938926,0.893927,0.037918,0.193766,0.307605,0.410416,0.996452,0.509108,1
0.087881,0.842298,0.453667,0.124536,0.760139,0.157609,0.937876,0.274132,0.302648,0.573419,1
0.105052,0.719964,0.048406,0.212829,0.730501,0.890568,0.004618,0.431414,0.072092,0.885088,0
0.557031,0.878672,0.829636,0.627553,0.968421,0.235996,0.872887,0.128328,0.175236,0.969378,1
0.769954,0.919231,0.514294,0.555342,0.909284,0.478273,0.284034,0.373628,0.784716,0.782078,1
0.417007,0.006147,0.801138,0.857446,0.701292,0.407997,0.554074,0.330309,0.354937,0.161103,1
0.731833,0.81704,0.633989,0.978446,0.590629,0.486981,0.869999,0.513,0.777315,0.572802,1
0.451503,0.372817,0.784836,0.480837,0.8958,0.364025,0.951781,0.0575,0.593243,0.939061,1
0.271812,0.740721,0.421005,0.016308,0.342837,0.735495,0.426786,0.386987,0.731564,0.57843,0
0.065215,0.835188,0.831511,0.913017,0.226319,0.514298,0.259066,0.048527,0.692161,0.859493,1
0.797145,0.903529,0.79242,0.735698,0.669755,0.686293,0.065975,0.49391,0.912288,0.670743,1
0.372755,0.750365,0.966667,0.655917,0.988649,0.025369,0.971164,0.045206,0.158321,0.395543,1
0.905352,0.625681,0.636093,0.704876,0.89788,0.449208,0.21386,0.335943,0.58432,0.63338,1
0.850675,0.552395,0.127711,0.067998,0.37293,0.119356,0.888252,0.430522,0.510318,0.060962,0
0.493506,0.259934,0.596854,0.884037,0.605884,0.691607,0.426545,0.907703,0.570741,0.661609,1
0.153511,0.01488,0.396706,0.97252,0.903658,0.285153,0.906583,0.961715,0.896888,0.477792,1
0.891124,0.833944,0.661065,0.517514,0.826912,0.820732,0.08695,0.806624,0.943317,0.991895,1
0.306159,0.545638,0.441292,0.582307,0.633894,0.532738,0.50093,0.437486,0.474842,0.320849,0
0.307148,0.105673,0.626396,0.962458,0.567162,0.415741,0.662809,0.238113,0.904101,0.352447,1
0.546711,0.561221,0.1494,0.013002,0.555211,0.161593,0.6577,0.493912,0.655422,0.178482,0
0.990175,0.270779,0.670922,0.542268,0.362382,0.535241,0.731549,0.105823,0.606163,0.027448,1
0.685174,0.755381,0.470811,0.619464,0.985282,0.049166,0.569011,0.972522,0.497364,0.489041,1
0.915098,0.884951,0.882119,0.404045,0.176968,0.414732,0.217326,0.334946,0.542453,0.315987,1
0.965197,0.50849,0.22686,0.514293,0.203613,0.829025,0.691353,0.970482,0.768041,0.510947,0
0.584332,0.014433,0.468379,0.59825,0.525323,0.323425,0.96499,0.465768,0.32306,0.94927,1
0.241019,0.433923,0.807188,0.703752,0.776779,0.701513,0.27782,0.588306,0.245921,0.472929,1
0.52041,0.220922,0.696301,0.21761,0.145745,0.269201,0.669815,0.189473,0.07775,0.185392,0
0.404903,0.06888,0.099843,0.141327,0.223683,0.97991,0.352055,0.903079,0.855404,0.638857,0
0.128283,0.661293,0.416447,0.135502,0.314099,0.543689,0.361684,0.863428,0.324378,0.330901,1
0.688049,0.48404,0.980239,0.786696,0.466592,0.846653,0.368285,0.979903,0.03811,0.564206,1
0.016505,0.448393,0.445278,0.297201,0.175324,0.178327,0.726299,0.546464,0.193562,0.015392,0
0.898814,0.399045,0.169888,0.148661,0.864838,0.498502,0.730648,0.00312,0.12367,0.671085,0
0.32973,0.008799,0.445426,0.438675,0.570001,0.550118,0.948892,0.814818,0.20136,0.764141,1
0.216342,0.585864,0.143084,0.26207,0.176621,0.764661,0.583589,0.37046,0.291118,0.825431,0
0.700687,0.690976,0.221025,0.756548,0.311866,0.118067,0.949716,0.557539,0.91731,0.040965,1
0.60773,0.553467,0.057004,0.125422,0.10382,0.052934,0.16248,0.903518,0.353556,0.559616,0
0.664904,0.448731,0.246953,0.321135,0.848628,0.495236,0.604227,0.279152,0.534355,0.657534,1
0.736587,0.915548,0.877441,0.128986,0.880496,0.827874,0.760901,0.039158,0.070704,0.189548,1
0.679742,0.348014,0.555074,0.72554,0.627647,0.345954,0.109791,0.751816,0.456247,0.126603,0
0.75643,0.425901,0.110453,0.300975,0.825035,0.760389,0.450923,0.878184,0.934561,0.36743,1
0.681412,0.63984,0.878086,0.583045,0.251992,0.444092,0.177683,0.425866,0.070176,0.457305,0
0.181498,0.447752,0.892836,0.456713,0.717717,0.766003,0.930096,0.476123,0.493131,0.67649,1
0.627139,0.599775,0.820584,0.429637,0.909738,0.309205,0.34342,0.01486,0.157558,0.004918,1
0.070112,0.925324,0.877104,0.764692,0.040995,0.721565,0.780166,0.509336,0.808215,0.096145,1
0.978921,0.568774,0.202538,0.437593,0.395988,0.247546,0.846334,0.479442,0.251167,0.171217,0
0.683139,0.616223,0.026568,0.352745,0.451594,0.117005,0.446415,0.978113,0.789716,0.475739,0
0.161702,0.126312,0.064362,0.100637,0.925271,0.131024,0.22404,0.025733,0.305817,0.052695,0
0.156027,0.086921,0.442478,0.422876,0.686641,0.956022,0.993172,0.503636,0.036763,0.279808,1
0.790344,0.992081,0.893972,0.883984,0.501365,0.537618,0.788965,0.162648,0.493282,0.0221,1
0.282542,0.482697,0.928796,0.777218,0.45679,0.110625,0.192794,0.921641,0.743066,0.582206,0
0.821716,0.666069,0.74038,0.338533,0.818296,0.811922,0.339445,0.704479,0.737618,0.845716,1
0.409004,0.36649,0.584045,0.579447,0.686373,0.099117,0.466332,0.702905,0.909958,0.661592,1
0.712231,0.479598,0.117941,0.623971,0.003543,0.466583,0.940721,0.40818,0.798975,0.347837,0
0.508587,0.534087,0.138401,0.782144,0.834242,0.982505,0.240142,0.466799,0.947249,0.204977,1
0.406293,0.314698,0.12976,0.959198,0.272377,0.088525,0.07224,0.668675,0.61356,0.070564,0
0.49712,0.008254,0.544456,0.68415,0.501394,0.14404,0.211762,0.773623,0.042704,0.474215,0
0.352749,0.850807,0.49435,0.580599,0.077629,0.414031,0.354492,0.001918,0.072894,0.498392,0
0.687592,0.791409,0.920326,0.083016,0.306852,0.061478,0.050133,0.055408,0.931039,0.294502,0
0.347412,0.582747,0.139491,0.121473,0.245874,0.541753,0.96557,0.487713,0.141879,0.552283,0
0.305041,0.111404,0.944363,0.04307,0.217528,0.529112,0.081365,0.091686,0.800066,0.142809,0
0.479142,0.710807,0.521435,0.383528,0.069657,0.832372,0.556073,0.657855,0.884381,0.458002,1
0.21318,0.071096,0.243876,0.293204,0.448789,0.911146,0.345109,0.771201,0.614075,0.25349,0
0.76142,0.192774,0.673063,0.629722,0.353515,0.039428,0.339041,0.65727,0.59584,0.181202,1
0.377607,0.849829,0.910088,0.13095,0.42994,0.980824,0.033683,0.964825,0.613688,0.620502,1
0.653764,0.051318,0.315134,0.334674,0.013628,0.691356,0.234271,0.705474,0.390486,0.241931,0
0.217927,0.990363,0.634006,0.66816,0.544375,0.339066,0.153494,0.427617,0.840146,0.210265,0
0.907848,0.402112,0.860953,0.754247,0.328172,0.935282,0.695675,0.69395,0.608643,0.390363,1
0.415026,0.2223,0.89086,0.583279,0.72124,0.727219,0.355231,0.554851,0.324992,0.052394,0
0.348782,0.484685,0.284275,0.361125,0.196069,0.615913,0.654952,0.094741,0.696692,0.782238,0
0.143952,0.652979,0.323912,0.816785,0.95948,0.212851,0.266646,0.140379,0.850008,0.140567,0
0.956287,0.28692,0.127388,0.701968,0.450878,0.626982,0.930487,0.571396,0.464917,0.546947,1
0.223571,0.727019,0.883477,0.978353,0.41324,0.994057,0.502427,0.675351,0.605508,0.042643,1
0.124342,0.625122,0.222405,0.299145,0.105888,0.789193,0.329646,0.79204,0.089755,0.025803,0
0.609027,0.890306,0.17727,0.541449,0.338975,0.742193,0.414367,0.127364,0.518046,0.624755,0
0.228648,0.916337,0.352,0.003581,0.38497,0.100228,0.414767,0.88418,0.936986,0.176715,0
0.721975,0.464759,0.869166,0.145478,0.500173,0.08781,0.848377,0.047686,0.763544,0.472298,1
0.643491,0.421503,0.251163,0.533797,0.076953,0.013969,0.704672,0.852303,0.328077,0.320373,0
0.707942,0.464668,0.232279,0.765958,0.218236,0.199339,0.881336,0.557418,0.982741,0.122083,0
0.444472,0.682426,0.261009,0.56093,0.491828,0.954133,0.687347,0.634592,0.136962,0.339928,1
0.143749,0.378948,0.198099,0.95523,0.242459,0.854886,0.080717,0.599136,0.848879,0.582048,0
0.07937,0.879772,0.097938,0.543082,0.494374,0.990586,0.965837,0.508247,0.519705,0.860696,1
0.475781,0.768103,0.447175,0.402414,0.754845,0.95773,0.045504,0.442559,0.950354,0.332236,1
0.951093,0.232325,0.652248,0.919637,0.441069,0.114997,0.735121,0.389975,0.872287,0.720361,1
