@relation stream
@attribute attr0	 numeric
@attribute attr1	 numeric
@attribute attr2	 numeric
@attribute attr3	 numeric
@attribute attr4	 numeric
@attribute attr5	 numeric
@attribute attr6	 numeric
@attribute attr7	 numeric
@attribute attr8	 numeric
@attribute attr9	 numeric
@attribute output	{0,1}

@data
0.18187,0.608517,0.671401,0.219623,0.849107,0.551334,0.591844,0.671539,0.170334,0.434205,0
0.432745,0.78613,0.194503,0.529361,0.319789,0.620609,0.06205,0.865696,0.761216,0.869869,1
0.838617,0.411204,0.793218,0.807448,0.305455,0.301966,0.305373,0.174482,0.81583,0.110025,0
0.841288,0.49099,0.538205,0.713798,0.314981,0.110635,0.648227,0.113684,0.271235,0.62565,0
0.596649,0.704015,0.640342,0.843428,0.588999,0.290697,0.88924,0.555576,0.451201,0.359684,1
0.183512,0.192918,0.383766,0.597612,0.555571,0.619137,0.364863,0.361274,0.903745,0.410494,0
0.539816,0.511957,0.20043,0.368492,0.709162,0.732162,0.927663,0.958157,0.762329,0.981473,1
0.082301,0.303627,0.229011,0.249929,0.004705,0.3199,0.782921,0.640724,0.13622,0.518111,0
0.935133,0.369474,0.762537,0.822903,0.020166,0.905791,0.245019,0.481378,0.147314,0.702642,1
0.798825,0.950842,0.174836,0.914168,0.155861,0.488718,0.193803,0.460551,0.079934,0.058264,0
0.389961,0.48648,0.316972,0.840563,0.121803,0.317179,0.67347,0.367187,0.891821,0.382837,1
0.679354,0.41937,0.582676,0.500508,0.572931,0.332406,0.442322,0.846917,0.216754,0.81666,1
0.005417,0.327736,0.718139,0.369817,0.578313,0.549585,0.247073,0.792943,0.108738,0.560897,0
0.397707,0.699,0.912076,0.300879,0.422983,0.013584,0.970353,0.065244,0.881981,0.074199,0
0.304488,0.750451,0.251295,0.704102,0.626153,0.500191,0.509845,0.778648,0.311658,0.135983,0
0.783118,0.381071,0.727068,0.262815,0.857184,0.276146,0.663545,0.195158,0.379078,0.611524,0
0.692568,0.510555,0.925358,0.40899,0.45296,0.310164,0.998409,0.34512,0.51125,0.994345,1
0.644459,0.573878,0.368219,0.505615,0.104885,0.339266,0.796589,0.610873,0.029418,0.273133,0
0.48222,0.417769,0.52337,0.846252,0.787518,0.08911,0.531281,0.839667,0.877777,0.401003,1
0.055019,0.396288,0.531204,0.459871,0.30418,0.71524,0.997054,0.630984,0.180681,0.539327,1
0.040958,0.78424,0.216042,0.314662,0.808353,0.250396,0.648821,0.728901,0.07248,0.374707,0
0.653762,0.135795,0.032104,0.814443,0.162159,0.901535,0.409375,0.807645,0.140102,0.543269,1
0.968035,0.146295,0.777604,0.779531,0.230312,0.145308,0.20213,0.829035,0.695058,0.442354,1
0.990115,0.607834,0.918204,0.977674,0.516635,0.692345,0.839555,0.545666,0.816782,0.973066,1
0.800452,0.853414,0.14169,0.761181,0.697148,0.677123,0.596951,0.071163,0.163379,0.747668,0
0.114918,0.273091,0.079353,0.725606,0.239698,0.201656,0.53202,0.607113,0.188424,0.772972,0
0.125804,0.806693,0.062566,0.443814,0.736122,0.640899,0.830309,0.385963,0.083415,0.574842,0
0.059911,0.513551,0.891453,0.20228,0.89799,0.74931,0.791766,0.05575,0.424169,0.5711,0
0.035542,0.919242,0.977268,0.1819,0.819657,0.855902,0.093172,0.026732,0.490258,0.781833,1
0.595876,0.250527,0.677581,0.148167,0.365169,0.054371,0.070863,0.926803,0.953177,0.239965,0
0.091848,0.275862,0.130155,0.787157,0.940379,0.403844,0.0911,0.753679,0.562328,0.24524,0
0.493692,0.032371,0.885025,0.714231,0.603295,0.836201,0.526152,0.329014,0.059023,0.977117,1
0.768591,0.235917,0.565346,0.725638,0.309793,0.860971,0.205172,0.38244,0.707239,0.258818,1
0.195725,0.409199,0.563852,0.132124,0.010753,0.932127,0.796667,0.365208,0.778064,0.171373,1
0.135667,0.083188,0.516366,0.325854,0.717455,0.70315,0.385688,0.596654,0.575454,0.444579,0
0.334329,0.038878,0.694936,0.876125,0.728092,0.500274,0.701461,0.621348,0.295214,0.100729,1
0.219166,0.245296,0.937072,0.464344,0.975894,0.692481,0.058329,0.963316,0.222262,0.407428,1
0.391073,0.584822,0.086973,0.39949,0.7376,0.244877,0.311796,0.55847,0.457064,0.055165,0
0.429851,0.533374,0.694161,0.857796,0.07543,0.128176,0.003646,0.330158,0.564677,0.354154,0
0.190648,0.232568,0.362027,0.54621,0.35954,0.946649,0.981386,0.842401,0.988217,0.764801,1
0.011012,0.474478,0.159169,0.938607,0.890455,0.204182,0.931892,0.270316,0.581888,0.702241,0
0.067256,0.089573,0.130863,0.927287,0.194201,0.829329,0.234078,0.967803,0.014885,0.374347,0
0.025037,0.293851,0.336011,0.44553,0.832001,0.186575,0.461886,0.74946,0.609371,0.30505,0
0.863325,0.97067,0.960327,0.866715,0.775151,0.481407,0.203976,0.839905,0.31716,0.58082,1
0.74654,0.854727,0.087573,0.929402,0.907323,0.764629,0.179696,0.487041,0.160924,0.033075,1
0.339566,0.099748,0.527598,0.533602,0.260413,0.574889,0.626837,0.743114,0.579513,0.744825,1
0.838496,0.267787,0.689491,0.696592,0.511914,0.284672,0.014691,0.563389,0.171878,0.776493,0
0.744923,0.174862,0.296462,0.010168,0.704389,0.485521,0.206393,0.183416,0.753665,0.70753,0
0.595764,0.562552,0.65856,0.614978,0.58829,0.9236,0.050558,0.169586,0.442495,0.406678,0
0.852705,0.507298,0.729891,0.836785,0.618094,0.985557,0.772011,0.883511,0.439335,0.966199,1
0.196324,0.875455,0.253895,0.24855,0.794029,0.462063,0.170228,0.223085,0.534113,0.272613,0
0.587051,0.622383,0.046217,0.920308,0.167017,0.424456,0.736375,0.037758,0.110995,0.660786,0
0.012465,0.894878,0.017122,0.01106,0.143031,0.67281,0.308743,0.079235,0.952491,0.565622,0
0.798417,0.727913,0.642617,0.095564,0.987344,0.567893,0.419364,0.209302,0.741601,0.241787,1
0.919484,0.637266,0.34914,0.214824,0.442551,0.428984,0.108545,0.191665,0.272939,0.50017,0
0.888766,0.851016,0.843589,0.456245,0.969465,0.473507,0.277294,0.744803,0.300703,0.573999,1
0.374894,0.070103,0.170069,0.800522,0.327203,0.17614,0.098779,0.231929,0.909401,0.101754,0
0.911773,0.611586,0.61166,0.294327,0.694082,0.244736,0.649714,0.672808,0.121993,0.790036,1
0.112804,0.19097,0.790316,0.164749,0.982155,0.100535,0.174352,0.524162,0.60337,0.3216,0
0.790224,0.545095,0.295697,0.939346,0.476609,0.132849,0.477925,0.979277,0.866302,0.258764,1
0.251688,0.195523,0.957772,0.335471,0.803047,0.099471,0.761627,0.32147,0.866349,0.802721,0
0.195833,0.473726,0.635719,0.412966,0.130218,0.522662,0.463714,0.26675,0.856823,0.254015,0
0.703811,0.583599,0.722037,0.997463,0.420703,0.936041,0.114976,0.319467,0.618876,0.478216,1
0.954207,0.626131,0.823663,0.911908,0.781258,0.719,0.21108,0.810103,0.774662,0.084183,1
0.115709,0.958914,0.963651,0.740168,0.245194,0.893846,0.290674,0.225156,0.056741,0.099916,0
0.082412,0.355649,0.902842,0.114667,0.031924,0.88825,0.150104,0.23915,0.899877,0.719016,0
0.384669,0.855444,0.726353,0.82409,0.085907,0.974917,0.449674,0.267146,0.376996,0.067656,1
0.485553,0.346868,0.625086,0.944982,0.867263,0.850824,0.086988,0.683364,0.325689,0.081108,1
0.669347,0.88828,0.524471,0.657491,0.471427,0.578092,0.816155,0.321086,0.808218,0.58489,1
0.163447,0.932897,0.758366,0.097717,0.334508,0.874051,0.398504,0.492663,0.405213,0.770377,0
0.93572,0.578877,0.596263,0.69633,0.123785,0.512088,0.291096,0.141891,0.416176,0.217699,0
0.474642,0.481497,0.917992,0.57979,0.804532,0.998409,0.517843,0.246291,0.389485,0.78397,1
0.504418,0.278568,0.267188,0.264635,0.093961,0.728127,0.925618,0.835588,0.261727,0.628589,1
0.522968,0.018112,0.184524,0.088806,0.66418,0.419707,0.001679,0.933919,0.04519,0.864424,0
0.953042,0.129087,0.663964,0.711936,0.406896,0.876579,0.092965,0.696981,0.646168,0.325309,1
0.255956,0.217483,0.959153,0.953006,0.42541,0.832085,0.169171,0.053743,0.497564,0.148048,0
0.598075,0.107872,0.579552,0.73551,0.621404,0.510087,0.765704,0.397269,0.723292,0.173967,1
0.063914,0.352296,0.814432,0.905567,0.297479,0.557008,0.840852,0.144929,0.609801,0.345041,0
0.765171,0.046812,0.288797,0.688698,0.519342,0.766114,0.170154,0.97553,0.629555,0.62528,1
0.946401,0.58587,0.131414,0.340719,0.311718,0.496558,0.84169,0.539488,0.600855,0.423994,1
0.143239,0.457952,0.121851,0.3478,0.594858,0.69304,0.726971,0.400921,0.285676,0.777377,0
0.057077,0.344082,0.414229,0.184973,0.658401,0.069733,0.66502,0.073775,0.018845,0.716667,0
0.80554,0.904894,0.04439,0.22844,0.12318,0.048583,0.428131,0.594411,0.065886,0.717116,0
0.270428,0.217163,0.665188,0.759251,0.270405,0.041578,0.504092,0.194121,0.56207,0.134102,0
0.427884,0.115085,0.906129,0.921922,0.213686,0.644418,0.088679,0.680034,0.885431,0.947773,1
0.441185,0.60124,0.64708,0.261947,0.131274,0.619932,0.961363,0.48578,0.992786,0.281595,1
0.907409,0.611008,0.297861,0.591168,0.367351,0.868004,0.548327,0.060658,0.802601,0.011781,1
0.090132,0.878784,0.298538,0.883028,0.793149,0.065736,0.342686,0.669844,0.67367,0.276278,0
0.912065,0.157123,0.606921,0.237103,0.997319,0.34745,0.29441,0.350917,0.707888,0.775164,1
0.173652,0.50193,0.781358,0.288977,0.144185,0.891905,0.968714,0.679021,0.211107,0.96529,1
0.906996,0.068155,0.245973,0.366881,0.075421,0.288083,0.904294,0.653747,0.928404,0.861727,1
0.438405,0.63786,0.388248,0.880577,0.281363,0.173971,0.308087,0.529318,0.685056,0.581845,0
0.304899,0.431255,0.623976,0.496574,0.339014,0.484759,0.542095,0.524454,0.818497,0.750857,1
0.170793,0.675312,0.822716,0.012719,0.12327,0.583435,0.609702,0.449512,0.838746,0.087977,0
0.578224,0.572542,0.063981,0.468694,0.242375,0.570775,0.730608,0.849559,0.454884,0.408085,1
0.201838,0.599465,0.661089,0.329238,0.072959,0.11201,0.722165,0.571693,0.983704,0.072273,0
0.315797,0.894384,0.992637,0.809376,0.335819,0.605906,0.103426,0.883255,0.083455,0.561952,1
0.084294,0.101922,0.335877,0.667512,0.03243,0.570884,0.809546,0.491573,0.821712,0.994102,0
0.278915,0.255197,0.632474,0.475819,0.883418,0.520222,0.532257,0.672968,0.76118,0.918209,1
0.917446,0.99571,0.939936,0.147534,0.530843,0.422452,0.060209,0.103458,0.704901,0.297619,0
0.845047,0.824137,0.531505,0.02054,0.02606,0.339058,0.237899,0.892482,0.845916,0.49114,1
0.337486,0.603812,0.976879,0.208444,0.796062,0.290637,0.330621,0.337846,0.34223,0.823319,0
0.763508,0.269207,0.335831,0.828561,0.509137,0.124221,0.406878,0.745847,0.364148,0.594718,1
0.433433,0.944969,0.793705,0.481215,0.64551,0.167393,0.043762,0.175057,0.643312,0.495893,0
0.688419,0.913408,0.629689,0.0544,0.131483,0.518095,0.735602,0.651904,0.446112,0.870278,1
0.490493,0.772759,0.480111,0.588024,0.954128,0.313877,0.88181,0.581115,0.281775,0.297498,1
0.411269,0.288704,0.67298,0.819877,0.45163,0.995872,0.855461,0.145969,0.682948,0.51398,1
0.439102,0.463243,0.143049,0.694779,0.765225,0.68141,0.668876,0.676328,0.90705,0.487789,1
0.358799,0.234999,0.807414,0.237562,0.585764,0.976333,0.010606,0.104702,0.514578,0.822317,0
0.117568,0.88192,0.536896,0.980743,0.419409,0.245061,0.860259,0.476536,0.467094,0.207782,0
0.631691,0.218741,0.88698,0.739192,0.935119,0.857328,0.779269,0.50961,0.292163,0.497469,1
0.092626,0.291119,0.405525,0.054886,0.197179,0.456455,0.752496,0.274615,0.291006,0.415135,0
0.374918,0.005257,0.633927,0.838565,0.53442,0.606699,0.273259,0.495348,0.027199,0.281061,0
0.962943,0.04214,0.663474,0.778722,0.19605,0.446494,0.650574,0.098059,0.869873,0.31409,0
0.440225,0.81695,0.504504,0.904023,0.172254,0.515554,0.701515,0.096825,0.7015,0.33369,1
0.167802,0.799948,0.784447,0.345366,0.521621,0.116623,0.006485,0.488971,0.351102,0.444129,1
0.333047,0.986783,0.755612,0.300507,0.113201,0.105555,0.634846,0.614361,0.389152,0.001861,0
0.193282,0.798677,0.786149,0.81936,0.37649,0.682231,0.942586,0.016816,0.794897,0.616491,1
0.147652,0.1984,0.57962,0.663617,0.873789,0.45679,0.811889,0.793246,0.962832,0.851371,1
0.30202,0.659845,0.794913,0.525614,0.528359,0.015973,0.544266,0.722214,0.134764,0.285878,0
0.262148,0.250146,0.6749,0.350957,0.152902,0.60351,0.042064,0.482008,0.31186,0.968722,0
0.085326,0.517433,0.869984,0.662336,0.66066,0.584117,0.033747,0.981873,0.42461,0.423719,1
0.775393,0.934298,0.558364,0.776183,0.384481,0.331887,0.210403,0.245889,0.386771,0.896393,0
0.057601,0.089783,0.07847,0.63498,0.721169,0.286522,0.089363,0.819635,0.465288,0.836929,0
0.166218,0.863173,0.527016,0.350176,0.018074,0.141451,0.701428,0.706026,0.962923,0.264464,0
0.476579,0.281868,0.484804,0.80851,0.03681,0.871075,0.555801,0.315271,0.889725,0.328658,1
0.196705,0.66322,0.021368,0.847433,0.202022,0.218976,0.724026,0.522803,0.351158,0.285404,0
0.607226,0.366511,0.984671,0.455321,0.340501,0.176215,0.988084,0.689019,0.588896,0.411457,1
0.279719,0.893779,0.426803,0.884231,0.065446,0.673636,0.135186,0.80021,0.803536,0.100409,1
0.764902,0.612548,0.738416,0.54721,0.127604,0.499852,0.507789,0.683396,0.306025,0.103955,1
0.110194,0.810301,0.121439,0.773025,0.898501,0.632911,0.885455,0.847598,0.602828,0.298366,1
0.921639,0.844222,0.293271,0.972225,0.828543,0.248142,0.43038,0.701157,0.873194,0.924437,1
0.402717,0.898416,0.001799,0.723815,0.704931,0.972087,0.210499,0.271196,0.681235,0.300764,0
0.169616,0.130913,0.511834,0.631112,0.038111,0.391211,0.888569,0.575736,0.956778,0.652982,1
0.777248,0.155299,0.311247,0.351131,0.445342,0.802695,0.097913,0.089691,0.591649,0.230252,0
0.373869,0.030833,0.815064,0.422459,0.603057,0.462451,0.053406,0.993405,0.094327,0.991607,0
0.742015,0.823121,0.490438,0.852593,0.761928,0.467664,0.402611,0.270044,0.117883,0.104186,0
0.362255,0.317108,0.404914,0.209322,0.344115,0.060177,0.601916,0.20972,0.008189,0.492182,0
0.99894,0.60476,0.953395,0.423768,0.642866,0.758622,0.663177,0.789804,0.232348,0.948893,1
0.679149,0.279443,0.442384,0.681046,0.917539,0.331345,0.341573,0.420874,0.667564,0.237198,0
0.962794,0.967755,0.265708,0.32067,0.774185,0.693056,0.190403,0.063235,0.323637,0.681205,0
0.439333,0.758842,0.243201,0.399504,0.129611,0.382222,0.6559,0.686815,0.822054,0.800432,1
0.07067,0.606454,0.620932,0.066597,0.774554,0.260087,0.222148,0.5676,0.064766,0.301466,0
0.063313,0.384978,0.522027,0.925914,0.465164,0.225286,0.944889,0.740668,0.962131,0.144362,1
0.652431,0.356436,0.844771,0.19926,0.0098,0.591591,0.839194,0.504443,0.277176,0.271024,0
0.542533,0.754016,0.407934,0.548833,0.721688,0.849369,0.995627,0.05024,0.075323,0.849342,1
0.434216,0.196066,0.33097,0.476856,0.743797,0.553069,0.248036,0.794484,0.077182,0.57639,0
0.494856,0.826231,0.193893,0.921396,0.232563,0.514907,0.214132,0.67417,0.596027,0.54592,1
0.11392,0.51828,0.364015,0.901925,0.365052,0.523123,0.900828,0.083951,0.240832,0.314867,0
0.233446,0.81447,0.631006,0.621219,0.978938,0.01101,0.594544,0.438602,0.510492,0.625494,1
0.447111,0.686595,0.607351,0.307662,0.80737,0.373009,0.541867,0.419471,0.470005,0.060377,1
0.726952,0.562431,0.577871,0.883946,0.926907,0.558406,0.896936,0.770669,0.330167,0.334515,1
0.340922,0.312438,0.136689,0.59572,0.891507,0.334397,0.555046,0.996853,0.326313,0.405431,0
0.000531,0.521496,0.245338,0.254749,0.666348,0.353803,0.684421,0.792454,0.223796,0.67146,1
0.108164,0.500189,0.14042,0.264334,0.595028,0.504351,0.208289,0.809681,0.368601,0.032188,0
0.775627,0.181211,0.399523,0.734218,0.085879,0.588072,0.053082,0.49273,0.873598,0.171422,1
0.179785,0.030091,0.266723,0.352379,0.511482,0.366183,0.428833,0.004173,0.192511,0.283112,0
0.015201,0.305839,0.198493,0.858431,0.595084,0.653321,0.227726,0.552219,0.949902,0.606979,0
0.715666,0.600157,0.902744,0.814522,0.398625,0.572234,0.336756,0.409359,0.944204,0.305091,1
0.308914,0.801236,0.821857,0.599257,0.735007,0.312334,0.830352,0.659482,0.572651,0.892228,1
0.055956,0.573399,0.367544,0.085151,0.509211,0.743086,0.761857,0.662803,0.641512,0.489579,0
0.461955,0.065727,0.423499,0.661302,0.819883,0.827227,0.928518,0.486126,0.822327,0.445017,1
0.291257,0.407637,0.889213,0.868779,0.726787,0.574864,0.578963,0.932505,0.570815,0.669334,1
0.239189,0.457997,0.896021,0.706864,0.180456,0.531156,0.794005,0.318617,0.586788,0.945299,1
0.232988,0.047568,0.228604,0.181186,0.632185,0.734346,0.736359,0.770665,0.782173,0.637895,1
0.444238,0.096054,0.415716,0.889663,0.269739,0.535533,0.239082,0.205744,0.57804,0.689494,0
0.177628,0.982932,0.178269,0.26189,0.85267,0.966826,0.998009,0.684034,0.533674,0.293922,0
0.597021,0.745196,0.157961,0.311265,0.217782,0.262783,0.023476,0.271167,0.752521,0.555376,0
0.381977,0.607061,0.785087,0.072333,0.102897,0.385043,0.458736,0.612753,0.552778,0.575756,0
0.613215,0.580136,0.088246,0.229622,0.739356,0.208095,0.949461,0.064388,0.132758,0.292284,0
0.512166,0.615752,0.758072,0.807623,0.532501,0.874132,0.968054,0.453048,0.41136,0.323741,1
0.519782,0.246839,0.481149,0.005019,0.698248,0.798808,0.179158,0.845248,0.90418,0.379857,1
0.267529,0.870628,0.977662,0.789028,0.525851,0.99703,0.467807,0.801735,0.735027,0.004576,1
0.2809,0.892567,0.170725,0.432341,0.189328,0.832812,0.045621,0.990138,0.880151,0.856662,1
0.291371,0.801652,0.52725,0.610705,0.24154,0.261023,0.525313,0.239171,0.578738,0.553608,0
0.911838,0.776626,0.347187,0.70671,0.024221,0.742215,0.20011,0.105728,0.956425,0.21924,1
0.603451,0.662194,0.039365,0.812401,0.57797,0.387554,0.751174,0.183539,0.151259,0.371998,0
0.862093,0.177465,0.577511,0.338326,0.792267,0.71006,0.589409,0.380381,0.963721,0.0027,1
0.472293,0.883662,0.064444,0.199723,0.161827,0.576584,0.412072,0.859048,0.321947,0.175048,0
0.025583,0.641382,0.21665,0.76724,0.743774,0.439502,0.220314,0.496378,0.558293,0.855945,0
0.597194,0.245796,0.415632,0.279034,0.492641,0.17087,0.076278,0.423857,0.515064,0.079078,0
0.041338,0.101044,0.301129,0.734793,0.120123,0.469716,0.409573,0.478752,0.134353,0.557177,0
0.007448,0.40866,0.164154,0.893262,0.762488,0.585977,0.114953,0.234957,0.81929,0.17464,0
0.873676,0.06426,0.671764,0.009651,0.982017,0.293178,0.686611,0.939388,0.602185,0.327116,1
0.386606,0.602635,0.911207,0.800781,0.688425,0.594334,0.986718,0.505769,0.402558,0.235739,1
0.081618,0.330693,0.485503,0.316583,0.294683,0.956713,0.397997,0.668034,0.639558,0.19639,0
0.878599,0.487258,0.758517,0.629,0.13859,0.736592,0.476992,0.891163,0.723365,0.014511,1
0.012734,0.541115,0.460516,0.108198,0.982812,0.234876,0.525681,0.664172,0.313605,0.887257,1
0.475923,0.646931,0.764085,0.838822,0.453063,0.715312,0.077076,0.451676,0.027391,0.359247,0
0.180754,0.164874,0.40085,0.596297,0.818742,0.119344,0.178959,0.844021,0.892176,0.354816,0
0.082524,0.154015,0.685405,0.271585,0.318482,0.523695,0.960152,0.875978,0.27994,0.746062,1
0.837371,0.259896,0.498579,0.521973,0.539395,0.152031,0.540476,0.50324,0.058577,0.585462,0
0.399952,0.594671,0.171857,0.716659,0.371696,0.92889,0.140946,0.134516,0.93712,0.540332,0
0.73951,0.828921,0.078269,0.903279,0.169707,0.781671,0.861574,0.485565,0.436824,0.615924,1
0.128277,0.901514,0.822852,0.170019,0.512234,0.903148,0.350736,0.988671,0.838034,0.697294,1
0.090842,0.788115,0.280914,0.226714,0.56608,0.292492,0.018239,0.077464,0.385555,0.76971,0
0.186255,0.985464,0.339749,0.970974,0.185316,0.048729,0.487061,0.063722,0.401937,0.70023,0
0.832123,0.261439,0.36694,0.623749,0.070406,0.147132,0.496726,0.204926,0.971618,0.42346,0
0.930709,0.207375,0.388113,0.458911,0.755258,0.850525,0.634705,0.820208,0.24337,0.332077,1
0.834702,0.027377,0.019181,0.735479,0.505594,0.621653,0.802767,0.196389,0.167274,0.937152,0
0.744681,0.112588,0.382377,0.822315,0.981267,0.304594,0.137346,0.520645,0.138766,0.629263,1
0.065523,0.744288,0.150467,0.565851,0.653603,0.0651,0.739697,0.450308,0.890731,0.792396,0
0.028903,0.987517,0.696733,0.290325,0.601374,0.686493,0.923252,0.715471,0.963797,0.806482,1
0.624765,0.946666,0.154106,0.364696,0.677722,0.775632,0.822839,0.92131,0.025381,0.17448,1
0.091949,0.839978,0.392638,0.099318,0.052191,0.749892,0.758445,0.376187,0.104597,0.533755,0
0.377741,0.476218,0.401288,0.783568,0.50728,0.49538,0.068293,0.638828,0.990062,0.75826,1
0.820915,0.492001,0.392826,0.844104,0.438522,0.777521,0.681034,0.331971,0.870471,0.142807,1
